,ENGI.PA,CCH.L,GM,SAP.DE,000270.KS,090430.KS,MF.PA,KESKOB.HE,5183.KL,SU.PA,FALABELLA.SN,LMT,BAX
2023-05-12,0.005409786524765092,0.005891594658287591,-0.02173905281478483,-0.008340181905222455,-0.007769145394006638,-0.009490940465918918,0.0020039773760174295,0.0036833257176542844,-0.01815637435393891,0.0066191991932420535,0.01173840134153159,0.0002218955445512094,-0.020977404910231034
2023-05-15,-0.005784264348154489,-0.0003904724716907726,-0.0009260059438631618,-0.007750679838947283,0.006711409395973256,0.012195121951219523,0.01199996948242199,-0.024639643612297202,-0.007112402452720046,0.0018968326050290418,0.025690607734806692,0.0025067212258318428,0.008241075207468418
2023-05-16,0.0018942519540259273,0.001953125,-0.025640965206825017,0.008143621295964909,-0.030000000000000027,-0.0017211703958691649,-0.008893220589173523,-0.026874496764427214,0.012894004633518197,-0.0005048708043988714,0.018044707783463565,-0.009271557613980907,0.004437146848741191
2023-05-17,-0.005401814659937831,-0.011695906432748537,0.028535120008146952,0.0084074896606674,0.009163802978235935,-0.0034482758620689724,-0.0034895921522054563,-0.013808340586631163,-0.01272986568637402,0.007197874444390573,0.015343915343915437,0.021374436762812588,-0.005347583148385571
2023-05-18,-0.015750129293120807,0.00512820512820511,0.014180114631422436,0.013895738340072183,0.020431328036322416,-0.002595155709342545,0.010505283479913752,0.004480533506417306,0.004298024316099047,0.01629883886089778,0.005211047420531578,-0.003389433269940345,0.005843852434165742
2023-05-19,-0.00013794006218159627,-0.003924646781789609,-0.007294883505644001,0.003547262481124136,-0.013348164627363768,0.010407632263659927,0.013861401246325844,0.004460547872219056,-0.021398015758889333,0.015297378861475197,0.00829445308449972,-0.0027646950425123107,-0.0009295166619741613
2023-05-22,-0.004415019896503836,-0.0011820330969266601,0.006123722102690188,-0.0062661181527671195,0.0011273957158963732,0.011158798283261717,0.002929642752861561,0.0030530284229364213,0.014577245289547625,0.005103258242665998,-0.010796915167095134,0.0005060859232774995,-0.009537097729807154
2023-05-23,-0.001524411901395295,-0.002761341222879632,0.017041921734394005,-0.015198037993522373,-0.0011261261261261701,0.00339558573853993,-0.012658183651343746,-0.0005534161068470045,-0.01005749587323479,-0.013056114786231254,-0.025467775467775455,-0.004596226979855733,-0.0018788592675996751
2023-05-24,-0.01110338994492377,-0.011075949367088556,-0.034111294198326814,-0.013134119833601243,0.004509582863585049,-0.022842639593908642,-0.019723865580904998,-0.010797325614098185,0.008708264723108927,-0.034419372606585785,-0.005333333333333301,0.00019882981004304412,-0.00894120160271139
2023-05-25,-0.021473667077851033,-0.04359999999999997,0.0040272947035739914,0.004824503619742071,-0.02244668911335579,-0.017316017316017285,-0.01006036201860272,-0.017072505406289795,0.002877695176315198,0.022580219941028323,-0.01286863270777483,-0.02184576475916744,-0.018518490006570687
2023-05-26,-0.0034423648058617973,0.012965286491007921,0.02715214662938359,0.01523175737919713,0.003444316877152742,0.0035242290748898064,0.014735741115418977,0.0008542880098696415,-0.0028694378089735295,0.01724351047170125,0.0032047932721686045,0.012691158695615101,-0.0012094638818577197
2023-05-29,0.0015832119279015622,-0.011767134599504514,0.0015770432464505824,-0.0061970167972345,-0.01544622425629294,-0.02699736611062331,-0.00450672964565757,0.003129353936821566,-0.011510780705260681,0.0006097933141195888,0.0016784750365255174,-0.0008027834317014815,-0.01743761921506115
