,WIPRO.BO,SOON.SW,055550.KS,ADBE,SREN.SW,PETR3.SA,ELV,2408.TW,6701.T,WTB.L,LREN3.SA,STT,CABK.MC
2023-05-30,0.0006215040397763438,-0.0032786787886810442,0.002849002849002913,0.0010917546391975286,0.0016883687092268396,-0.009380257389186686,-0.002348851294287413,0.00983152538820442,0.006211180124223503,0.0037942024586432588,-0.018791306713954237,0.003110759565457366,-0.008412779449842755
2023-05-31,0.003229783336568426,-0.009337912351600641,-0.0042613636363636465,0.0013902281865803001,-0.008046953796615242,-0.012174521950183648,0.013786693650930548,0.022253107651815762,0.010802469135802406,-0.006350166313879635,0.006728833859664052,-0.018895213520699672,-0.03082578256886448
2023-06-01,0.008543864069654239,0.009854340667968753,-0.0099857346647646,0.02144616020446244,0.01710148583334692,0.02909963738826571,0.037090762091692264,-0.02857140781117129,0.01526717557251911,0.0076080340839927985,0.057069339818122344,0.02219938563293633,0.035016015160833414
2023-06-02,-0.006015990686387251,0.01484938500346522,0.007204610951008661,0.022542460731546532,0.004526818004647826,0.011976068421406305,0.014189428852177999,0.021008402912377155,0.022556390977443552,0.019027484143763207,-0.004377439441911379,0.029052269637928063,0.023682016422987173
2023-06-05,-0.0012351779028603183,-0.01714043017155109,0.008583690987124415,-0.005018682461927937,-0.009871225311908982,0.006245908401745215,0.019977928498988495,-0.01097397853241222,0.007205882352941284,-0.009780675755779455,0.0024426549138456544,0.0037735378274001974,-0.005783571088723849
2023-06-06,-0.010882992899662325,0.016588659273650608,-0.0007092198581559739,-0.0029710674123740732,0.0017338931970733995,0.020254783388508057,-0.03294962182543959,0.004160930070830515,0.016790772375529173,0.005088296917090673,0.02923978401972782,0.03383459085911,-0.0005539764818888182
2023-06-07,0.00725179780131513,-0.000836807314820831,-0.0007097232079489313,-0.033657526926444414,-0.012765039744819351,0.03105991786491291,-0.00962118201028861,-0.006906077202516014,-0.012205628948879998,-0.01310303752233477,0.025094638174082418,0.005117808126841261,0.0013857749353749504
2023-06-08,-0.008192621382761667,0.0075377011254378345,0.0028409090909091717,0.04950753273205688,-0.017094073542312183,0.024068310564211437,0.013322332422928351,-0.02364401309539388,-0.014536996656490775,0.004224502112251116,0.004157051001093537,-0.014739361042529264,0.009410506255105977
2023-06-09,-0.004130147425492781,-0.002493790890667924,0.011331444759206777,0.034097900513237134,-0.017391277722048182,0.023502641685056114,0.00838588680181851,0.01566960329537692,0.022717214928455576,0.013221153846153744,0.0041398414689706176,0.005168025147846089,-0.01343570710065689
2023-06-12,-0.005404031327135184,0.005416679382324263,-0.012605042016806678,0.045440539389454804,0.00272291655810597,0.012740749782986116,0.005763854303087346,0.022440370345561345,-0.0036059425933938627,0.016310794780545645,0.04535042485470142,-0.011365226974218046,0.002779319156594573
2023-06-13,-0.00012640462219837278,-0.0024865565517084853,-0.005673758865248235,0.009186071901710058,0.0009052029140179663,-0.05500295644615749,-0.008987480874885434,0.02606312052276727,0.007527504342790925,-0.0017508024511234677,-0.05784398389468892,0.01368550710519334,-0.003603107344726131
2023-06-14,0.002401142984169491,-0.012879064744621416,-0.007132667617689048,0.0011273900414028315,0.0,0.043034037847702766,-0.06892434964471372,0.018716495178692005,0.01163793103448274,-0.0061385559777842325,-0.0004651269247365475,-0.011745683139820828,0.018358827320156035
2023-06-15,-0.01928894044063023,-0.0012626390742898064,0.0,0.02373158073901882,-0.002260874410039304,-0.014841199773858338,0.03529444431505269,-0.011810943996437229,-0.001704303365999138,0.0,-0.019543977699730375,0.01980880653126227,0.00983338246931198
2023-06-16,-0.01941128184494878,0.012220791652715945,0.0,0.008698109596094072,0.00067978197531815,0.006025934655462972,-0.01886086672135645,0.04249663769658363,-0.012804097311139517,0.013235294117647012,-0.03512101480001195,-0.011788410781310321,0.014335940739601982
2023-06-19,-0.003539607040166759,-0.017901761475393907,-0.007183908045977017,-0.014116090303633921,-0.00452900279960422,0.024857797131676573,-0.008934814559283133,-0.006369426751592355,-0.0008646779074794608,0.0011611030478955175,0.022134813803650122,-0.006201636932848809,-0.0005333582560221872
2023-06-20,0.00657808204262289,-0.008902038571684256,0.0014471780028944004,-0.0047727358041513845,-0.0031846995578734827,0.00263004527695454,-0.0030051217251029216,-0.007692288129757641,-0.01615462281840474,-0.014496955639315745,0.0384985183169253,-0.002080112412914059,-0.01173957082491861
2023-06-21,0.00784211239244259,-0.016253220710679694,-0.010115606936416222,-0.01724771460479657,-0.004564143412421728,0.03993001681868935,0.016212650931108907,-0.03617574930953493,0.013047940184723661,-0.002059429243895239,0.008341070704919407,-0.0017769939352781927,0.021598251562755078
2023-06-22,-0.008429516542340476,0.0069565482761546615,0.014598540145985384,0.00020938171994044907,0.005502101887750577,-0.01653587857459471,0.010875663103985245,-0.004289540232835676,-0.001881331403762676,-0.010908018867924474,-0.016544145522284337,-0.011228258366843602,-0.019027491603368474
2023-06-23,-0.006146941305188114,0.006908423154408094,-0.010071942446043147,0.01495040589888097,0.008891914824925795,-0.033912756384562814,0.001178115422342918,-0.004308019656475981,-0.01739886907351018,-0.025037257824143122,0.04252335811371388,-0.015787278827061657,-0.01670253222119289
2023-06-26,0.002500280718336745,-0.001715239715775585,0.007267441860465018,-0.010748455689794989,-0.005197729768052661,0.019469021171231393,-0.003619016218697202,-0.012979976965335038,-0.004279179577984404,0.016508712931825098,-0.030031380203156877,-0.002110616666990528,-0.005753464744425174
2023-06-27,0.004331829674255161,0.00085909340902246,0.0,0.02035406779686899,0.015674661961238012,-0.008680643513795272,-0.00947033024499,-0.03013694449646831,0.008595139300533461,0.007218045112781901,-0.025415861948852148,0.023547634123834094,0.025902480689836027
2023-06-28,-0.0022218680252513723,0.018454948719990538,0.0014430014430013571,-0.013980003865921686,-0.0038022404926496556,0.007297139878809311,-0.016669674807090584,-0.018361624233369844,0.01190126359094923,0.011943863839952273,-0.007586526612351707,-0.006199159263592602,-0.0029546484706053366
2023-06-29,0.009627947800471715,-0.013063658085328722,-0.02449567723342938,0.002777597492349848,0.0071845462111936875,0.011011332558602982,0.006840431132105751,0.038848876953125,0.008566865108174726,-0.008852168781351422,0.02197797791521805,0.013861935243424606,0.01885780540829951
2023-06-30,0.009536134396286089,0.0170794195222983,0.004431314623338345,0.010790254334184457,0.0035666483556664463,-0.05130412573347365,0.009520568923647499,-0.01939049800082382,0.0027353872732507334,0.008038106579339122,-0.06498361053348711,0.0005469088851675075,0.0013220190207841043
2023-07-03,0.007600959807473773,-0.02560869405070576,0.014705882352941124,-0.007730217089893965,0.0046645731305505755,0.01722053538068491,0.00042765409473988214,-0.009887069879431887,0.014501076812634572,0.004430005906674639,0.014500045776367099,0.015851271219970098,0.008978124858936898
2023-07-04,0.0025145403490307583,0.0142179565109406,-0.011594202898550732,0.0021125062824851604,-0.010833470456084515,0.002376056887596567,-0.0016311332019336433,0.004279644198117438,-0.005519388621568089,-0.002646280505733567,-0.0004928648807591696,-0.005447925736451142,-0.02669458137791836
2023-07-05,0.002508233295205109,-0.005522463154950086,-0.01026392961876832,0.0021080530072634662,-0.011175681297317608,-0.0002962465639467782,-0.001633798144332066,-0.00426140689283272,-0.003557705991176885,-0.006191037735849059,0.008382646476234656,-0.00547776821086543,-0.0075289366999651275
2023-07-06,0.0025019578013445454,-0.01495087530434469,-0.020740740740740726,-0.012252187951099724,-0.018987344500864922,-0.012744525304816845,-0.008419319225798638,0.0,0.0029991431019709136,-0.02135864728567194,-0.031784914505082695,-0.009247930320478104,-0.005689490255779139
2023-07-07,0.002495713631155194,0.008239348856007744,-0.016641452344931973,0.008269401811981547,0.02350222597246221,-0.005403791586754858,-0.02253583922508562,-0.014265335545894042,-0.011533532678342562,0.0030312215822976274,0.031313174905224894,0.014138624582988424,0.005994505588739374
2023-07-10,-0.015279752807239588,-0.004301075268817178,0.006153846153846176,0.022832685599132763,-0.0027014618827395642,0.0,0.007033114984109856,0.008683046126922944,-0.013540766349755096,0.00453309156844961,-0.06464249215927464,0.008392024494198846,-0.0008125734160694398
2023-07-11,0.009649922124993937,0.01036714426127161,0.013761467889908285,0.016903362602376237,0.006320600424748912,-0.007847936246543008,0.005781416036188647,0.002869506261029553,-0.009199766355140193,0.002105896510228744,-0.012565432791876163,0.015570518954488355,0.028191947578674714
2023-07-12,0.009557691149704617,0.000855118479052619,0.006033182503770718,0.005190781725004312,0.014804841191198737,-0.0030422414776561935,-0.047801912772579946,0.002861186607673316,-0.01385408990420045,0.015610927649354567,-0.015376506158126468,0.0023789673152156965,0.007118362913559384
2023-07-13,0.009467206513795512,0.007688969440576843,0.0,0.019552278917776,0.0015472964683276302,0.014647529311297536,0.00845145234282274,0.011412311971064515,0.01643999402182028,-0.006207508128879713,-0.0064619781290686795,0.021360796740606647,-0.0023559750474356767
2023-07-14,0.00937841908355841,0.012717253402373618,0.022488755622188883,-0.00473633635221038,-0.005296880847332708,-0.021052654524494785,0.05052320440777791,0.01128343307681412,0.0010292604028818708,-0.005353955978584124,-0.033604380140666135,-0.12083657011335847,-0.0028864224845918107
2023-07-17,0.025435208007112742,-0.017580565322500963,-0.0014662756598240456,0.013926893677811636,0.0026625012801706482,0.00030728529846113517,-0.0035557119857988484,0.0,0.009474148061104692,-0.0017942583732057926,0.007291035407900326,-0.02334796436882214,0.00684211137222146
2023-07-18,0.0030704247958683872,0.006817239558245314,-0.013215859030836996,0.01959766373323757,0.00685995535985251,-0.008599587904926431,0.01491408105178671,-0.030683361811441823,0.0031284103310293965,0.004194128220491367,0.005011144608893625,0.02676287358480245,0.006272851433256177
2023-07-19,0.0030610261452912457,0.012695725608361075,-0.0014880952380952328,-0.009507163715462341,0.0,0.005576217843329845,0.043994655967596774,0.012949662242861981,0.006237307803887537,0.014618138424820959,-0.014958369076308542,0.015961287498574173,-0.00987009593096877
2023-07-20,-0.001077026573960027,-0.002925185705454525,0.007451564828613977,-0.019519279095785436,0.01692308698381706,0.007701787031768159,0.027093582915004966,-0.0014204328402511734,-0.01960501657777136,0.004998529844163491,0.00562421092571741,0.013836827939991858,0.00288560280153094
2023-07-21,-0.03066974511406151,-0.0033529045737354934,0.004437869822485174,0.006481147566729684,0.00669983510317862,0.018343084855150016,0.0003572870915318216,-0.002845015205610535,0.0032348184090575938,0.001170275014628519,0.023489938255452314,-0.0009951620481747359,-0.0036620295925917645
2023-07-24,-0.0008650984958541441,0.002523090147295015,-0.019145802650957333,0.006977692595766305,0.0012880540196491541,0.020714458068508135,-0.010022459368139502,-0.011412203135191423,0.009086911915579643,-0.007890122735242588,0.030601169215183077,0.013803917276817401,-0.005513234015001478
2023-07-25,-0.001917390232231253,0.009647664054708294,-0.007507507507507505,0.002825261606711482,0.002787329970336261,0.017941194422104845,0.009954160805146994,-0.015873103247831977,-0.0023238925199710048,-0.009131075110456521,-0.011664963604633538,-0.007158822601471493,0.010031643960256131
2023-07-26,-0.0019210736801407169,-0.008724515460538873,0.010590015128593144,-0.020539152759948665,-0.001069045041077299,-0.004334051523652405,-0.013155426469119824,-0.01612901060620131,0.004804192750036407,0.008620689655172376,0.01931333809761182,0.01046229080515082,-0.006011500798851932
2023-07-27,-0.00484290817782429,0.023470204113478,0.05239520958083843,-0.0011272317629071882,-0.0006421787930271927,-0.056297117766991756,0.002342481978095945,0.06408350446410549,-0.0007244277021153378,0.02298850574712641,-0.019473728380705158,-0.013851935733320664,-0.011306858568442824
2023-07-28,-0.004866476074603221,-0.010237510365447955,-0.007112375533428139,0.028990068026112148,0.00021422438476470518,0.01691264542799975,-0.007754560066184579,0.04761906797224058,-0.013484123531970371,0.004321521175453702,0.0005367809625509423,0.009789937275078708,-0.016223433211061344
2023-07-31,0.0010031194896160667,0.0033099009592836293,0.004297994269341077,0.03271122951328587,-0.026766594851792447,0.05261571498408957,0.00982784398319736,-0.033422458529448584,0.055702527924750056,0.003729202524383357,0.005901320491064288,0.017844657933616448,-0.008110292605801095
2023-08-01,0.00033403808309406813,-0.018144336189191312,0.02567760342368053,0.005364616817953527,-0.012541247200352212,-0.02097097137136117,-0.0077391045071258935,-0.01798067768859113,-0.0011137407768342378,-0.005144326950557332,-0.0053333536783852775,-0.004279475117895393,-0.003543202987659755
2023-08-02,0.0003339265389128432,-0.018479636934383037,-0.009735744089012566,-0.034237823035609405,-0.012700527657277028,-0.007042302393543309,0.007991773465906071,-0.026760584871533877,-0.013379790940766578,-0.016949152542372836,0.018766776870170476,0.008041062708167512,-0.012855561442836838
2023-08-03,0.0003338150692022701,-0.0025673549531943785,-0.018258426966292096,-0.012332600750307732,0.005416336184412618,0.014184383571866466,-0.007864816936906438,0.005788734221589209,-0.011866082780053633,-0.003798947983635337,-0.023684250681023866,0.0039884598979353925,0.03352730744957988
2023-08-04,0.022775638547211763,0.009008969496955066,0.0042918454935623185,0.005956917403036721,-0.01593712899285571,-0.04195800231682845,-0.010320328602079543,0.005755417638545479,0.013009292351679802,0.011440305074801982,0.05768202944370615,0.001917799858197844,0.0032171806600473918
2023-08-07,0.00587298160364691,0.002125850367719284,0.012820512820512775,0.005409154948993411,-0.0027372019039029194,0.006690918456788042,0.016494699186597517,0.001430593303836547,0.006491673722833768,0.009280742459396807,-0.03160044916989024,0.010391060193774448,0.014163541378492406
2023-08-08,0.013380367749262989,-0.003818387391332889,0.002812939521800173,-0.0172352051411806,0.000457466999205014,-0.0006041282171671547,-0.01731021148145928,-0.021428571428571463,-0.0033651149747616627,-0.002586206896551757,0.007894716764751397,-0.015832180578989496,-0.014756256430076609
2023-08-09,0.0026407541369615206,-0.0017036164824292266,-0.015427769985974726,-0.013100166363601229,-0.0018290312753708182,0.011487219842329033,-0.005057658347322858,0.005839438333998581,-0.004079909960607808,0.009795447997695161,-0.04438644378077361,-0.006874741879856261,0.009360750640379223
2023-08-10,0.0016760737872889564,0.015785035423956595,-0.008547008547008517,0.003990010658402321,0.0027484867683040815,-0.00029881416039378994,0.012556207390129526,-0.026124862291646345,0.016669021048170585,0.006276747503566327,0.022950824798034564,0.012460111514005279,0.013778496753773739
2023-08-11,-0.012788349529010978,-0.01175977732037714,0.0,-0.014307048132732203,-0.02718133074210416,0.0005979209957396314,0.017056086453575814,0.011922549477648037,-0.005210504376823688,-0.007938758151403436,-0.011217900223043253,0.007520895288042784,0.0033978075087146564
2023-08-14,0.004358323953919552,0.004249893697536589,0.004310344827586299,0.027141287170133088,0.004461108852507056,0.004780395625236578,-0.005611111833540905,-0.04418262050931765,-0.015713387806411072,0.00657330665904543,-0.05078338857019049,-0.0317590113679842,-0.004688691724155203
2023-08-15,0.004399740262148066,-0.005924710694848234,-0.005722460658083017,-0.006797487396780766,-0.008648876634933966,-0.002081465733005494,-0.007594371274115219,-0.004622543061700624,0.03065134099616862,-0.006814310051107331,-0.007398927889844864,-0.024950923334312924,-0.002617113374427049
2023-08-16,0.004380467343609418,0.0038314566992709853,-0.0057553956834532904,-0.0081164871285484,-0.004951640774067845,0.02949933919125014,-0.005707351942910832,-0.013931853443343023,0.005094313644499415,-0.002572898799313883,0.002866928642743183,-0.010494476037382738,-0.010758364372270068
2023-08-17,-0.0025093040504619024,-0.01272264614577423,0.005788712011577379,-0.005481111120074433,-0.00047394448820092805,-0.007525277200420621,-0.012404577210326617,0.029827279253143324,0.013287671232876663,-0.017196904557179704,-0.021726653272695184,-0.007700112817049964,0.006896557830165628
2023-08-18,-0.013536161904893484,-0.008591065179476609,0.0014388489208632116,-0.006918538221942994,-0.005689940178529307,0.005832626351692127,0.007401266620979063,-0.015243902793602881,-0.013789374070569127,-0.011956838728492292,0.01461133787737845,-0.005124540086043461,0.00237093333336702
2023-08-21,0.006314526055896996,0.00866551115058467,0.008620689655172376,0.024285056386619708,-0.002622718151074177,-0.009857933779115036,0.007541359271318493,-0.018575804591124068,0.016312542837559896,0.002656434474616276,-0.014400921152671442,-0.0077998352185442155,-0.0047306506095151635
2023-08-22,0.0065161859531350785,0.004725046521936838,-0.004273504273504258,-0.001902108267721192,-0.0057375488396134156,-0.019033718794604915,-0.0063697027273526,0.0015772629607946342,0.0064742379282438645,0.004415660877244543,0.004091156769560289,-0.023286854604920193,0.00528122029014555
2023-08-23,-0.004435860544505954,0.000855118479052619,0.0028612303290413976,0.021617852325652498,0.012262522713683444,0.057014920818271975,-0.00746814493037351,0.0,0.0010720986330743365,0.0058616647127784915,0.013387633186888737,0.02581631916521321,-0.011820288626143483
2023-08-24,-0.006502919382586625,0.005126001353932486,0.0,-0.0344444772852186,0.003562981741462856,-0.002541659219873371,-0.008350722791562015,0.02834650475209144,0.003212851405622441,-0.01660839160839156,-0.029867918571002572,0.0029607244886273865,0.011430085559439584
2023-08-25,-0.006181788589014969,-0.002549962157814556,0.004279600570613384,0.024647278776290582,0.0011834138949242679,-0.007927485326051809,-0.00763160304019328,-0.004594227224155367,0.0012009607686149781,-0.005037037037037062,-0.01657778504530205,-0.002951984475899394,-0.0052562366821606865
2023-08-28,-0.004878643591770371,-0.0008521386912769824,0.009943181818181879,0.00925605716329625,0.007565004742218884,0.010273989753009305,0.00417664345072799,0.009230745755709036,0.0011995201919232645,0.016081000595592698,0.0054184316243675035,0.012583248493265309,0.011888992564049072
2023-08-29,0.00024506822636594094,-0.008528784648187626,0.0014064697609001975,0.0200974199077677,0.0077428868917170934,0.0036722386388299277,0.0074822162124152936,0.009146318415812038,0.005058572949946827,0.005275498241500642,0.0,0.0017543145396290427,0.0070496577977441355
2023-08-30,-0.0019605141940959303,0.006451612903225712,-0.005617977528089901,0.00886097630731264,-0.0018626735653918258,-0.0008443225535474941,0.0038444109456123865,0.007552870438814585,0.001059602649006619,0.004956268221574245,-0.015568875269684201,-0.0010215951292126269,0.0028519361325047843
2023-08-31,0.002946622976135904,-0.0012820643237513307,0.004237288135593209,0.02563452009573841,0.00186614959290754,-0.027042227731624124,-0.03820962482045864,-0.00149922756666232,0.016935697274411243,-0.0020307513780098985,-0.02493916265773477,0.004236682665546665,-0.03464324247292594
2023-09-01,0.01848448418981019,-0.0025673549531943785,-0.002812939521800284,0.006918859604852612,-0.0030268001351797524,0.03329466359871058,0.0008370740684893185,0.024024001663345507,0.011059068436117592,0.008430232558139572,0.0461634272876017,0.01614781269780341,-0.012854809660690192
2023-09-04,0.043389393733098025,-0.0008580532037496535,0.007052186177715081,0.0022238368170905964,-0.006538972005894705,-0.013729276621569753,0.013173045110385528,-0.008797631979022502,0.010166001801569902,0.004612280196022001,-0.019677991335610323,0.0024696137647606253,-0.012208376279615796
2023-09-05,-0.005298900720314803,-0.018462807667053882,-0.004201680672268893,0.0007396341134575657,0.008462637578838361,0.04602269593102948,0.004333924059652494,0.007396449871095889,0.009554140127388644,0.022955523672883782,-0.022506133042203613,0.0008211765992207631,0.0005492598252387904
2023-09-06,-0.006137797096663289,-0.0026246985454755345,0.00421940928270037,-0.005204649511388104,0.011655011240462976,0.004888655803033215,-0.009219135738650519,-0.0014684064076608827,0.011861198738170264,-0.003085553997194901,-0.03111387737991289,-0.0031392867430781735,-0.014273897601998708
2023-09-07,0.008273101240908298,-0.02499998661509728,0.0,-0.002633698370502313,0.01935484154504019,-0.003918931290910033,0.009708490072344533,-0.01176475076114425,0.005237560793116325,0.0008441193021946347,-0.0016056274258364756,-0.005009998154354878,-0.019771678529169168
2023-09-08,-0.00577834285280987,-0.031938848430256406,0.0014005602240896309,-0.0001784901994287269,0.004972816402783797,-0.003934349737204523,-0.0035085084701816927,0.0,0.0,0.0120888389091931,-0.0016082096112947086,0.009351194157712461,0.009943206255778492
2023-09-11,0.0104614670785812,0.008829038950824764,0.019580419580419672,0.007388133979338463,0.01596939044293899,-0.006810133648457173,0.0011365120125348405,-0.022321429585113073,0.0035975685398834667,-0.004722222222222183,0.014819557696679864,0.017531295087479304,0.007594922616573685
2023-09-12,0.000805259653584578,0.011054785025386149,-0.012345679012345734,-0.03948623211221214,0.007748556630648551,0.01097096916958673,-0.008814543664195984,0.01674286384491319,0.017058096415327517,-0.0005581914596706206,0.016507951040116486,0.0014007350465896629,0.003350107165223548
2023-09-13,0.0019540370195760826,-0.003189052156000849,0.02083333333333326,0.02093280302094791,0.007688894345373232,-0.013022233702880803,-0.004738345855386572,0.023952071871634395,-0.013125911521633449,0.016755096341803943,0.014990616345226915,-0.0033570831017070146,-0.014468571038883216
2023-09-14,0.0013766343813546023,0.013254085265247406,-0.0027210884353741083,-0.0025291285863088264,0.014388486217150387,0.029411755453795374,0.002639912686908774,0.02339179003549785,0.022783251231527135,-0.0005492996429552477,-0.011692340557391878,0.015999991433662375,0.015527901603536565
2023-09-15,0.010654127085414355,0.011276499929693928,0.03683492496589369,-0.04214350845384929,0.010315915642144624,-0.014686227659702067,-0.005490980295846604,0.03428573608398433,0.013847080072245666,0.010717230008244094,-0.02988789278942605,-0.007459606576603495,-0.014734494025980482
2023-09-18,-0.011675343063304644,-0.02363962142685183,-0.007894736842105288,0.006674295532059116,-0.0036162130400979597,0.012466099334712766,0.0018102547263330049,-0.0013811943648281977,-0.0017814726840854611,-0.01359434475258292,-0.009627703418794153,-0.00821150104969215,0.0028216678093133662
2023-09-19,-0.007053588991691395,-0.014161676250171729,-0.009283819628647216,0.01741110369408183,0.010674637027565659,0.0,-0.008899535667109104,-0.008298839255734158,-0.0005948839976204212,-0.006339581036383657,-0.05379130961051504,-0.009963500746397957,0.006753001833555761
2023-09-20,-0.0071036955403551705,0.010194610366685453,0.012048192771084265,-0.010910249622283819,0.0033798024270468296,0.0013383093212984143,0.016067249675423056,-0.013947001988324548,-0.007738095238095211,0.007489597780860002,0.004109552354432333,-0.012189944339486947,0.00978195828407924
2023-09-21,-0.00279195375415231,0.008715568332497314,-0.007936507936507908,-0.04087502933396525,0.00021049097964631613,-0.014434667675217838,0.01121503745955299,0.029703057908941455,-0.013197360527894442,-0.012389867841409719,-0.04843110815395457,-0.0124838960554422,0.011624704203901048
2023-09-22,-0.023215147142644055,-0.01591632604431803,-0.0013333333333332975,-0.001907021988476587,-0.009261179588582746,0.007323039478858817,-0.00827358556406077,-0.010989052448102776,-0.01386018237082065,0.002230275996654596,-0.004301037043924039,-0.014675997394786755,0.0038303526879428507
2023-09-25,-0.01098771329411019,0.010628480206233304,-0.009345794392523366,-0.002534642715277702,0.0057361474296622195,0.006462080840359041,0.015522259777825731,-0.005555576748318192,0.0087535445691036,-0.0052851182197496405,-0.006479492466762715,-0.002949372591694477,-0.013355144724109924
2023-09-26,-0.0031396880359740864,0.006401505143160735,-0.040431266846361225,-0.010359691648389902,-0.0008449707519732064,-0.027554910769457708,-0.012950411356163039,-0.01815636103446494,-0.006966511855292068,-0.01817673378076068,-0.04637683583167207,-0.011536736758695598,0.02237571607902855
2023-09-27,0.006904920904943879,-0.02135398490093965,0.0,-0.0073078842161974356,-0.006976702361104259,0.037138991622777784,-0.0075865625417296245,-0.007112375224676448,0.009723076923076945,-0.004272287097693006,-0.01975685652708925,-0.000748212634861467,0.004593342356004504
2023-09-28,-0.02358040944808326,-0.0009284909652240714,-0.002207062600320997,0.004118597889138043,0.011283771886794636,-0.005039852455202887,0.005665952330111246,-0.06017198272215474,0.0006094588005851609,-0.003432494279176246,0.04031011419695818,0.011680125689650156,0.012910193144702653
2023-09-29,0.0011089507653232467,0.011617100536489566,-0.002211944500301599,0.010363168663871658,-0.007157897949218728,0.010130660760309551,-0.026515796333237418,0.007621951396801441,0.006334510902667789,-0.00574052812858783,-0.0014903470678068187,-0.008880972406796306,0.005310669345277352
2023-10-02,-0.0015692420372596105,-0.017914533537690347,-0.006650544135429426,0.022023948069722854,-0.014843103587877993,-0.019002407820038925,0.010954914488475964,0.022692890085122652,-0.010531412661905382,0.0005773672055426893,-0.04104472035207918,-0.011499352652245776,-0.0036978179914083364
2023-10-03,-0.0005239028093985132,-0.007951342020470764,-0.002231689997971187,-0.027056600025719746,-0.006457151161692876,-0.011837466999839452,-0.015175248503447092,0.007396449871095889,-0.039637876192806454,-0.014714368147720758,-0.024902773462948113,-0.0211512535766748,-0.013255617642848216
2023-10-04,-0.001356654665143342,-0.00471475705433011,-0.002236681577877153,0.022464122750688098,-0.00411608811388775,-0.030220545172486513,0.01024198367139606,-0.005873737662871026,-0.058471337579617866,-0.03777452415812588,0.031923430225783145,-0.005093406797214595,-0.005373450175095162
2023-10-05,0.004569608683771875,0.0037896152053000787,-0.021398002853067033,-0.0038192595463534262,0.002827871437154572,-0.0039303591759268786,0.013517485432464449,0.026587934016214954,0.01407116763631433,0.009433962264151052,-0.015467962739288743,-0.002947602297624252,0.008643993973715514
2023-10-06,0.0025817255014839446,0.018404951711223694,0.030612244897959107,0.019828034594467248,0.019739693655802304,0.02508453779964004,0.013720225302191968,-0.004316590672774234,0.021347565043362327,0.004522158577027424,-0.010997595811684024,0.01400344753209204,0.022763802593756655
2023-10-09,-0.006008613628525339,-0.00324373002012579,0.004243281471004279,0.004955543001173401,0.006381686076776694,0.04096787798254642,0.0067784211229175995,0.013005780920382959,0.0236120182887003,-0.0291116446578632,0.007148542612955389,-0.0065981328411435225,-0.011259487501815824
2023-10-10,0.005674854132296847,0.022315144847828705,0.0014084507042253502,0.006480365807349564,0.020080256196705726,0.010301093062893507,0.004679797513269746,0.004279600756923019,0.007689117187250849,0.02998454404945905,0.025236568385065494,0.010812551756793631,0.015095318181462147
2023-10-11,0.03287535254128837,-0.0031832513309287824,-0.0014064697609000865,0.03226836496990626,0.00787403815440424,-0.003398720735038774,-0.0034275867155700857,0.0042613638210886595,-0.007978723404255317,0.005102040816326481,0.0076923370361330345,-0.002139354896476209,0.003391602304119834
2023-10-12,-0.009501187648456089,0.004105881239979681,0.0014084507042253502,0.017675678225473,0.000822387253891721,0.015739779598153758,-8.820809197229718e-05,0.004243324819058092,0.032682241797523215,-0.008062108091967723,-0.015648885081957165,-0.01852996412432195,-0.004680158000973544
2023-10-13,-0.014268614405350544,-0.011812839761089267,-0.0014064697609000865,-0.01942353880661507,0.0067789238761022386,0.015495877895400412,0.0012788273627470925,-0.002816858425946256,-0.0236123130176783,-0.018964479229379938,-0.01589766582756391,0.0029646193206898097,-0.010710587005465344
2023-10-16,-0.0023111098836272603,0.005517227348240006,0.0,0.0036080990478799535,-0.0071413688248855856,0.009918601034469843,0.018739974984334884,-0.0028249232911827793,-0.029121296530767338,0.010739490641300975,0.021276632521016747,0.02053515432314157,0.001320336551092316
2023-10-17,0.0028041791742721145,-0.01051670362986834,-0.005633802816901401,0.016977224800971413,0.012535976413160732,0.02266435524121735,0.0066361319368419824,0.004249335102574747,0.010824204486176381,0.008803885853066129,-0.011574044605614064,0.02530493446222004,-0.00105483872448342
2023-10-18,-0.009361716969034983,-0.006007337475206542,0.031161473087818692,-0.003963705175657695,-0.0018266724528456235,0.02339327132876967,0.007773400971052391,-0.009873125001008787,0.002322280996000625,0.012940114354498933,-0.044496536286264265,0.020368645163178378,-0.0021119681088094255
2023-10-19,-0.029945954521916174,-0.0065086430290460795,-0.012362637362637319,-0.0038181026071586466,0.00020330055858375218,-0.007218552498667985,-0.012848647611739872,0.004273547931618937,0.0016733170292186905,-0.007427213309566305,0.008169965959124559,-0.0330758667333817,0.019576751514036816
2023-10-20,-0.008223683956511185,-0.014974248918764421,0.0,-0.026595113760817357,-0.02520833296173819,-0.010906373401555314,-0.0205059575743215,-0.002836836145279298,-0.01876124389617062,-0.028434600419036227,-0.009724463863472144,-0.022603978092278876,-0.014011452504842592
2023-10-23,-0.022707039512379068,0.009026099270709853,-0.02364394993045893,-0.0010168012529265802,-0.003962511749386777,-0.060279412310432545,-0.0044294807418397975,-0.009957390430286983,-0.012179151388161391,0.014171287738755423,0.014729897509669021,-0.009404881353858752,-0.014736840784384642
