,ABBV,ELE.MC,BBDC3.SA,3105.TWO,MCO,3283.T,ALV.F,9613.T,HLT,2881.TW,VMW,ABDN.L,2912.TW
2023-06-09,0.003923229355764057,0.0,0.011126553973489273,0.0028571428571428914,0.006721944597278595,0.023178807947019875,-0.003349267694938707,0.035380338640384146,-0.009448530636759656,0.006578951919260501,,-0.009704209352848325,0.0017636684303350414
2023-06-12,-0.0032565998848910205,-0.0023741328740962686,-0.009628634366579014,0.008547008547008517,0.0003278447238603821,-0.016181229773462813,0.002160330972872604,0.00512570173297533,0.008054825121748044,0.0,,0.00933271101968658,0.0
2023-06-13,0.00421115115840176,-0.01380299440114685,0.0020833810722398205,-0.005649717514124242,0.009565217944834448,-0.009868421052631526,0.0011976047904191933,0.004613890237979534,0.004345658688895027,-0.001633970870828727,,-0.0023116042207376175,0.005281690140845008
2023-06-14,-0.015038694727570356,0.00965254679379024,0.0027720000697908365,0.022727272727272707,0.005637555286089668,-0.025249169435215935,0.0016746703517491746,0.03166545806139709,0.0018145702966556598,0.011456584541870818,,0.004170499924731397,-0.007005253940455369
2023-06-15,-0.0024957523934054926,-0.00525815535135743,0.0048375738446750916,0.008333333333333304,0.022306378721263842,0.012610770279481986,0.0026271209789068273,-0.012183692596063778,-0.020062729512963506,-0.0032362142404586125,,-0.0023073373652119367,0.012345679012345734
2023-06-16,0.020236956452657662,0.00720805489571319,0.0,-0.011019283746556474,-0.018546672505406203,-0.0010097610232244758,0.001429266605437629,0.01304554079696385,0.0009952327537552375,-0.008116871590034713,,-0.006012965171636853,-0.008710801393728262
2023-06-19,-0.004435906316934024,-0.002862570065035319,0.020632750448551507,-0.00835654596100277,-0.003641956192345419,-0.007749326145552571,-0.003330147280708795,-0.00561929290564267,-0.00628502607897341,0.003273290202500112,,0.0013960123791454393,0.007029876977152849
2023-06-20,-0.0014852237524033418,0.011483242846826558,0.0013476754638623856,-0.0252808988764045,-0.0012184228400556885,0.0013582342954159277,0.0002386780513499165,-0.02048504826936659,-0.002108259156772707,-0.003262610730760618,,-0.006505547938372325,-0.010471204188481686
2023-06-21,-0.006965655658461745,-0.0018921007253339672,0.0074024638555179045,-0.02017291066282423,-0.004850212777104068,-0.008816547982366862,-0.004056340210625953,-0.0038461538461538325,0.010885833707071413,0.004909935303750279,,-0.0018709501850501242,0.003527336860670305
2023-06-22,0.004018727526705845,-0.007108986531678241,-0.01803610240130349,-0.0052941176470588935,-0.007975459735575008,-0.004789599726308547,0.0011978917281056933,-0.006515444015444016,-0.0005666778301406383,-0.001954391950091061,,-0.028584775160235276,-0.0010544815465729496
2023-06-23,-0.010843500862047661,-0.004773287724486708,-0.0027210858756485656,-0.0053222945002957545,0.004287763390627974,-0.007562736335510523,0.0016750711109239091,-0.027204274957493335,-0.02807121647598676,-0.001958219077693002,,-0.003859156005695197,-0.001055594651653835
2023-06-26,-0.007136559989483149,0.012470034730210688,0.0,-0.016052318668251964,-0.007471504455622502,-0.007620367163145181,0.0016721970359456773,-0.012484394506866447,0.008970868077191163,-0.005886183670236855,,0.003389815729986312,-0.0031701303275800674
2023-06-27,-0.01741378953589645,0.01089528827979036,-0.010914041546893571,0.0030211480362538623,0.012157894276231263,0.005235602094240788,0.007393289276808268,-0.008849557522123908,0.02175805873431691,-0.0032895105460096774,,0.011100400992439807,0.012367491166077826
2023-06-28,-0.0006788204565346678,0.005154667739691865,-0.013103419336779387,0.006024096385542244,0.00814570691793337,-0.004861111111111094,0.0037878932922232877,0.01479591836734695,0.00403248702382264,0.01320132975196131,,0.024820987819771823,0.010471204188481575
2023-06-29,0.0054335616221459215,-0.08368298426335175,0.012578570665498612,-0.0119760479041916,0.008372656985866644,0.007327285415212881,-0.0028302174694131432,0.0062845651080944975,0.014092446630524558,-0.0016286485422749575,,0.0037261437500191175,-0.012089810017271163
2023-06-30,0.01125872587332033,-0.00025444253068018785,0.010352006526844537,-0.0060606060606061,0.009493363036104263,0.0020782819535849484,0.010170336884333997,0.002747939045715686,0.011325770591652295,-0.008156595435446112,,0.01252898815889636,-0.012237762237762184
2023-07-03,0.0020782215406813798,0.00865140354168914,0.012978113109810119,0.0,-0.0038248779696209434,0.024887659868648493,0.0021072205189016646,-0.0017438963627304238,-0.0004809846977045229,0.008223672605885746,,0.024289656855563502,0.003539823008849474
2023-07-04,0.009665953323994225,0.002018209694412132,-0.010788931101499921,0.024390243902439046,0.0008227385065056048,0.003372681281618828,-0.0039719911379233475,-0.008235587721487359,-0.0016496966649559575,-0.006525290070065748,,0.0013422955335919973,0.008818342151675429
2023-07-05,0.009573417120951833,-0.007552946690279505,0.0013632927052042998,-0.005952380952380931,0.000822062164308246,0.010084033613445342,-0.02416136075042763,-0.014343231001509804,-0.0016524226611090986,0.0016420200223268289,,-0.018319955529971232,-0.012237762237762184
2023-07-06,-0.002688527323899681,-0.01699640284288828,-0.023144942724681927,0.026946107784431073,-0.013661489367971402,-0.019966722129783676,-0.019230769230769273,-0.018126116926219016,0.004827565160290925,-0.011475366434015366,,-0.03868912206677211,-0.008849557522123908
2023-07-07,-0.012750455373406244,0.0028387254284274466,0.010452934811344461,-0.023323615160349864,-0.007743538913657311,-0.01358234295415961,0.0,0.0,0.01798222670455707,-0.004975145197909425,,0.013731104153302143,0.010714285714285676
2023-07-10,-0.007453833998789183,-0.00720532102159277,0.0006896709573680493,-0.0029850746268657025,0.007450595531781623,-0.0065404475043029375,0.010049034567440218,-0.005200208008320328,0.025755069287984877,0.0033333006223039696,,0.00326948588644016,0.01590106007067127
2023-07-11,0.008030350114823781,0.008035187762594154,-0.008959346133031398,0.020958083832335328,-0.00830165532657512,0.008662508662508728,0.011404954185495919,0.003920543648719299,0.0001314859507111077,0.01993356943959479,,0.006517662367756305,0.008695652173912993
2023-07-12,-0.004352080584230311,0.008228328615232483,-0.0062587031899610235,0.0,0.02343330030245916,-0.006183442116111326,0.009596929263795628,-0.0023431398073417986,-0.007426425181493945,0.009772028247260645,,0.024051790109354654,0.005172413793103514
2023-07-13,-0.010297817703700307,0.004845765004914071,0.020293909211139383,0.017595307917888547,0.009504387522712765,-0.0006913238852401804,0.006891693199119642,0.017484342379958218,0.00569423702113836,-0.0048387299181889,,0.00993682144390573,-0.018867924528301883
2023-07-14,0.018115115167937956,-0.0030457548714357685,-0.004115189729516411,0.01729106628242083,0.007531836630356503,0.016949152542372836,-0.010148733034366142,-0.004873044370351409,-0.02705906002282643,0.012965973402638609,,-0.004919526267840757,-0.005244755244755206
2023-07-17,-0.008675779159170172,-0.003309502481107285,0.01170792818596178,-0.016997167138810165,0.009231232682905155,-0.004081632653061273,0.0019075305726978797,-0.0017396907216494784,0.008255523283128063,0.040000010766601646,,-0.008539298411165852,0.005272407732864748
2023-07-18,0.01297930709956363,-0.011749754310120708,-0.00408437492554492,0.0057636887608070175,0.008501441452719138,-0.001366120218579181,0.003331732165192447,-0.0005809075066158798,0.006510075306732421,0.009230743150429266,,0.016319087693212886,-0.005244755244755206
2023-07-19,0.008053820691020563,0.0,-0.0027341053684302175,-0.017191977077363862,0.000278227528478725,0.013679890560875485,-0.00047441224889865907,0.018341513820718136,-0.007001420572188777,-0.012195130551520994,,0.030776134028522417,-0.0017574692442882123
2023-07-20,0.03275719062714866,0.01395711901510821,0.006168619029926825,0.03498542274052485,-0.0019191256188670902,-0.010121457489878583,0.016611295921659552,-0.009893455098934578,0.0024845227084124843,-0.020061726492046295,,0.024231893971557117,-0.005281690140845119
2023-07-21,0.01090092851216129,0.011725696911553563,0.028610358825801097,0.0028169014084507005,-0.002981767607689756,0.0030674846625766694,0.0023342670734063375,-0.004611837048424272,0.017080870563577655,-0.007874004796356915,,-0.013519209926064812,-0.005309734513274322
2023-07-24,-0.0038960122163724797,-0.02746284178136449,-0.017218557769104526,-0.030898876404494402,-0.002515495275183244,0.0054366292898402335,0.00023289731005382563,0.006692406692406783,-0.009088446109762338,-0.006349210799686533,,-0.0012848096435024159,0.008896797153024938
2023-07-25,-0.010825449589724201,0.002849756857511654,-0.0053908303829838244,-0.02608695652173909,0.01350596071024368,0.005745184183845842,0.0044237343340729485,0.0051137816415238735,0.004452998398567498,0.00479235244496512,,0.001286462502932073,-0.00881834215167554
2023-07-26,0.0019062981314958982,0.00826659009022257,0.008130073421291018,-0.03273809523809523,-0.006773602776736887,0.002016129032258007,0.0016226523341100751,0.0033070465530400384,-0.005756701831983513,0.025437219341155393,,0.005567464889755014,0.007117437722419906
2023-07-27,0.048978241761597596,0.008455081767251516,-0.022177414056992695,0.021538461538461506,-0.021878873629958218,0.0,0.00532281360907394,-0.005578093306288001,0.015839245107281297,0.015503853728626948,,0.005962495222692876,-0.007067137809187329
2023-07-28,0.013436344763124275,-0.004573178414241208,0.01374569117823743,0.003012048192771122,0.005890824213407475,-0.014419852448021464,0.0075967273409611735,-0.009178990311065838,0.010023576948472002,-0.0015267025587629712,,-0.0029635772958777062,0.0
2023-07-31,-0.008418987212963303,-0.005359854079554971,0.006779686879303526,-0.01501501501501501,-0.002008689730782054,-0.010888057162300124,-0.00982412197994853,0.016726711271230155,0.008562024647442934,0.0015290369433769158,,-0.015286650121085321,-0.007117437722419906
2023-08-01,-0.00695285821761471,-0.01180402578292794,-0.0033670161246094343,-0.08536585365853655,-0.0011056403924522007,0.0010319917440659854,-0.0025380851846027452,-0.010377119716527439,-0.005916767229040665,0.015267154006064487,,-0.0163863212289046,0.007168458781362075
2023-08-02,0.00565512073951413,-0.024668838993716302,0.0013513178264603631,0.020000000000000018,-0.024662198561388404,-0.010996563573883122,-0.01966227212588012,-0.014322250639386191,-0.008604527191778844,-0.02105261493587729,,-0.029811498771603828,-0.001779359430605032
2023-08-03,-0.0022091432605961803,-0.0013312846094134523,-0.010121431958103444,0.004901960784313708,-0.016352970626421492,-0.004517025712300171,0.0002359747673339463,0.0015568240788790266,-0.01683634650593757,-0.0023041571411137607,,-0.013556258285718825,-0.019607843137254943
2023-08-04,-0.008856137518899465,0.010397313297713984,-0.04771641483467359,0.004878048780487809,0.005916284786925852,-0.026876090750436288,0.010379792309124003,0.0015544041450776813,0.004579864759287622,-0.0023094785425898934,,0.007329321220152396,-0.020000000000000018
2023-08-07,0.017599716907261476,-0.007651738887908044,-0.006442387320514498,-0.016181229773462813,0.006940202775650439,0.022596843615495077,0.003969209095221693,0.0015519917227109215,0.01407327081682852,0.0108024930737316,,-0.006366502661857454,0.007421150278293043
2023-08-08,-0.004722987462376982,0.003456555862949129,-0.003602319187507863,-0.006578947368421018,-0.013404971492655404,0.010522623640827788,-0.007441888853560896,0.0064566115702480165,0.0016288767719527808,-0.00458017188550619,,-0.1167048054919908,-0.012891344383057057
2023-08-09,0.007686199657824577,0.0013248339914375684,-0.0072306856125369245,0.0033112582781456013,-0.0001184315435867056,0.018396390142311647,0.010309335847958678,-0.06774441878367976,0.00299230291193453,0.0015337272933921842,,0.008290187064847743,0.003731343283582156
2023-08-10,0.004443842607675164,0.0132310131750899,0.010925023831439784,-0.0066006600660065695,0.004470394253899057,-0.011588275391956393,0.03571427054851406,0.02614918799889887,0.007717766538452908,0.0015314429821517983,,-0.005395698966213058,-0.0018587360594795044
2023-08-11,0.004886359102254545,-0.005745657232771428,-0.005043205637396908,-0.046511627906976716,-0.007633576800560871,-0.0016379310344827314,-0.002463067820157261,-0.0020788626609442584,-0.0034754056374830533,0.0,,-0.03384139988882484,0.007448789571694592
2023-08-14,0.0005914811474032611,-0.0010507201431045887,-0.0007241295132497383,-0.03484320557491294,0.006177566073227947,-0.004921854762110378,0.0056116722783390305,-0.006249580001344013,0.0031000451929787953,-0.02293581138023537,,-0.024064171122994638,0.003696857670979714
2023-08-15,-0.000985152367928066,-0.013936334375729942,-0.005797095840604838,-0.02527075812274371,-0.017828704665816875,-0.018396390142311647,-0.015625,0.0175818230998106,-0.010687635744468182,-0.006259785336665491,,-0.027945238923373306,-0.0055248618784530246
2023-08-16,-0.003746989769428999,0.0024000040690104196,-0.014577245289547514,0.0037037037037037646,-0.0035462905283796253,0.00990099009900991,0.004081604972718367,-0.02551834130781494,0.0002602712819190778,-0.01574800959271383,,-0.019447559565618167,0.007407407407407307
2023-08-17,-0.010095669735977197,-0.014099462015043085,-0.01849112363427774,-0.040590405904059046,-0.00922909151021134,-0.016456582633053274,-0.003839163812822899,0.006273867975995717,-0.025439191540296835,0.0,,-0.046277684351745285,0.007352941176470562
2023-08-18,0.0007998607770305366,0.005936249267503246,0.0082893483709634,0.01538461538461533,-0.004505360688974558,-0.003203987184051238,-0.0011335297961493351,0.0008132285172133269,0.0067428387135024526,-0.0015999842807616904,,-0.024110911073907948,-0.014598540145985384
2023-08-21,0.00013323746198379283,-0.002950660245532477,-0.00523166623508986,-0.022727272727272707,-0.006849704328873107,0.0014285714285713347,0.004312287494698808,0.0016251354279523955,-0.011936359518109674,0.011217905729422162,,-0.008647275782971975,-0.007407407407407418
2023-08-22,-0.012786348708845985,0.0002690916524936693,0.006761772808130617,-0.003875968992248069,0.0068662201943152645,0.008559201141226769,-0.000903941009004261,0.006760411032990854,0.006644332168886269,-0.004754311579602488,,-0.00685362058265182,0.001865671641791078
2023-08-23,-0.007825172821940174,0.011296346570681681,0.01119407287125318,0.0,0.023424370610549472,0.0028288543140029265,0.007012001946884672,0.014235831318828884,-0.0008001224853747546,0.0,,0.011919756763022926,-0.0018621973929237035
2023-08-24,-0.0030595386363884147,0.0029255482663721466,-0.019926232764800322,0.0077821011673151474,-0.010846519667637722,0.005641748942172065,-0.0006738955577730854,0.010593220338983134,-0.01841592444623641,0.007961772029030367,,-0.000930000945042142,0.003731343283582156
2023-08-25,0.00040917654365291156,0.009016180345861935,-0.0052710614632337505,-0.01158301158301156,0.010240406124202295,0.009817671809256634,-0.001798129476160204,-0.01388888888888884,-0.0006117622018709801,-0.00789888292390617,,-0.00031019419709599205,-0.0037174721189591198
2023-08-28,0.005044585330009621,0.0007885044571804833,0.019682076315747477,0.01171875,0.0008971034809002187,-0.002083333333333326,0.012159409642578778,0.016476215785277804,0.011563031552439096,0.02070063406340017,,0.013268113299582884,0.00746268656716409
2023-08-29,0.001085285695301197,0.018644933044452916,0.0081662698215752,0.01158301158301156,0.009141688698832473,0.01913709116214335,0.003559524145752224,0.003660130718954324,0.0074636941987669125,0.004680141146301553,,0.004364791880001384,0.0018518518518517713
2023-08-30,0.004946209122851819,-0.00670281335637668,-0.013254808997573364,0.022900763358778553,0.0030787708370167977,0.011266643905769813,-0.00133009553402208,0.017191977077363862,0.003937771679105362,0.0015528451260007348,,-0.0009148758723779293,0.0
2023-08-31,-0.009169367200600798,-0.004412098996397162,-0.011940287460221355,0.014925373134328401,-0.005991201663799406,-0.011141120864280873,-0.0033296337402886067,0.004353393085787527,-0.011767080800472729,-0.013953546601413236,,0.007936526419642487,-0.011090573012939031
2023-09-01,0.008437603277939854,-0.004171007426129525,-0.0022658408980212874,0.03308823529411775,0.007482243534993938,0.005462615227039835,0.0008908550033059903,0.004079551249362545,0.015808988900141596,0.018867938252860705,,-0.001817098974361775,0.007476635514018781
2023-09-04,-0.010627484250859798,-0.0146597215211135,-0.005298992779869671,0.02491103202846978,-0.002254552139351218,-0.002376910016977929,-0.005340440429639104,0.006602336211274817,-0.0120198584550264,0.007870377611844281,,-0.005461220501256747,-0.0018552875695733162
2023-09-05,-0.003580546956678199,-0.002391077418896992,-0.012176620769095536,-0.00694444444444442,-0.0007532155434987198,0.014295439074200056,-0.004698000231578625,-0.0027749747729566288,-0.004055364390971872,-0.006430843733987501,,-0.01738859640547974,0.0
2023-09-06,-0.003353904672782071,0.0029294437439824073,-0.013867438971454149,0.0034965034965035446,0.007035190566631044,-0.008053691275167751,-0.0060687384277227086,0.0007589172780166908,0.004172803267915359,-0.006472531971676521,,-0.020801030984389457,-0.005576208178438624
2023-09-07,0.022663299484412036,0.016463062517175997,0.0,-0.0034843205574912606,0.0042268476939197885,-0.010825439783491153,0.002487506909933268,0.004297269969666395,-0.0056300023798393495,-0.0032573166656902908,,-0.0069752115790311375,0.0037383177570093906
2023-09-08,0.0007387053095584406,0.002089912058668819,0.0,-0.034965034965035,-0.006868952814963802,-0.02633378932968533,0.0013534990300874128,-0.007047571104958461,0.03882444380654748,0.009803949801201028,,-0.0006386085543924613,0.0
2023-09-11,0.0001341364454354732,0.0020854539907340097,0.014062449126505117,-0.0036231884057971175,-2.937059884500215e-05,0.004214963119072657,0.013741847685039943,0.012420785804816203,0.004022906797428449,0.0016181167897149074,,0.004792332268370503,-0.0018621973929237035
2023-09-12,0.0015432836600208777,0.007284146826154858,0.010015417490417011,0.014545454545454639,-0.0016188435799913137,-0.0013990905911157592,0.007333306206597445,0.03430145217826741,0.0064624529178021195,0.003231005435287315,,0.005087459788603033,-0.003731343283582045
2023-09-13,0.012661615432117523,0.0002582211058368422,0.0030511031960747115,-0.0035842293906810374,0.011762686396227684,-0.016812609457092842,-0.001985426694728898,0.012103606874848793,-0.01508928997449388,0.0048308994904200375,,0.004112583890754529,0.0
2023-09-14,0.01640642807261794,0.014717265725826323,0.003802295983674986,0.02517985611510798,0.016491762655057585,0.004275026718916886,0.023430606203635573,0.033484812245874185,0.017993314543439443,0.008012854356385768,,0.020793970480251778,0.00561797752808979
2023-09-15,-0.009893284811893555,0.011195991092827207,-0.005303007260279324,0.021052631578947434,-0.02198584885688981,-0.015608371763036533,0.0034557367246557114,0.002314279102059613,-0.011143069499755964,-0.006359339858939994,,0.009876580885898933,-0.003724394785847296
2023-09-18,0.01196428729054766,0.002516317813224367,0.0015231914634454835,-0.010309278350515427,0.006477304256468308,-0.005945945945945996,-0.0027981452722090072,-0.0029438928653890972,-0.006800097317888221,0.004800045937501496,,-0.03820293256007212,-0.0018691588785046953
2023-09-19,-0.0029231969670356905,0.004518079931887131,-0.008364993145873467,-0.02777777777777779,-0.00789164677706733,-0.0019938372303788254,0.008202068661061324,-0.000984194986394904,-0.007889975932782511,-0.003184764969154319,,0.0,0.0
2023-09-20,0.000781778049990578,0.008495755839551089,0.0015337774403512139,-0.0035714285714285587,-0.014206452502882105,-0.005085361423901147,-0.007921242043853138,-0.014835419564209529,0.0038778285924947475,-0.007987190294824753,,0.013981549811919791,-0.009363295880149836
2023-09-21,-0.0011718503603611596,-0.008424186012045753,-0.04287905066033182,-0.032258064516129004,-0.03447972868660465,-0.004016064257028162,-0.009495023639269351,-0.011294117647058788,-0.03293177031816985,-0.011272163310692807,,-0.02507051033212704,-0.003780718336483968
2023-09-22,-0.004497081506581457,-0.010244873631244045,0.0008000183105467684,0.007407407407407307,-0.00015415485448033728,0.006231671554252305,0.010675367966196836,0.0,-0.0008124728895926303,-0.0065146333313804705,,-0.0009643789928022173,0.00189753320683117
2023-09-25,0.01250483393105406,-0.01262307478655611,-0.004796196524295526,-0.003676470588235281,-0.004348910174574949,-0.0014571948998178819,-0.008838124935242941,0.00547358400761544,0.0014906242032790562,0.004918014056834119,,-0.009008970086684442,0.0018939393939394478
2023-09-26,-0.004784935425670378,-0.0028125954649678153,-0.014457779458559639,-0.02583025830258301,-0.022861760597959413,-0.004377964246625288,-0.00043493191553367616,-0.03573964497041415,-0.0031797661082891837,-0.011419206315436248,,-0.0032467532467532756,-0.003780718336483968
2023-09-27,-0.005067888770955209,-0.01102564885066104,0.0,-0.011363636363636354,-0.002916599345395343,0.02235251007695127,-0.010008716367335246,0.004909180166912108,0.013709816225517812,0.0,,0.004234487924979602,-0.00189753320683117
2023-09-28,-0.005746782829961661,-0.003370522923096808,0.022004848738087723,-0.011494252873563204,0.012559160493482047,-0.017921146953404965,0.00395601712740401,-0.016121152906692693,0.028856437740902408,0.001650158690458925,,-0.0019460772289761064,-0.0019011406844106071
2023-09-29,-0.020952396987889976,0.002861618477664196,0.00956936889347082,0.01065891472868219,-0.007190787190819781,0.01897810218978102,-0.013353712234997372,-0.004716981132075526,-0.022711040116803694,0.00041186003819349004,,0.012349651095925118,0.0004761904761905189
2023-10-02,-0.005434037111635814,-0.03553823499347064,-0.015797773434098383,0.03163950143815919,0.00015810415550432388,-0.007163323782234943,-0.013534515061680352,0.002743826390621207,-0.006392272618834238,0.0012350714380107153,,-0.006099498865118402,0.0014278914802474674
2023-10-03,-0.005531246706365955,-0.012641237677389117,-0.016051349009055138,-0.014869888475836479,-0.026627074173773413,-0.009379509379509376,-0.005623031861627825,-0.009452736318407928,-0.01641869004288865,-0.004934257551655885,,-0.008074935241325965,-0.0038022813688213253
2023-10-04,0.0017636151294995184,0.0054481277016440455,0.0277324752235264,0.015094339622641506,0.021734901581302424,0.004005826656955591,-0.003619104459231748,-0.057257659467604194,0.02882057371672886,-0.013223090595529619,,-0.01465320713306384,-0.003816793893129722
2023-10-05,-0.0016250625580379596,0.015713948346043116,0.0023809311161060442,0.0037174721189590088,-0.0015898757210917047,0.01088139281828071,0.0034052213393871433,0.02077783697389446,-0.007748332244670975,0.013400283761716647,,0.023132848178480936,0.005747126436781658
2023-10-06,0.005357806451492753,0.002667337147080673,0.0007917837522741777,-0.0037037037037036535,0.009936606943611759,0.014352350197344821,0.016968325791855143,0.005219206680584509,0.010411783618295534,0.003305838854374965,,0.014857900558236992,-0.003809523809523818
2023-10-09,0.005868828149953265,0.013301409895460692,0.0,-0.006691449814126393,0.00397341560918707,0.0055712769720552835,-0.006674082313681828,0.015576323987538832,-0.011295374336226516,0.008896176824979118,,-0.0127307442539637,-0.002294455066921719
2023-10-10,-0.001475429010814766,0.007876062899941028,0.007911346920827844,-0.002245508982035793,0.010993498299711524,0.0018468032714800131,0.007838745800671898,0.005112474437627856,0.022648415381610443,0.002939244238515437,,0.036428070110542166,-0.0007665772326561626
2023-10-11,0.003022345020396777,0.005470150763515758,0.00941914346271222,-0.0022505626406602586,0.011339963189658242,0.010182584269663009,0.006666666666666599,-0.03306205493387593,0.00405040234873888,0.0029306303999969696,,0.02052879036863331,-0.0007671653241273502
2023-10-12,-0.006963930036396726,-0.004145073931010268,-0.007387231160797425,0.011278195488721776,-0.017172513291206393,-0.008689607229753205,-0.0050772357460679984,0.011046817464492431,-0.004489572714199919,0.0016234355243089915,,0.012496208556064703,0.007677543186180413
2023-10-13,-0.0022926252926102064,0.001821011897112479,-0.007442208475150314,0.018587360594795488,-0.00790797623610362,-0.005960729312762925,-0.013312624445290355,-0.032258064516129004,-0.01973859001608458,-0.012965979599821598,,-0.05087303971418944,0.0019047619047618536
2023-10-16,-0.00493383991080687,-0.0028563178511693543,0.011049750787665902,0.007299270072992803,0.012665468205903752,-0.01975308641975304,0.00607146754067589,-0.030376344086021523,0.02547011223522344,0.001642029860924099,,0.041547753284777444,-0.0019011406844106071
2023-10-17,0.013244562961550299,-0.0052083529945868845,-0.010928988191785338,0.007246376811594235,-6.22846444330305e-05,0.01871176682259801,0.0008940409073339151,0.00803992237316331,0.006697001032895056,0.004918014056834119,,-0.015834292893112,-0.011428571428571455
2023-10-18,0.0006703720902638821,-0.006282766326529465,-0.011049750787665569,-0.03597122302158273,-0.022962056698698774,0.005651713175556239,-0.00200981223988006,-0.007700770077007646,-0.016469695934902107,0.0016313151879194798,,-0.010210452307882312,0.0
2023-10-19,-0.025187530396452495,0.0026344123084889315,0.006384670822900729,-0.026119402985074647,-0.007770213765914136,-0.0337197049525817,-0.01275449041687271,-0.011917960088691837,-0.01293670368068689,-0.0065146333313804705,,-0.04032508328417994,-0.0019267822736031004
2023-10-20,0.004878995562347388,-0.023646912596027914,-0.012688330830158745,-0.03065134099616862,-0.006354645850434881,-0.009814612868047967,-0.011786065419669867,-0.008134642356241284,-0.0182289287397992,-0.004918014056834452,,-0.016938150511502492,0.0038610038610038533
2023-10-23,-0.010257813333967802,-0.004574762369304541,0.000803231247794356,-0.007905138339920903,-0.001776544895683796,-0.024229074889867808,-0.00022937179705417865,-0.017251131221719507,0.001965123478619102,-0.013179587209540156,,0.023856900259288105,-0.005769230769230749
2023-10-24,0.01091689268083118,-0.023249542344633056,0.0024076832166408657,0.01195219123505975,-0.011130893309436729,-0.0003762227238525151,0.0018353253538627712,0.005179856115107961,0.012106000803083328,0.0,,-0.0061488475614380755,0.0
2023-10-25,-0.007176563934650493,-0.0066427254738887775,-0.006405118108252172,0.003937007874015741,0.028304128885421775,0.016936394429807988,0.007556646898842612,0.01889493272258802,0.0073505255488117704,0.001669442718676084,,-0.009768804755375893,-0.003868471953578312
2023-10-26,-0.00041303566613393183,-0.004179373467052883,0.023368248623588883,-0.050980392156862786,-0.013269309801283269,-0.007401924500370138,-0.007954545454545436,-0.00927226749086818,-0.015124370011919575,-0.0066666412989295765,,0.006247924558862472,-0.003883495145631022
2023-10-27,-0.04318184851405982,0.0013989713126025816,-0.01653543632290211,0.05371900826446274,-0.026185930578487726,0.017897091722595126,0.0006872572576603897,0.03374929098128199,0.004714736596530544,0.011744921451528167,,0.007843117308772518,0.0019493177387914784
2023-10-30,0.02130574296347154,0.0050293462020474244,-0.008006359457799928,0.0980392156862746,0.014405424664472921,-0.018681318681318726,0.011446886766786957,0.0038408779149519123,0.014144939573987436,-0.008291842568578067,,0.0035668162298501116,-0.0019455252918287869
2023-10-31,-0.005003923581093361,-0.012232483360411939,-0.008071055585048392,0.03571428571428581,0.005484436653212521,0.0033594624860022737,0.004753295974511573,0.007652364033889025,0.0016525647938743226,0.005016703254748567,,0.01227782808713651,0.003898635477582957
2023-11-01,0.00913733256725946,0.02533075026175724,0.013832390302816133,0.01379310344827589,0.01584417169744312,-0.005952380952380931,0.011038508591705742,0.009764035801464566,-0.0026397010473613314,-0.0016638871899680163,,-0.0022342218854973783,-0.001941747572815511
2023-11-02,0.005544979850944376,0.01811693225043265,0.023675768490432292,0.017006802721088343,0.04458572446864428,0.0048652694610777925,0.00022283000498135586,0.002954606500134238,0.009858996799016584,0.015000009679794424,,0.04446575056009916,0.013618677042801508
2023-11-03,-0.01284375546868266,0.0016177237272625433,0.0231281907994616,0.006688963210702337,0.014044081155490495,0.002327746741154657,-0.015593673635946104,0.005557043385109761,0.02745382371549021,0.006568119443696174,,0.03246556233848574,0.0057581573896352545
2023-11-06,-0.0015556584892633118,-0.007267845132538864,0.002298830079136005,0.029900332225913706,0.006094951818932159,0.0069670227589411216,0.0009051683684297984,0.016578999933417604,-0.003124738486089851,0.0032626303758389597,,-0.02877487995076633,0.009541984732824416
2023-11-07,0.0067989145511035964,-0.0018980393925405181,0.02064223695248857,-0.012903225806451646,0.007287645927270603,0.01439114391143903,-0.007687076622927447,-0.06575844904375161,0.01106701411516009,0.0,,0.004276096281562669,0.001890359168241984
2023-11-08,-0.0009144969011221082,0.0019016487968677165,0.006741512834598451,-0.006535947712418277,0.008515246704733803,-0.005820298290287407,0.0050125592108121175,-0.010095344924284877,-0.007212903306778928,0.003252085364814805,,0.0015206813216637194,0.009433962264151052
2023-11-09,-0.028092695398555967,0.019793913261771934,0.002976187730794999,0.016447368421052655,0.0033950162642388815,0.01280643980973295,0.00408067959207048,0.044475920679886594,0.008603599599893208,0.0,,0.014576430271733498,-0.005607476635513975
2023-11-10,0.003984374663201784,-0.009837780533907492,-0.0126112113050878,0.012944983818770295,0.0137989948629762,-0.005419075144508678,0.006547739752649884,0.002983455383780864,0.022368309539963827,-0.003241543588351714,,-0.007782119293676559,0.0
2023-11-13,0.0003607984203701786,0.009129971462501052,-0.0150263528650747,-0.028753993610223683,-0.0030762908438410896,-0.012713403559753034,-0.0049349074690303585,-0.014872904272579812,0.005376978373166086,0.003252085364814805,,0.00542982742976994,-0.003759398496240629
2023-11-14,-0.004183510051991468,0.008249003286039835,0.023646104327608164,0.013157894736842035,0.022299215290220387,0.0033112582781456013,0.01104597346497993,-0.005489980785067239,0.026802733506048115,0.0,,0.0333033498651385,0.0037735849056603765
