,2886.TW,8802.T,8604.T,ADVANC.BK,086280.KS,000725.KS,NESTE.HE,6841.T,7733.T,BCOLOMBIA.CL,EW,5347.TWO,STM
2023-06-01,0.0013966685044761729,0.012788521522145935,0.008793431069465951,-0.004739336492891044,0.012426035502958621,-0.05945945945945941,0.03251347358233092,0.008358662613981771,0.013695395513577235,0.03597122302158273,0.011872254067976096,-0.01399357406248991,0.03476063959408271
2023-06-02,0.0069734918870705265,0.03141361256544495,0.015406459135582251,0.00952380952380949,-0.0023378141437755406,0.04885057471264376,0.023274875779482507,0.02976639035418227,0.030048916841369566,0.0625,0.0012905429616891784,0.0032751425409964785,-0.0008898979944027552
2023-06-05,0.01662041172819939,0.003881755747984439,0.0213615738419084,0.007075471698113178,0.007615700058582364,-0.03698630136986303,0.004281505271213737,0.014270032930845167,0.0006784260515604323,0.02614379084967311,0.007030772548196396,0.008705064299025178,-0.012469413831968423
2023-06-06,-0.0054495632576521125,0.006841165972635288,0.00860045708364221,0.0023419203747072626,-0.011337209302325624,-0.019914651493598834,0.015987271738184594,-0.003968253968253954,-0.012429378531073398,0.0573248407643312,-0.008843403707704534,-0.015102415777489941,0.010823074936827659
2023-06-07,0.01369861373486092,0.0,-0.006007704623909871,0.004672897196261738,-0.011467215524845642,-0.020319303338171224,0.01966955098323253,-0.01195219123505975,0.008695652173912993,0.054216867469879526,-0.019957700659210875,0.03833515753571071,0.02074495767328499
2023-06-08,0.008108120006919517,-0.015361890694239322,0.005069166430451411,0.009302325581395321,0.05889351576442592,-0.0444444444444444,-0.01003084822361977,-0.016495601173020513,-0.017468239564428334,-0.03285714285714281,0.0057498288001589515,-0.01898737335245715,0.02797208568497278
2023-06-09,0.00938340942827387,0.006300630063006407,0.006013531689500473,0.009216589861751112,0.016292134831460636,-0.013953488372092981,0.010911877127308012,0.01211330600074545,0.007157700300161718,-0.00271787296898085,0.001667453444200051,0.004301091676117252,0.004039086373535117
2023-06-12,0.0,0.007155635062611854,-0.006556042304214915,-0.004566210045662156,-0.028745163073521263,0.029874213836478036,0.004112049551260766,-0.00036825630638925855,0.017881705639614776,-0.008175839800936058,0.01747920627080002,-0.004282671513319736,0.03853482346949111
2023-06-13,0.00265608145569729,0.001480165778567244,0.003493765043323549,0.0,0.05691519635742748,0.06870229007633588,0.048374696811139595,0.00460489961318844,-0.008108108108108136,-0.0027477450570455586,0.02138602124086919,-0.005376344086021501,0.007951058016607782
2023-06-14,-0.006622508192359655,0.018326928761454253,0.01934235976789167,0.0,0.001077005923532548,-0.042857142857142816,0.0004882924367850539,0.013751375137513788,0.024977293369663922,-0.014675052410901501,0.03581232492874942,0.004324340820312411,0.015776751934875044
2023-06-15,-0.002666705655450241,0.01857764876632806,0.04402279356172922,0.0,0.04572350726196883,0.010447761194029903,-0.010980985065059623,-0.0068728522336769515,-0.003101462117855558,-0.014893617021276562,0.008395030890073096,0.0,-0.007367637148314232
2023-06-16,-0.016042803471886247,0.0074095183813052135,0.01781168225289176,0.0,-0.008744855967078191,-0.028064992614475592,-0.01875150121942326,-0.0025496266618102448,0.038000000000000034,-0.005245294662141298,0.0071201831455818265,-0.027987066000174754,0.0028084896415472294
2023-06-19,0.005434754444408885,-0.012164073550212207,-0.004999978201729927,-0.00917431192660545,-0.0031136481577581643,0.054711246200607855,0.004274532737957637,-0.0032864706956362566,0.0019267822736031004,0.0,-0.00024471485615829014,-0.011074196746447607,-0.016953406133840665
2023-06-20,0.012162233700138136,-0.00572737686139746,-0.019382605090388916,0.0092592592592593,-0.012493492972410203,-0.01729106628242072,-0.08637949591553251,-0.009525554130793146,0.002350427350427342,-0.024193548387096753,-8.159158539255973e-05,-0.013437900746108622,-0.005748593620290121
2023-06-21,0.008010692097529581,0.009504608294930827,0.007320643889592526,-0.00917431192660545,-0.00579862941486553,-0.017595307917888547,-0.024664332268584332,0.0038838542629924255,0.00042634832658272614,-0.011443102352193257,-0.008921850631552153,0.0011350564796033247,-0.023741298258730503
2023-06-22,0.0,0.0077032810271040475,0.007630724901122932,-0.01851851851851849,0.0021208907741250282,0.029850746268656803,-0.025007007188330155,-0.00018422991893884966,0.0,-0.0038585209003215715,0.0026348172446266638,-0.002721081609438958,0.006079683666434299
2023-06-23,0.0,-0.011608154020385064,-0.016768821136609824,-0.004716981132075526,-0.015873015873015928,-0.01449275362318836,0.00043225905817445565,-0.011240095817210194,-0.03281483059876411,0.0019367333763717909,-0.010839871600959672,-0.002728506097201433,-0.031673273694543314
2023-06-26,0.0,-0.0037238613577771362,-0.007885545368105373,-0.004739336492891044,0.03602150537634419,0.07352941176470584,0.0012962168730383805,-0.006895266492731977,-0.009914077990746839,-0.005154639175257714,-0.009408883203203988,-0.008207913633999642,0.01570904934495898
2023-06-27,-0.005298090750800677,-0.013801035077630863,-0.011090573012939031,0.0,-0.0010378827192527584,-0.06164383561643838,-0.004027600587129809,-0.007506098705198028,-0.004895416110369366,-0.014572538860103679,0.007822154367489453,0.0,0.017796613114621884
2023-06-28,0.010652514242641908,0.0069970845481048816,0.03738317757009346,0.00952380952380949,0.027012987012986933,-0.03211678832116793,0.01935303305354852,0.013045944412932498,-0.0026833631484793896,-0.016759776536312887,0.0027719258591041296,-0.009195437376526616,0.003955008806995508
2023-06-29,0.015810299025060592,-0.004921829762594143,-0.015855833861204927,-0.004716981132075526,-0.0273141122913505,-0.02714932126696834,-0.012468190138602453,-0.002986188876446416,0.024663677130044803,0.018382352941176405,0.017470081368958557,-0.0011600751468835435,0.009744997411653245
2023-06-30,-0.009079147837660395,-0.004946173988943814,0.001830831156446333,0.014218009478673022,0.02808112324492984,-0.007751937984496138,0.011764702019042117,-0.007675028079371038,-0.008315098468271387,0.01739415818838208,0.025103295721129903,0.02206738164403088,0.026488724749857306
2023-07-03,0.002617839436892977,0.01754385964912286,0.021198785320108327,-0.009345794392523366,0.004552352048558417,0.015625,0.01758374294088938,0.022825881909073864,0.020520741394527864,0.0,-0.030107112394332503,-0.0034091255881569804,0.005601095617035812
2023-07-04,0.005221904759237228,-0.006321839080459801,-0.0008947745363682147,0.009433962264151052,0.0050352467270895485,-0.03538461538461535,-0.0002787663303431831,-0.00995942456658061,-0.014054054054054022,0.021290322580645116,-0.0028964848162201795,0.006841574964588926,-0.012830723132887023
2023-07-05,-0.006493498452267765,0.003470213996529692,0.0030449798391571914,0.009345794392523255,-0.0030060120240480437,-0.02551834130781494,0.003624228379880856,-0.008941877794336861,-0.004824561403508731,-0.020846493998736615,-0.002904898811520562,-0.05209519755983805,-0.012997490332769202
2023-07-06,-0.02091502738438622,0.00028818443804023985,-0.014821406773158463,0.0,-0.0030150753768843908,-0.04909983633387893,-0.013333320617675781,0.006390977443609058,-0.009475539885412054,-0.01903225806451614,-0.005496921779162056,-0.002389449886908146,-0.03327891146078232
2023-07-07,-0.0040053990933826,-0.01382886776145198,-0.017219502972269374,-0.0092592592592593,-0.014112903225806495,0.04819277108433728,0.0036599399335541793,-0.011953679491968572,-0.011345939933259164,-0.0003288391976323801,-0.0022108882408390373,-0.0359281437125748,0.010348504630567357
2023-07-10,-0.012064307467870572,-0.00029214139643585213,-0.00147544775905184,0.0,-0.0005112474437627412,0.003284072249589487,-0.010659216040688979,-0.000945179584120992,-0.00022502250225020504,0.015460526315789425,0.015289133843971126,-0.006211180124223614,0.019230730894877368
2023-07-11,0.021709628529740455,0.0014611338398597962,-0.005725963208902285,0.009345794392523255,0.006649616368286537,-0.018003273322422242,0.0158775550332535,0.004919583727530652,-0.00540175557056044,0.006154842889536827,0.008729845668769887,0.019999980926513672,0.013125578883850464
2023-07-12,0.014608236954967824,-0.011672016340822822,-0.002043424876243094,0.004629629629629539,-0.01676829268292679,-0.0016666666666667052,0.0019536614916817463,-0.002824326868762994,-0.0024892509617560066,0.06245975531229875,0.007139723228947403,-0.01960782480441492,0.045748952464085946
2023-07-13,-0.002617839436893088,0.0002952465308532215,0.013402851905104596,0.004608294930875667,0.006718346253229868,0.0033388981636059967,0.002228356906886386,0.005098187311178171,0.013611615245008979,0.0033333333333334103,-0.00010743433291515725,-0.003750038146972612,0.03387533885344496
2023-07-14,0.020997371222598815,-0.007674144037780439,0.005326897958954913,0.0183486238532109,0.018993839835729,0.0033277870216306127,-0.016398003337807165,-0.007326695472477884,-0.0017905102954342,0.017819389912413275,0.0031152747549232362,0.013801833696806431,-0.01741247533856416
2023-07-17,0.0,-0.0008923259964307428,-0.00027408945481322,0.0,-0.005037783375314908,0.026533996683250516,0.005086191248379279,0.0041161998485994555,0.0,-0.011869436201780381,-0.007817474287967308,0.006188118578160484,0.005525932127608879
2023-07-18,0.010282825447815114,-0.00029770765108660946,-9.138820014631399e-05,0.013513513513513598,-0.04354430379746832,-0.014539579967689842,0.012088847592493845,0.0013664420675683076,0.0,0.006006006006006093,-0.0071236227872596425,-0.006150061269760143,0.004169058533156855
2023-07-19,-0.011450347337885192,0.01727218582489587,0.024127239619951002,-0.01777777777777778,-0.004764425622022284,-0.022950819672131195,0.01944446563720703,0.005458309806135819,0.0042600896860987,0.0029850746268655914,-0.00402212333709806,-0.00990102749433508,-0.016606926594471827
2023-07-20,0.012869996549538465,0.007611241217798659,-0.004461895510381009,-0.004524886877828038,-0.0037234042553191404,0.028523489932885893,0.006267017369345318,-0.014975664545114231,-0.008930564858227297,0.0,0.011242073220034676,0.002499961853027255,-0.027058142984017097
2023-07-21,0.0,-0.0037768739105171756,-0.0023305626056256967,0.009090909090909038,-0.012279765082754968,-0.013050570962479635,0.008935770745476246,0.0011402508551880963,0.004730795224149542,0.0,-0.0008634844008322817,-0.027431384438355688,-0.000986178230930057
2023-07-24,-0.00889456546432088,0.008457276173811534,0.017610040957715567,0.0,-0.002702702702702675,-0.028099173553719048,0.016908241988597972,0.006833712984054774,0.0011210762331839152,-0.014880952380952328,-0.012639064197930705,-0.005128224690755245,-0.003751282047033566
2023-07-25,0.003846108395180625,0.005205320994794649,0.020307258075033197,0.0,-0.008130081300813052,-0.008503401360544172,-0.0018474451293695182,0.004713423831070873,0.024412094064949708,0.00815709969788525,0.0030634439236589817,-0.007731939251534703,0.022988503140283667
2023-07-26,0.012771478529842062,0.003739930955120929,-0.004153623104204973,0.0045045045045044585,-0.01038251366120213,-0.05660377358490565,-0.003172896162164429,-0.006567836367048274,-0.015085264538696963,-0.011087803416242159,-0.0005454085033963496,-0.01818183799842732,-0.0013560576573545813
2023-07-27,0.011349272061579985,0.006878761822871837,0.0020854207872114117,0.004484304932735439,-0.021535063500828233,0.014545454545454639,-0.13607429613524624,-0.00018889308651304226,0.01398446170921197,0.018181818181818077,-0.09778456131229907,0.014550244660357148,0.05198836750416591
2023-07-28,-0.001246901076803364,-0.020210646171363478,0.004509255517140209,0.0022321428571427937,0.02990970654627545,0.03046594982078843,0.03315940562401387,0.0037785754770451874,-0.0221103327495622,-0.008928571428571397,0.012943023086048111,0.006518905083365389,-0.014383160351852498
2023-07-31,0.004993731918566668,0.009296920395119201,0.012603569818916638,0.006681514476614803,-0.04493150684931502,0.019130434782608674,-0.005646431880846348,0.0037643515904386415,0.037161405865233865,0.0,-0.01994265836574427,0.001295415899856378,0.004303078371437508
2023-08-01,0.008695681357479446,0.004605641911341385,0.010230179028132946,0.0,0.0011474469305794432,-0.010238907849829393,-0.006574937597889852,-0.003375210950684382,0.008849557522123908,0.0108108108108107,-0.0002436535048222499,0.014230251367319813,-0.0011177603008550863
2023-08-02,-0.02463051198420174,-0.019197707736389735,-0.08523206751054857,0.0,-0.024068767908309474,-0.0431034482758621,-0.019554798226739667,-0.01730950141110066,-0.02631578947368418,-0.01212898748514557,-0.020353512933892204,-0.03443883322815344,-0.02946658052650364
2023-08-03,0.0,-0.014899211218229569,-0.0018450184501844769,-0.017699115044247815,-0.007633587786259555,-0.0018018018018017834,-0.00030679108580522474,-0.009764503159103932,-0.011865524060646004,0.007165391376978025,-0.0047275101567860744,-0.0013209838593449819,-0.015372775230329538
2023-08-04,0.0,-0.005338078291814985,0.00776342367288585,0.009009009009008917,0.0035502958579882726,-0.0018050541516245744,0.0003068852354597418,-0.008894044856921912,0.006893484545252404,0.0,-0.005624961853027299,-0.001322731165865343,-0.031030446926313737
2023-08-07,0.00883831264508883,0.01997614788312463,0.009170946236335187,0.0,-0.010613207547169767,-0.012658227848101222,0.011966842216092122,0.012875536480686733,0.022747349823321494,0.0,0.0036454214331598234,0.003973550354408051,0.006646485522974643
2023-08-08,-0.0062578149342031875,0.01695410698626132,-0.0019993395068843567,-0.017857142857142905,0.0011918951132301459,-0.020146520146520186,0.003941815340195776,0.010593220338983134,-0.0038868494925502484,-0.01911018214392357,-0.015656313343375916,-0.015831194318255193,-0.018807495704649346
2023-08-09,0.006297221782719076,-0.00258695027306699,-0.024039249241979088,0.009090909090909038,0.0035714285714285587,0.0037383177570093906,0.003624250367644244,0.08423861254049925,-0.02427921092564489,-0.007610350076103556,-0.007888982645092524,-0.004021386441011132,-0.012846677331846412
2023-08-10,-0.03867833643800789,0.02449567723342949,0.011569230993512036,-0.0045045045045044585,-0.006524317912218303,0.0,-0.005416801313734454,0.00439444542098788,-0.12019551210842039,-0.027607361963190136,0.0039758567877441475,-0.004037725968178307,0.0010328286969250033
2023-08-11,-0.011810978005546424,-0.007243319268635751,-0.0022597138902330505,0.0,0.016716417910447756,0.003724394785847407,-0.003328309013339248,-0.0058627931396569855,-0.0038510101010100772,-0.018927444794952675,0.01443542284662569,-0.01891893953890411,-0.025588070309453315
2023-08-14,-0.015936262487598385,-0.02188850322306435,-0.006794495286074342,0.0,-0.012918379330593033,-0.00927643784786647,-0.018214890684135954,-0.01769210456825987,-0.011597693136447207,0.025723472668810254,0.014103954987246814,-0.008264441966000402,0.012918267568449604
2023-08-15,-0.012145807994105473,-0.004055619930475096,0.0033506845719784017,0.0,0.0041641879833431705,-0.01310861423220977,0.02442798119356615,0.017025089605734678,0.01051551679917928,-0.03448275862068961,-0.008319858178335915,-0.002777735392252567,-0.01547149592593855
2023-08-16,-0.021857827575300304,-0.013379872018615457,-0.012615932825544962,0.004524886877828038,0.004146919431279539,-0.013282732447817858,-0.013281087450060958,-0.017797356828193833,-0.035532994923857864,0.008116883116883189,-0.0133984433589589,-0.008356630612997407,-0.015289896334042763
2023-08-17,-0.004190001028315682,0.006485849056603765,0.009958638991738766,0.0045045045045044585,0.012979351032448294,0.0,-0.007341629668146998,-0.013275923932543954,-0.028421052631578902,-0.0035426731078904705,-0.02487624142274114,0.0014045801657593948,-0.009488864283894394
2023-08-18,0.0014025805226165478,0.004686584651435233,-0.006883743640988427,-0.004484304932735439,-0.002329644729178848,-0.0019230769230769162,-0.008012392299460713,-0.013272727272727325,-0.023564463705308736,-0.012605042016806678,-0.003253937186539879,-0.012622741758167688,0.003919013803174165
2023-08-21,-0.002801121685226171,0.020116618075801673,0.004121416742865369,0.0,0.004670169293636839,-0.013487475915221592,0.0037279512799501813,-0.0066334991708125735,-0.0024965325936199267,0.0,-0.0032645598592636604,-0.024147791772586857,0.01648228825576248
2023-08-22,-0.008426970024153935,0.002572163475278666,0.018283559315240172,-0.0045045045045044585,0.0017431725740848503,0.025390625,0.02971213381829929,0.015025041736226985,0.0011123470522802492,-0.05040916530278228,-0.004716371043045009,-0.0029111638591899913,0.0010667642031143565
2023-08-23,0.0,0.0051311288483466555,0.0020154573940940335,0.004524886877828038,-0.004640371229698403,0.0,-0.003005779604521308,0.0009137426900585055,0.018333333333333313,0.004825922095829105,-0.0009214123166967347,-0.0014598317389941107,0.007885821846151053
2023-08-24,0.01558068767398324,0.00623936471922848,0.008045279178073406,-0.009009009009009028,-0.0064102564102563875,-0.013333333333333308,0.0024118732430196133,-0.003651634106262569,0.00654664484451728,0.0017152658662091813,-0.011725946926957387,0.005847975394087879,-0.03742864080136876
2023-08-25,-0.005578803317992764,0.00366403607666288,-0.0029021868698795306,-0.009090909090909038,0.004692082111436902,-0.01737451737451734,-0.006616578066259371,-0.014843320505772417,0.010298102981029844,-0.017123287671232834,0.015464551388868042,-0.014534883076207206,0.01691565136248463
2023-08-28,0.01542783294233363,0.016849199663016012,0.01655443948309432,0.004587155963302836,0.007005253940455258,0.056974459724950854,0.01967912654863091,0.021949404761904656,0.013143776824034337,-0.013937282229965153,-0.0018379859920426567,0.0073746309364957074,0.01339379822040132
2023-08-29,0.011049619687862666,0.020436343551505143,0.0035790981454726367,-0.022831050228310557,0.005797101449275255,0.026022304832713727,0.011876529758149568,0.0027302511831088783,0.02091607095578496,0.023674911660777287,0.02367490570377284,0.0029282128741725533,0.019612065372738074
2023-08-30,-0.004098309016764445,0.002435723951285551,0.008559179560361896,0.014018691588784993,-0.0028818443804035088,0.005434782608695565,-0.0014672256182876042,0.018333635868578613,0.014522821576763434,0.018294787711425675,-0.0001285126043319984,0.010218933550980802,-0.0006272756187657436
2023-08-31,-0.015089116512439493,0.005669546436285033,-0.0024751828842565216,-0.004608294930875556,-0.0028901734104046506,-0.03423423423423422,-0.007346459270286432,0.02976827094474155,0.007413087934560414,-0.013559322033898313,-0.01734770598066293,-0.013005692719286088,-0.011297090463312509
2023-09-01,0.002785516543636346,0.012080536912751683,0.025168401098546234,-0.00462962962962965,0.01971014492753631,-0.016791044776119368,0.008584988928569182,0.02215682880387737,0.016239533113423077,-0.013745704467353903,-0.0011769839917407099,0.019033607090443994,-0.005078245287625793
2023-09-04,0.005555557988586424,0.02758620689655178,0.01469571168951922,-0.009302325581395321,0.0034110289937463456,0.005692599620493288,-0.00733783393716847,0.0055884843353091185,-0.008489388264669162,-0.006968641114982632,-0.004025884205204999,0.017241445458981097,-0.007975329569314793
2023-09-05,-0.005524864284673914,0.012906556530717594,0.0008519338544910049,0.0046948356807512415,-0.0016997167138810276,0.020754716981132182,-0.004435290574584583,-0.00016840687100028173,0.01863510450768069,-0.04421052631578948,-0.0013473858210302225,-0.004237331056871518,-0.0026798156023856157
2023-09-06,-0.012500060217510045,0.005861365953109043,0.022131425705961938,0.0,-0.008513053348467636,-0.009242144177449174,0.010395078938292723,0.005558362809499728,0.011619283065513075,-0.001468428781204123,0.013031431457970477,-0.002836836145279298,-0.009243342668626697
2023-09-07,0.00843882277574104,0.016468203699011807,-0.004996668684228878,0.009345794392523255,-0.0034344590726960167,-0.013059701492537323,-0.00646682003947241,0.0020100502512563345,-0.006353861192570864,0.06617647058823528,-0.011304609627491025,-0.0056899218849878475,-0.03970496474281171
2023-09-08,0.006973559119735961,-0.0012462612163509634,0.002845582695685911,0.0,-0.006892590465249815,0.00945179584120992,-0.005917182469050486,-0.0075225677031093285,-0.03861288735858337,-0.024137931034482807,-0.026547466687950272,-0.010014371421402046,-0.0009036850959530662
2023-09-11,0.0027700843122782093,-0.04067881207886204,0.019195460638689932,0.0092592592592593,0.004048582995951344,0.0037453183520599342,0.06785722314095377,-0.008758632305878367,-0.002302379125095899,0.0,0.010800635278167992,-0.004335194155971722,0.004975065579664761
2023-09-12,0.009668458057436435,0.03381893860561913,0.0004914000001998708,0.004587155963302836,-0.00748847926267282,-0.011194029850746245,-0.0245262274782162,0.00815632965165669,0.016153846153846185,0.060070671378091856,-0.020034726124922964,0.034833112811724076,-0.01215115025916147
2023-09-13,0.0013679358005136422,-0.017111222949169558,0.01980680160807502,0.0,0.014509576320371531,0.0,-0.011142839704241125,-0.006404854205292465,0.01766338632349229,0.0,-0.002725972061463966,0.0014025030833237917,0.009111564858280019
2023-09-14,0.024590177175188632,0.032258064516129004,0.022953431449387995,0.009132420091324311,0.01544622425629294,0.03207547169811331,0.041317546372653835,0.008312128922815853,0.01810066947681621,0.0,0.011616762271313696,0.005602262147486492,0.008577902362520318
2023-09-15,0.0013333865875140294,0.03125,0.015063607100228582,0.004524886877828038,0.007887323943661873,0.03656307129798897,0.00665920803753739,0.013122476446837172,-0.005114466634193904,0.09966666666666657,-0.011078083383039838,0.0027854726983509437,-0.020590912653507876
2023-09-18,0.007989351310397463,0.00018037518037528066,0.006260584914721479,0.0,-0.011179429849077716,0.010582010582010692,-0.008268997992131877,-0.0029890401859846705,0.014504283965728337,-0.0387996362534101,-0.003551837673159697,-0.011111153496636272,-0.008226618132138985
2023-09-19,-0.0013210566495458487,6.011421701224151e-05,0.0020738779492366355,0.013513513513513598,0.020350480497456136,-0.012216404886561949,-0.007504181800967569,-0.0009993337774816258,0.004765639138565536,0.0034689372437717303,0.0010967123523806244,-0.011235891245119367,-0.0013825200733054155
2023-09-20,0.001322804148762513,-0.020918490021639813,-0.012110935960056413,-0.01777777777777778,0.02216066481994461,-0.028268551236749095,-0.011481373786715765,-0.011003667889296409,-0.006484149855907728,0.033940917661847925,-0.0146535160779937,-0.015624977986921418,-0.007383472397267887
2023-09-21,-0.011888989170896869,-0.012033398821218122,-0.007448865062489096,0.004524886877828038,-0.013550135501354976,-0.020000000000000018,0.007365499769119044,-0.02393796358732303,-0.0181290790427846,-0.027355623100303927,-0.02460037134316584,0.004328938083007383,-0.008135803930592322
2023-09-22,0.010695086286391708,0.0,-0.007191957100566637,0.027027027027026973,-0.00439560439560438,-0.00927643784786647,-0.00393709783292806,0.0037996545768566037,-0.010832102412604683,-0.02124999999999999,-0.007409470515890804,-0.00862066792062055,0.0011718550246904158
2023-09-25,0.005291008049543633,-0.009445687298036298,-0.020000019223671228,-0.00877192982456143,0.025386313465783683,-0.01310861423220977,-0.031902803834944815,-0.0008602890571232091,0.00298656047784962,0.02171136653895278,-0.00287115370545854,0.007246376811594235,0.00023404310036290177
2023-09-26,-0.003947318606261074,-0.01279799247176916,0.0,-0.004424778761061954,-0.009687836383207804,-0.020872865275142316,-0.043744530765549294,0.009815739624591036,-0.008188585607940446,0.0,0.013101118256605426,-0.021582733812949617,-0.022232641542633824
2023-09-27,-0.00396306581363437,0.011692933401118433,-0.0022496599813078832,0.004444444444444473,0.0021739130434783593,0.027131782945736482,-0.001829867996819834,-0.0015347885402455796,-0.00825619214410811,-0.03125,-0.0036947865011004444,-0.002941131591796875,0.00526570672884108
2023-09-28,0.0,-0.01633165829145733,-0.016266767956121586,-0.004424778761061954,-0.003718624109079638,-0.005929919137466322,-0.009471475026786247,-0.01417591801878737,-0.004036326942482349,0.006451612903225712,-0.0021395168246048923,0.002949807363423096,0.0169047401064919
2023-09-29,-0.0006631303201237726,-0.0012771392081737387,-0.019155226654976598,0.01333333333333342,-0.0037325038880249295,-0.005965292841648484,-0.008945006699841884,0.0008662508662509172,-0.016464032421479202,-0.012499999999999956,-0.009719844397863997,0.00404411203720989,0.010536192287183832
2023-10-02,-0.001990711061234718,-0.007928388746803017,0.0011684397188409523,0.0,-0.011239463003434147,-0.018003273322422353,-0.03454717004205432,-0.009693612601696433,0.004635591037857267,0.006166828951639003,-0.0014433960144781821,0.012083469208352904,-0.0009268052749945577
2023-10-03,0.00132984034473127,-0.009538540861046663,-0.021173745357618956,-0.00877192982456143,-0.003789074834227968,-0.006111111111111067,0.000967078621991746,-0.024121657052962764,-0.02819789797487826,0.016129032258064502,0.0060710923257092375,0.0,-0.024582504286890017
2023-10-04,-0.021248349983464476,-0.03149401353461734,-0.0364502883134149,0.0,-0.0038034865293186115,-0.0061486864169928435,-0.024798665679063414,-0.04101737417159235,0.00527565286204168,-0.026984126984127,0.02399422709134469,0.013024624395845175,0.0359010525970187
2023-10-05,0.01763903235022335,0.04756785810266062,0.040127296654050015,-0.004424778761061954,0.014476614699331813,-0.009842519685039353,-0.011228538470206884,0.008404930892790485,0.01233272107058525,-0.037520391517128826,0.013048973607132197,0.027142878941127213,-0.0034427708728380635
2023-10-06,0.0,0.012314007183170883,0.015635538392501758,-0.008888888888888835,0.004390779363337094,0.007952286282306265,0.0016699811679585785,-0.010187071679940707,0.005184033177812353,0.016949152542372836,0.020775624146844418,-0.0166899103222522,0.03247360022041246
2023-10-09,0.016000008408554756,0.015015205271160736,0.017319339096266928,0.0,-0.006557377049180357,-0.00591715976331364,0.010336761197341726,0.02175336826347296,0.01179731820526042,0.04633333333333334,-0.010854755162677976,0.0008487081287047449,-0.012045525172235783
2023-10-10,0.0052493465472889245,0.004931028025716211,0.0056748287486774185,-0.004484304932735439,-0.002200220022002153,-0.001984126984126977,0.033333341726506927,0.007096744654548681,0.0038865880853775625,-0.006052883083784599,0.00013720351194934644,0.0002826628113425933,0.015579106173986945
2023-10-11,0.005221934801866501,-0.01043478260869568,-0.0027805236165314717,0.0,-0.009371554575523744,0.00994035785288272,-0.009262185024760505,0.004364429896344779,0.009393247017009498,-0.03205128205128205,-0.024276562660231926,0.0002825829356554177,0.0037795016756936306
2023-10-12,0.01168836885981861,0.030630178257594842,0.003772326959028849,0.009009009009008917,-0.024485253199777457,0.011811023622047223,0.014184352682653278,0.02806445772225241,-0.00905432595573441,0.0,-0.017149300410039703,0.048022510592250045,-0.01683282636867367
2023-10-13,-0.011553329285569958,-0.02947624847746655,-0.024019627789266695,-0.0011160714285713969,-0.00741585852823734,-0.0077821011673151474,-0.02034327426170568,-0.015498414934836169,-0.008883248730964466,0.009271523178807861,0.01229978021843725,0.01617256909692033,-0.03379139492283467
2023-10-16,0.007792211780917713,-0.01857429718875503,-0.007868763273205293,-0.003351955307262622,-0.014942528735632177,-0.013725490196078383,-0.0009733543022036883,-0.0200357781753131,-0.009218950064020515,0.0,0.006922829502970407,-0.03580907855432891,0.014688763746340427
2023-10-17,-0.0012886096557038762,0.015856777493606034,0.005568763017349099,-0.004484304932735439,0.0029171528588098905,0.0,-0.0003247881969627997,0.01058780576852869,0.009563194623933846,-0.005577427821522263,-0.013189208029844468,0.0247593277485183,-0.016084576185122157
2023-10-18,0.002580646342512649,-0.010070493454179208,0.009397508569401136,0.009009009009008917,0.022687609075043635,0.025844930417495027,-0.00909683821959728,-0.003070809248554962,0.005888376856118871,0.048828769383041815,-0.008815622500215281,-0.006711409395973145,-0.024054151953237235
2023-10-19,-0.012870018745759881,-0.0027975584944048837,-0.02261010072475067,0.008928571428571397,-0.017064846416382284,-0.023255813953488413,-0.0173770716932955,-0.016669686537416184,-0.010689742937134095,-0.02956904687008488,-0.00903740154485666,0.006756756756756799,-0.02608279800690061
2023-10-20,-0.02216433804115081,-0.003060443764345777,-0.010886246212425621,-0.026548672566371723,-0.01620370370370372,0.011904761904761862,-0.025025025598375716,-0.0007370554634236193,0.01131978389503474,-0.030794165316045397,0.005790409891087922,-0.012080557394347768,-0.02285012991996349
2023-10-23,-0.010666567165434127,-0.0028140189306727903,-0.006018916595012858,-0.017045454545454586,-0.0011764705882353343,-0.019607843137254943,0.00034223918948783627,-0.0023971971233635037,-0.02620198422793185,-0.005351170568561825,-0.006188835411633176,-0.008152153350003966,0.00025140360618869373
2023-10-24,0.0040430752827289584,-0.002565418163160582,-0.004325259515570945,-0.005780346820809301,-0.004711425206124886,0.04800000000000004,0.01778995777992698,-0.003881700554528633,0.0005224660397074032,-0.007061197041022149,0.020854377239235555,-0.0027396842224957085,0.00025143631315716064
2023-10-25,-0.010738260146636813,-0.0005144032921811093,0.0015638999375542362,0.0046511627906977715,0.017159763313609577,-0.01717557251908397,-0.01781514913094151,0.005010205975134463,0.006005221932114946,0.0030477480528277034,-0.030500802823601236,0.021978000096834593,-0.020105534522578017
2023-10-26,-0.012211621325397659,-0.024446731857951653,-0.02220688460438014,-0.00462962962962965,-0.006399069226294407,-0.027184466019417486,0.09171801396829404,-0.013847858197932106,0.0025953802232026035,-0.03747467927076298,-0.08135788493613139,-0.04166664530299513,0.03231593401620869
2023-10-27,0.015109842512863958,0.007913479293062409,0.024840313354245858,0.009302325581395321,0.0029274004683841337,-0.001996007984031989,0.019435763217791502,0.018723085564501085,0.026922081283976107,0.025254296737986737,-0.017043639943125966,0.007012622420745851,-0.016397511736946813
