,GALP.LS,CMIG3.SA,HES,2303.TW,4519.T,KRC,ANA.MC,DOW,105560.KS,2891.TW,ENEL.MI,010955.KS,CNR.TO
2023-05-30,-0.042604088829675146,-0.0153147932220572,-0.004495295659492582,0.007812455180101541,0.0023646873357856535,0.0037659580365076994,-0.017358977053827718,-0.004224502876399527,0.002072538860103723,0.004098376353816713,0.009232886892492909,-0.002361832782239004,-0.0039092581171353835
2023-05-31,-0.010400009155273393,-0.01324882760405588,-0.009539457553565778,0.003875983892514423,-0.01572739187418082,-0.006588591039035752,-0.04542584825389395,-0.01454547920612359,-0.007238883143743546,-0.008163296446508261,-0.02561548239152711,0.0,-0.015247990921103516
2023-06-01,0.030214206663616405,-0.0023350936038597503,0.01878901805649491,-0.01930501958935449,0.015179760319573798,-0.014369911511390554,0.023132848178480936,0.004510070237978114,-0.025000000000000022,0.0,0.01707073828199923,0.009469696969697017,0.01117213341920098
2023-06-02,0.03138799981141638,0.01930953943929703,0.03580003880615612,0.011811068854911122,0.018100734522560336,0.04186919025171587,0.013242913509971865,0.05326531857860339,0.01388888888888884,0.0,0.014770026519764334,0.009380863039399667,0.020740397793277632
2023-06-05,-0.0009510440851470126,-0.0063146052094246174,-0.014737796421701477,-0.009727626170366155,0.010821953104869886,-0.006817385300905587,0.00924448129944766,-0.0021313816905768057,0.023182297154899834,0.006172902493352117,-0.008104496583863252,0.013011152416356975,-0.0054437310647530435
2023-06-06,-0.000951949431022725,0.017908792544895524,0.0041761812035117085,-0.007858575911349086,0.03492225337751731,0.04263006835860228,0.0053694935460528725,0.021165051506560895,-0.001544799176107059,0.0,0.008837747436294618,0.0027522935779815683,-0.017948015230820236
2023-06-07,0.011434005418542226,0.006810398193444422,0.03652175297583882,0.015841569050703885,-0.02192118226600981,0.05024250952616871,-0.005655004278980691,0.02433920470779638,-0.001547189272821048,0.00613495353168414,-0.006281009192316667,0.0027447392497712553,0.01153596075237795
2023-06-08,0.004239291310809357,0.02170234612006161,-0.0004376827968509689,0.003898650407678117,-0.026693528078569617,-0.020455260402806097,-0.0009478287297590704,-0.020233899651012077,0.0010330578512396382,0.002032489279886862,0.010312674144306477,-0.0018248175182481452,-0.015825225472362092
2023-06-09,0.0028142339024961327,0.021241358799338084,-0.0045979044166408745,0.015533965768165903,0.025873221216041298,0.008420343398553465,0.008222566368008888,-0.019704379023934848,0.02063983488132104,0.022312419996782573,-0.00016462422459984083,-0.009140767824497242,-0.007811971508847937
2023-06-12,-0.01309629514909838,0.05132360730411323,-0.011951058656110014,0.005736123163228468,0.021185372005044112,-0.004008043991077903,0.013488138253441084,0.0011595971520566017,-0.014155712841253831,-0.015873075943202752,0.006257221652882672,-0.0036900369003689537,-0.0009842474356605013
2023-06-13,0.018483383061496994,-0.03391566524117828,0.013357102442346225,0.011406887951024736,0.025685354408495842,0.02347420422881319,0.0,0.025868729195447138,-0.00512820512820511,0.0,-0.006709194724968559,-0.020370370370370372,0.006239407863557922
2023-06-14,-0.0004653433684664865,0.002659584640539281,-0.01852664634247181,0.005639083322523719,0.0021671081146159565,0.0003276614918690246,0.0034045375510243225,-0.006209974033641097,0.0010309278350515427,-0.002016098330593019,0.006260235403579006,0.001890359168241984,0.014881526528191857
2023-06-15,0.0065177513957477284,-0.015915180074757562,0.013280599832190987,0.01869158878504673,-0.003844305622296984,0.01277430006148128,0.008636606068912478,0.01268695609775472,-0.007209062821833201,-0.002020171194365483,-0.001637156576527632,-0.007547169811320753,0.002572473357472127
2023-06-16,0.00046245703723846177,-0.038814032962153355,-0.0018408070428845846,0.0,0.023396044380125325,-0.004851216628724342,0.0,-0.005983539595423859,0.0020746887966804906,-0.006072936082818781,0.0021318483664105603,0.005703422053231932,0.007056296797885997
2023-06-19,0.0013869943508795224,0.016825570857028405,-0.01770432099738184,-0.0128440506961367,-0.0014140938015555493,-0.012674694102071449,-0.011009192977112003,-0.017494380389757813,-0.0031055900621117516,0.020366599410936104,-0.002127313257118457,0.005671077504725952,-0.0042041126123669725
2023-06-20,-0.01108032192100139,0.009376828593723241,-0.006007804430589236,-0.0018587077237764982,0.014869011092754292,-0.004279134758104375,-0.0012368395300972335,-0.005935294428374482,-0.006230529595015577,0.0,0.000491928917327078,-0.003759398496240629,-0.006588618737496055
2023-06-21,0.0177403902620501,0.024043671570581626,0.005439719079653793,0.0037244089403716263,0.0009302325581395099,-0.006942118494963845,-0.01888546781274192,-0.0007703602126473141,-0.019853709508881878,0.001996053729822256,-0.009342679060525216,-0.018867924528301883,0.006632316542541261
2023-06-22,-0.015596337820502182,-0.033084306266905616,0.004283078280636676,-0.0022263535132936996,-0.009293680297397744,-0.03928096768352152,-0.008519980250725645,-0.009444904941760757,0.019189765458422103,-0.0011952160657416888,0.0,-0.009615384615384581,0.009083337506001543
2023-06-23,-0.01770732418351073,0.043046317288671476,-0.015263699059446578,-0.002231321223138072,-0.010084427767354631,-0.029452542047585406,-0.019732692444792033,-0.0005837474149282817,-0.01778242677824271,-0.0011966463166442898,0.00215089528856649,-0.001941747572815511,-0.0154040740144612
2023-06-26,0.010436400102026733,-0.020634934899588897,0.025681976043898436,-0.0067089334550168855,-0.00497512437810943,0.07497323685504131,0.014610389610389518,0.011487541775242471,0.005324813631522929,-0.003594239983971015,0.003797220221295916,0.011673151750972721,0.0059232431468077
2023-06-27,-0.008450629308660251,0.014046515939469373,-0.015704943252883408,-0.07973733697626195,-0.008095238095238044,0.031218817922767705,0.011520019531249925,0.011934531718564845,0.00741525423728806,-0.008016062397742774,0.009375026469168324,0.0019230769230769162,0.008768529627627641
2023-06-28,0.006155263049284931,0.003196602549673022,0.005117844205311917,0.00101935245337903,-0.0038406144983197388,-0.030917845670244803,-0.0028471808892962525,0.007418668288233565,0.012618296529968376,0.010101010101010166,0.0017923544753151166,0.0,0.0012055227502725252
2023-06-29,-0.00047059900620405326,0.021242647262154524,0.0023212096706100027,-0.012219928569597083,0.0009638554216866435,0.0,-0.010469600833579062,0.005287058135094114,-0.02180685358255452,-0.004000015258788903,-0.0017891476884488444,-0.03838771593090207,0.005513276935122491
2023-06-30,0.009416231878279557,0.004680205311659691,0.015613299927992097,0.0,-0.016369764082811766,0.0,-0.0035267910389273904,0.00037559433576217494,0.013800424628450214,-0.0020080015191382694,0.005051350318588055,0.003992015968063978,0.011029180186519438
2023-07-03,0.03591411059863958,-0.020703885121217014,0.010739291994416478,-0.005154639175257714,0.009300048947626038,0.034230664055245,-0.019948461817775542,0.009763433611552408,0.018848167539267102,0.010060362018602609,0.01167307835327902,-0.005964214711729587,0.0014961070683425781
2023-07-04,0.0,-0.02272735910417345,-0.010807077874789739,0.011398947918353386,-0.0259456838021338,-0.0036953959412333592,-0.03217340155671711,-0.008739295723737217,-0.005138746145940343,-0.009960159211175323,0.01586545794555927,-0.013000000000000012,0.0004979573585903729
2023-07-05,-0.006303439685700574,-0.01568408048933445,-0.010925146786909368,-0.00922132725358149,-0.006970375902414783,-0.003709102543718923,-0.03663496689339529,-0.008816344364339312,-0.013429752066115741,0.004024160158335288,-0.020350241732133623,-0.010131712259371817,-0.00989182246075826
2023-07-06,-0.021748960075830936,-0.013736316135951498,-0.032356486347220326,-0.004136441666057644,-0.027074454750564025,-0.011654215283784408,-0.019718331350407126,-0.0013247481949674178,-0.021989528795811508,-0.018036102171502977,-0.02769725125263811,-0.014329580348004134,-0.015394263538808128
2023-07-07,0.0004631879949588136,0.0011142104376899997,0.03320783646575043,0.004153622884823571,0.006699304303014797,0.041270887669288214,-0.00718390820347381,0.006253515510608043,-0.004282655246252709,0.004081648223254186,0.009771449853442471,-0.023883696780893082,-0.020293508217690603
2023-07-10,0.002777753003831318,-0.0005564851772520418,0.011755091049819644,-0.005170630980139701,-0.020220117737394405,0.0047184527905128615,-0.028581744106127016,0.0032015440400707806,0.005376344086021501,-0.004065056094269548,-0.0034443017921631514,0.015957446808510634,0.0026705861901403782
2023-07-11,0.0073868812806672235,0.006681540305167211,0.023531118604176005,0.008316040302872807,-0.0015673981191222097,0.030369420699294603,0.021601444294110816,0.0028158008239660415,0.010695187165775444,0.018367378079161334,0.007241552071934221,-0.0020942408376963817,-0.005976731064251228
2023-07-12,0.006874409744646037,-0.009955790442638612,0.01192617022050979,-0.015463917525773141,-0.012035583464154898,-0.004861739536735077,0.005103990070605358,0.012916556814997593,-0.005291005291005346,0.008015985950906357,0.017973878361331908,0.006295907660021083,0.008300139324586286
2023-07-13,0.0,0.020670471234271792,-0.007951795012017482,-0.005235602094240788,0.01933262711864403,0.025648859621004272,0.006166055909263335,0.0018480590092981863,0.0021276595744681437,-0.009940358003655891,0.016051349009055027,0.007299270072992803,0.007972489870826438
2023-07-14,-0.0241237503805799,-0.014231033827104111,-0.03199027665769938,0.015789473684210575,0.005975578072226595,-0.013396866951332354,-0.0032443904696703996,-0.02379636482777281,0.035031847133758065,0.02008032159277251,-0.014533966625315697,0.024844720496894457,0.006366185635229726
2023-07-17,0.018656698160751883,0.008883987606363775,-0.005618767837503702,0.004145093532423871,0.0069731404958677246,-0.013578780061173301,-0.002170003991014968,-0.00925921921246542,-0.002051282051282022,0.02952755949857755,-0.0012824458337289402,0.0,-0.009073470728085065
2023-07-18,0.020146544458951476,-0.004402878683524958,0.01598508473222582,-0.0051599586390767005,0.002308284175429609,0.02875504683069119,0.006161697153458823,0.010490162766721323,-0.010277492291880796,0.0038241064217401366,0.007544130207312483,-0.012121212121212088,-0.002643820333172564
2023-07-19,0.011669668800220467,-0.029297930045894427,0.004463963685308769,-0.014522837175506398,0.014073694984646945,0.02973535439307806,-0.005403458094452085,-0.0030200046960090488,0.0,-0.007619076683407777,-0.000318600455202267,0.0030674846625766694,0.004525744853747238
2023-07-20,0.002661910537059997,-0.003416869518877763,0.022439180783307533,-0.029473716334292965,-0.0027756749936916902,-0.02685533573465748,-0.01521192362979007,0.004354402566550286,0.0010384215991692258,0.005758216133284977,0.0030278969110755227,-0.006116207951070374,-0.0023170536246720497
2023-07-21,0.007522127142676194,0.0005713599131051961,0.013253531843290922,-0.019522727569868836,0.013917004048582982,0.0014836568524809746,0.033836014761124966,0.0,0.009336099585062207,0.00954198445496357,0.006672992675845091,-0.004102564102564155,0.010967113523485006
2023-07-24,0.010100989794135318,0.03940613633536305,0.02433197460001746,-0.003318617773163779,0.015472922385824761,0.009777832031250044,0.008182097983028047,-0.00942507082357702,-0.020554984583761593,-0.013232528218302786,-0.022253755487747773,0.012358393408856916,6.377708128235682e-05
2023-07-25,0.0,0.006043910980224609,0.011533658063598295,0.013318585992888599,-0.01892356844433518,-0.005575188708854872,0.0052928723793406185,0.017697437082356826,0.0,0.009578543921305638,0.00032281759258889764,0.0050864699898269805,-0.002169450837432141
2023-07-26,-0.001739170240319332,0.02949212694419301,0.001900358261545998,-0.012048259219575752,0.013276553106212452,0.0354086982753381,0.012987056111961826,0.004113710220385869,0.04092339979013637,0.00569258506105208,0.003711435112096817,-0.018218623481781382,0.0019823350103234105
2023-07-27,0.006533167763945746,-0.025994728351461438,0.0020322656935440886,0.02328166490649264,0.01334981458590856,-0.006839603232349889,-0.004850983599710035,0.02309120756335803,0.04233870967741926,0.00377359930074439,0.014630238453084976,0.01855670103092777,0.00012766782914841457
2023-07-28,0.0025962554893015355,0.0021786576230495847,0.007436493490618146,0.01950157489544102,0.006586972432300664,0.02066000723752648,-0.026810626322260056,0.00946487933676221,-0.011605415860735047,-0.009398496105818,-0.005704290234940013,-0.007085020242915019,0.02041986351315117
2023-07-31,0.04445406487932391,0.002173921392635947,0.018185420597111923,-0.0010626830578386315,0.025448376151236074,0.0036547953115149134,-0.02432911553834971,0.018211362295410538,-0.00195694716242667,-0.0037950808357501975,-0.0004781289806877753,0.031600407747196746,-0.00043779202436067255
2023-08-01,-0.01033057818671046,0.0027114399044161352,-0.0008567167184059254,0.0,0.027653037107066902,-0.015686312642109512,-0.013201341922869148,-0.01221892024952309,0.03529411764705892,0.0,-0.009885172104995066,0.0,-0.006881824761815314
2023-08-02,-0.01252614341764069,0.022715002357519998,-0.014116090392418568,-0.007446776045129666,-0.031048758049677994,0.002561188222854671,-0.00557413588249045,-0.019361743277023447,-0.0037878787878787845,-0.003809538341703722,-0.02157807144940216,-0.005928853754940677,-0.01826892437268013
2023-08-03,0.011839352691833449,-0.000528822775333504,0.01659303904814391,-0.0016077333437566343,-0.014478993591265144,0.02724947763118002,-0.014573967890627593,0.0036563210265063706,-0.026615969581749055,-0.0296366971256512,-0.01152076517450229,0.005964214711729587,0.004427633839968692
2023-08-04,0.01044713735109859,0.003174615460959762,0.006581545241093778,-0.001610322312632806,-0.008429672447013536,0.013815971787050296,0.02351149564826538,-0.007103883306120884,0.015625,-0.03054185688789257,-0.01048954407905367,-0.011857707509881465,-0.0005110958389994424
2023-08-07,0.00041357439022426945,-0.01529535226952694,-0.007192402811272758,-0.0021505048198084964,0.014573718727228568,0.03815757913001838,-0.019266327554818274,0.01852875008861421,-0.01538461538461533,0.0,-0.001850863177178197,0.02200000000000002,0.0027325375615410152
2023-08-08,0.0012401314028347432,0.014997379668619137,0.01033987988727958,-0.018319014242796583,0.0011970313622216011,-0.01706488640785031,-0.0011334276415227995,-0.00918591736357155,0.01171875,0.0,-0.0015172456368838239,-0.009784735812133127,0.0009083637158737723
2023-08-09,0.022295661884250917,0.026385193547770802,0.019490190750275582,0.0010976781097256083,0.013151602104256366,-0.02751065216551818,-0.004916746682973483,0.00963465933767682,-0.019305019305019266,0.008130034654042939,0.01418202137901825,0.0019762845849802257,0.00757866774313265
2023-08-10,0.0,0.013881737421047813,0.0010870424192401806,-0.009868354458335449,0.0068444654236488045,0.004943705188962699,0.023945221006532513,0.007922193364350072,0.011811023622047223,0.004032273570407696,0.014816085486813568,0.00591715976331364,-0.010555675095537453
2023-08-11,-0.0032310146593915734,0.005070950493116122,0.0070893868534092075,0.004429611107046094,-0.000586029067041749,0.004646028101568334,-0.017075004483048217,-0.009467645295298643,0.0038910505836575737,0.0,-0.014763804087204568,-0.00588235294117645,0.004407834872875105
2023-08-14,-0.01823341804599088,0.004036342596212661,-0.003234364095161868,-0.007717717439854277,-0.001759118095461476,-0.012785566579597618,-0.007930421762629924,-0.0012623930362685165,0.0,-0.02409640123139667,0.007991984435705035,-0.007889546351084853,-0.005088107062879543
2023-08-15,-0.008254183217882183,-0.007035140753278379,-0.01018000167568045,0.010000016954210045,0.007518796992481258,-0.03527149522463824,-0.02093642841426857,-0.03340560225961209,-0.005813953488372103,-0.016460890168268794,-0.00834157860984397,-0.008946322067594381,-0.01745186892130901
2023-08-16,-0.0008323119930156997,0.0070849846172957864,-0.018126934444000264,-0.0374037565325116,-0.001865671641791078,-0.009997100568434614,-0.006609689449247891,-0.003923016799206147,-0.005847953216374324,-0.020920502425963994,-0.008411745849090213,-0.009027081243731194,0.00032532890533931713
2023-08-17,0.014577275224208597,-0.0025125725191477155,0.010081789107252437,-0.003428606305803772,-0.0021028037383177267,-0.004904736575121582,-0.02622308003225904,0.01012754911136593,0.015686274509803866,-0.006410240212632035,-0.011590835435032032,-0.012145748987854255,-0.0029268094194613292
2023-08-18,0.011083684057885845,-0.029219131809059773,0.008231280884857473,0.004587173622452534,-0.0131116834464996,0.004639021154701828,0.0020096462776006963,0.0029706618195128875,0.0038610038610038533,0.004301091676117252,0.006798090252537303,0.018442622950819665,0.004240012286659489
2023-08-21,0.011774296606119616,0.012973519734323702,-0.01214964913416472,-0.003424605337771891,0.0030842230130485593,-0.006349241299132835,-0.010028078497379633,0.002776706958729447,-0.0038461538461538325,0.021413275881434046,0.0,0.006036217303822866,-0.009158841767196724
2023-08-22,0.0016050966314706816,0.01946722502346976,-0.010737254611471791,-0.0011455452465030103,0.0,-0.00755161585611086,0.008103727614543699,-0.007014902460081962,0.007722007722007707,-0.012578664134624717,0.010972326057461235,-0.0040000000000000036,-0.0036711523747304797
2023-08-23,-0.02884612739438741,-0.009045198768596663,-0.007893677901044338,-0.004587086129392626,0.0030747398297066297,0.02985076126491215,0.01165592387826897,-0.00725040682302458,0.00766283524904221,0.006369491751101686,0.012356046170322266,-0.004016064257028162,0.006185040583179369
2023-08-24,0.00948843004983746,-0.034989866460590324,-0.005304356271764621,0.02188932983506242,0.02027823626503178,0.001705068929598541,-0.0019864918794687547,0.0026217113417232873,0.011406844106463865,0.00632909762453826,0.0018142304467476666,-0.011088709677419373,-0.007978035805070283
2023-08-25,0.00899065087358042,0.01261164911858259,0.00386616327514111,-0.019165693424252894,-0.003466605038132675,-0.009078005526928168,0.005573284921503774,0.008218128860385976,-0.013157894736842146,-0.014675068170718286,0.005762318888820284,0.010193679918450549,0.008437698121599668
2023-08-28,0.012555668660872099,0.0015568300885755448,0.018525851082735745,0.029885039932426416,0.02342300556586263,0.0197537538127861,0.014647591449134412,0.011485715767738158,0.0019047619047618536,0.012765924981299914,0.0034375360515885856,0.019172552976791213,-0.0020263927784771596
2023-08-29,0.006800003051757875,0.005181302883219496,0.008409891722183982,0.011160714475780154,-0.0006798096532970588,0.03172378163952527,0.04057754549119719,0.011721670736841716,0.005703422053231932,0.008403393670198822,0.012561119554508116,-0.001980198019801982,0.0034715319686475787
2023-08-30,0.005164845465735146,0.023711432639320407,0.00012932682575739207,0.024282611641159413,0.0045351473922903285,0.0038095072013180076,-0.011248593410903895,-0.008870413895331275,-0.005671077504725952,-0.004166682561238422,-0.003544359070761338,-0.005952380952380931,0.007310772834773216
2023-08-31,0.004347850342637072,-0.008559952032006879,-0.0012928051207984348,-0.01939658397159627,0.006094808126410944,0.001626494287984448,0.0,-0.0034702945517622874,0.028517110266159662,-0.0020920183204431453,0.004042052643285388,-0.0029940119760478723,-0.013737754505950273
2023-09-01,0.02479343061386885,0.003555117768391902,0.017475708402862056,0.009890126658010034,-0.009423378954453665,0.023815995938973433,-0.014031141584196716,0.013379756669025467,-0.009242144177449174,-0.002096484008781374,-0.00869563614913993,0.011011011011011096,0.011235261157388265
2023-09-04,0.002304126875303014,-0.006578909805936561,0.0030057485450520893,0.0010881226600734095,0.005889014722536778,-0.011697068279750145,-0.01653847327599156,-0.01492135472875511,0.00746268656716409,0.006302585322999876,-0.001137097031557066,0.03366336633663369,-0.009745955196603484
2023-09-05,0.022988520026831605,-0.013754509584679386,0.0009989136982888613,0.011956505153490227,0.007205584327854009,-0.0039451696790274715,-0.01173249916231811,-0.0050491246901565034,-0.0018518518518518823,0.002087650750221215,-0.0026020930894052885,-0.0019157088122605526,-0.003280624552102873
2023-09-06,0.0022471709448661503,-0.018595048731675168,-0.0001267456898489394,0.003222374400373429,-0.009389671361502372,0.005907556285988713,-0.003957261622780428,0.012917526862501916,0.007421150278293043,-0.014583349227905162,-0.004891526736507945,0.0057581573896352545,-0.017247122064483644
2023-09-07,-0.0003737006276645083,0.0010526356314028984,0.00329512882900751,-0.02034262842439527,0.00677048070413,0.005072142179656458,0.00834329014293722,-0.01439243804539625,-0.0018416206261510082,-0.002114132679366887,0.01736849807393881,0.009541984732824416,-0.013061806121893116
2023-09-08,0.022056080470575168,0.0010515287547683272,0.013831885404404165,-0.0010928794985911594,-0.0006724949562878502,-0.005046545383953105,0.01221430578192062,-0.007208861379820353,-0.0018450184501844769,0.0190677478100445,-0.002899037778112401,-0.007561436672967825,-0.0012895510121401221
2023-09-11,0.008778338324019641,0.015231085836626024,-0.01601051118748109,0.007658609809147343,0.004262000897263363,-0.02669514213668267,0.006617408514677736,-0.0007447573302772348,0.020332717190388205,0.008316040302872807,0.0030689797209806358,-0.003809523809523818,0.008087002995347703
2023-09-12,0.0014503595227699506,0.01189858485876738,0.02089270728406012,0.01628664522097112,0.015858834040652248,-0.0063082706530916965,-0.012374370191431061,-0.0007452413302525551,-0.007246376811594235,0.004123727070916461,-0.0017713617286659877,-0.005736137667303964,-0.00047183542643658427
2023-09-13,-0.007965286532164773,0.01380373435186022,-0.004961259235707338,0.0064102402126318125,-0.005057167985927924,-0.027325362304115086,-0.005481573727256328,-0.015103512160334231,0.012773722627737127,0.014373732073371004,-0.011776085758383736,0.01538461538461533,0.01746810725877679
2023-09-14,0.011678821141581697,0.008572839564216395,0.027609897281577034,0.005307855798283301,-0.011049723756906049,0.024120273372191248,0.025590551181102317,0.023097334868456443,0.0108108108108107,0.012145717724457494,0.03199479293194374,-0.0037878787878787845,0.035131930467420025
2023-09-15,0.01046179374858891,0.0,-0.027474518711450457,0.005279831215551978,0.011620111731843519,-0.007204165154722442,-0.014971185783049457,-0.0037009763055348976,0.021390374331550888,-0.005999984741210884,-0.005852606633105051,0.019011406844106515,0.0084528178437151
2023-09-18,0.002142073025780178,0.0,0.014031804891528887,-0.023109212381994704,-0.011431411530815061,-0.023723199703597042,-0.013250230219799097,-0.008543816552172623,-0.0017452006980802626,0.004024160158335288,-0.0077963066931702185,-0.003731343283582045,-0.008318501359754982
2023-09-19,0.017456351138062765,0.0,-0.021894296948035796,-0.006451596495925749,-0.0038545332662979215,0.00428820834310728,0.006319139505529758,-0.008992123129106466,-0.0174825174825175,0.0,-0.001763976314131388,0.0,-0.02209129146886435
2023-09-20,-0.018207232497855386,-0.004500017294884251,-0.01735409094158069,-0.006493489872433034,-0.024674742036787767,0.009678341652442635,0.00863421083945326,-0.008317626251692967,0.01067615658362997,-0.004008031198871387,0.008032159277248097,-0.011235955056179803,-0.0009167063156718669
2023-09-21,0.0,0.0045203589885116635,-0.03423346650438008,-0.005446622912616883,-0.019089236430542833,-0.07753030463373312,-0.0311284046692607,-0.02783071120763314,0.008802816901408494,-0.02012072403720533,-0.029960191126968683,-0.0037878787878787845,-0.026215755354551784
2023-09-22,-0.0007132830638603149,-0.015499997582435476,-0.005366710381638606,-0.006571808143045699,-0.003516998827667095,-0.005806920364233581,0.0028112327238642987,-0.014705882352941124,0.003490401396160525,-0.004106791782468533,-0.006899920754316113,-0.0038022813688213253,-0.00040380641980319876
2023-09-25,-0.00392578902764007,0.00507867670434492,0.012123683609222224,0.006615282510516796,0.011529411764705788,-0.0184444665427701,-0.03444129335135393,0.016716420947022748,-0.0017391304347825765,0.01443300542143211,-0.011579846282531836,0.001908396946564972,0.010638309894983378
2023-09-26,0.0025080507060879498,-0.005558321752060835,0.0006580942682630209,-0.01971525730111301,-0.005117469178878786,-0.02348888170472163,0.004977175105201015,-0.011939726140726248,-0.029616724738675937,-0.002032566814382797,-0.004518820224248321,-0.007619047619047636,-0.00413064857271872
2023-09-27,0.009292360011992074,-0.008638181580283066,0.039463300874449825,-0.007821194952426724,0.04068272153378527,-0.0009621772402781392,-0.007016083065748413,0.0103011185118691,-0.007181328545781018,-0.006109964284798486,-0.01630802333840531,0.015355086372360827,-0.0183301465927872
2023-09-28,0.0007082315129522954,-0.0005125596169871516,-0.008858478587440044,0.018018000215478835,0.03729498988991242,0.008025682281269875,0.009975036723198771,-0.0013725430357689472,-0.0015499870834408958,0.004098376353816713,-0.010767343556496334,-0.004590872265730517,0.008314032813362182
2023-09-29,-0.006369437498865316,-0.020512835184733125,-0.023237994151122265,0.003042031127085121,0.001516136019060088,0.0066879297570867635,-0.006584387257265845,0.012369940395449142,-0.0015523932729625267,0.0,0.0055286911298073615,-0.0046120455778621006,-0.005880037418888651
2023-10-02,-0.013532733682302789,-0.010994741594525403,-0.025359509037990224,0.009098415717436081,-0.019463667820069253,-0.0180322582669471,-0.03438271749305821,-0.005042710033075215,-0.004664420834412986,0.0,-0.02731965498948219,-0.013900245298446579,-0.011081580424266768
2023-10-03,-0.020216655518661808,-0.010058270156575455,0.002548316089427738,-0.010928961748633892,-0.007278341420379308,-0.04188147893252381,-0.019305018799534612,-0.005458065954406455,-0.0015620932048946434,-0.012244866818797884,-0.025437128121120867,-0.004698728579325517,-0.0001375242096632867
2023-10-04,-0.021370668266384674,0.032620313693989544,-0.04173916717835491,-0.025414398361964907,-0.024439013552543853,0.010759909121955902,-0.0144357085024025,0.0017640170870323324,-0.0015645371577573952,-0.02066115637342103,0.00725031002625065,-0.0047209108580950065,0.005706833176031267
2023-10-05,0.001506058596824733,-0.013464513816864643,-0.009213961441040697,0.023809593834203557,0.0079708494648143,-0.009314663482083874,0.01686641367192876,-0.024457053122140415,-0.020109689213894,0.01687762049171604,-0.0005399063006858995,-0.01953125,-0.0004786170928685607
2023-10-06,0.009774444554630835,-0.013123344890047406,0.026137744055694467,0.001107402776761468,0.0018075011296883048,-0.01779720196189183,0.00043645064191499827,0.008423549213878667,0.04104477611940305,0.006224050462904085,0.008462357251487918,-0.006972111553784854,0.001026054435052659
2023-10-09,0.05100517128643656,0.004787252352970839,0.053072511570594116,0.02256638142802858,0.019451962110960785,0.01606835259331585,-0.0004362602358549683,0.010541022411726164,0.010752688172043001,0.016082464788377937,0.0005356649686347748,0.011283851554664048,0.006713345595970699
2023-10-10,0.007084688848124854,-0.013763948635313827,0.0017602621272450047,0.007356125997582064,0.0063602676843095285,0.013795419141476195,0.021388012946059964,0.009840582296516853,0.0035460992907800915,0.005275970978637634,0.019093481864191686,0.0037193156459212062,0.0022228590443476026
2023-10-11,-0.005627852469033634,-0.0010735414490014028,0.00865604870736747,0.007302408560127871,0.007913827214772517,0.026883551140145734,0.030769217727530718,-0.008185577322186721,-0.017667844522968212,0.005248281199342175,0.012257077934195504,-0.0039525691699604515,0.004943760730288904
2023-10-12,0.019808965577451598,-0.01692638244758693,0.008839917497385219,0.0021321635579460985,0.03402399127589972,-0.02553331938885184,-0.009535667831087613,-0.012576132782949445,0.01618705035971213,0.012048238915872034,-0.004670463547404413,-0.007936507936507908,-0.005997704651992342
2023-10-13,0.017689914333384182,-0.017217817816868153,0.02961298012971003,0.0,-0.009702594389369379,-0.008291874068427796,-0.01004601907827729,-0.010348267816192469,0.001769911504424737,-0.0019841723371180064,-0.005387580174149198,-0.0010000000000000009,-0.0023729227356991123
2023-10-16,0.002726650418882315,0.0022247026949351323,0.0026711886320216482,0.0031915218272107193,-0.015122470713525016,0.03311036066049389,-0.0021141649048626032,0.009249931403718659,0.0,0.00795231673848984,0.0036693881295293274,0.009009009009008917,0.011892627064810313
2023-10-17,-0.0020394108017264267,-0.04772472775137537,0.01617000527312573,0.022269336226516057,0.01881487889273359,0.007122085628038066,0.0055084875074482564,0.01075913389724592,-0.0035335689045936647,-0.00788957632859233,-0.00034816418107830316,-0.007936507936507908,-0.002149040151419701
2023-10-18,0.0071525572243558155,-0.0501165975240736,0.005791957831339234,0.005186721909602676,-0.01061345786457224,-0.029572486603803516,0.005478310303579148,-0.012812886202383522,0.023049645390070816,0.0,-0.00714034981510725,0.006000000000000005,-0.027392699381217023
2023-10-19,-0.007778138133582413,0.00368099587382531,0.0067284997401835245,0.01754382787897235,-0.010298219266251851,-0.03411727951059673,-0.0004191370534676331,-0.012579893072698911,-0.008665511265164683,-0.011928399268822054,-0.0033327578834955185,-0.003976143141153132,-0.002698771050261062
2023-10-20,-0.008861630113485175,-0.02200489923972737,-0.01842484058801097,-0.012170354632988545,-0.014090613483633163,-0.005829906624949199,-0.032704415311353485,-0.009302306923671622,-0.006993006993006978,-0.008048320316670354,-0.006159859778660959,-0.013972055888223589,0.012558962114326944
2023-10-23,-0.007909200235204694,-0.005000019371510844,-0.01055085986765425,-0.002053435056503461,-0.006376429199648204,-0.025870990200807187,0.005201547308695709,-0.015309246260541753,-0.028169014084507005,-0.012170354632988767,0.00779177440256662,-0.01619433198380571,-0.008223100174535536
2023-10-24,-0.0003466283795359182,-0.025125570223304527,-0.03769374901439859,-0.006172824001636212,-0.02655454746625363,0.012747897070443548,0.020267409791865587,0.02072968418751886,0.007246376811594235,0.004106791782468644,0.014408676676755938,-0.006172839506172867,0.0017965160872006614
