,UNA.AS,OMV.VI,VIE.PA,6869.T,TECK-A.TO,NOVN.SW,ISP.MI,4568.T,NEM,IVL.BK,WDS.AX,CSCO,PTTGC.BK
2023-05-31,-0.0001068604315547228,-0.02044650875403553,0.011013257963653267,-0.002622091117666314,0.040600357144325194,0.0016088203910953336,-0.024660679663391805,-0.006564551422319487,0.0037128144929785556,-0.023076923076923106,-0.02279200204667753,-0.009966115572025203,-0.02758620689655178
2023-06-01,0.001495961368964016,0.022792724471776937,0.007262122329054099,0.020265116019347662,0.03550292351955475,0.01032583082228089,0.03456278643689692,0.021585903083700453,0.047349001720517814,0.007874015748031482,-0.004081614949342893,0.001409372097888495,-0.014184397163120588
2023-06-02,0.007041459608205791,0.029322072922370435,0.007930761181315749,0.04197978801915436,0.048214299338204425,0.01487622539867317,0.01860990636671689,0.015739542906425097,-0.008947517240239566,0.0234375,0.011416844010260885,0.005629247483883493,0.02877697841726623
2023-06-05,0.00031781734813907114,0.002506850676252448,0.0032188896829352664,0.023183925811437467,-0.03577516629512911,0.011301308201340898,-0.005502992328831446,0.02080237741456159,-0.004039011238447965,-0.005725190839694694,0.007525387611342582,0.0037984531181565195,-0.005244755244755206
2023-06-06,-0.005401339935671268,-0.11025237789869069,0.015329779567610613,-0.015911404243768912,0.011660775003622836,0.0015490103416391232,0.01173084812314773,0.01954668330214182,0.0016699311206875844,-0.0019193857965451588,-0.007756404685776208,-0.007966495090125147,-0.0017574692442882123
2023-06-07,-0.002236254985388042,-0.000766448128888042,0.0003511316377307061,-0.024662276082730084,0.007684290155502538,-0.011268179524679178,0.007656934292863404,-0.02692229247399547,-0.002143371016678053,0.0,-0.004053253790896716,-0.0006023407582200768,0.028169014084507005
2023-06-08,-0.005976494950187261,0.01661973155299834,0.0010530251627423048,0.002622994004760848,-0.007798973258046904,0.009720651890503529,0.009118501385477984,-0.006497589603856602,0.0033412740942735386,0.023076923076922995,0.01133719105666442,-0.00200880828793204,0.047945205479452024
2023-06-09,-0.004079850288899678,-0.006036163830508867,0.00981762885002535,0.02731268382881291,-0.0012227020929994614,0.0,-0.006239201145886497,0.03565400843881861,-0.01379642765042055,0.0,-0.0017246729437203623,-0.0004025857013045808,0.006535947712418277
2023-06-12,0.0028028730147515724,-0.012145737264080192,0.00937501614292513,0.028827594511483756,-0.015390015100010035,0.0052008752092802535,-0.0015154729478271678,0.041148910165003105,0.013989431834597,0.007518796992481258,-0.009933755194408422,0.016512277433423206,-0.00649350649350644
2023-06-13,-0.003332590515814138,0.007428301965331174,-0.007911921040621106,-0.014950543032793528,0.01989340936167383,-0.009357144376231696,0.0026019262691059364,0.007043631383290894,0.009514693208151126,0.029850746268656803,-0.0033444749266445806,0.006339138227536623,0.006535947712418277
2023-06-14,0.0024808905102460255,-0.0022883332925967004,0.010748941203267304,0.0036184542047856816,0.0071404332146272065,-0.003667113472008432,0.01643592897807622,-0.028754614338449613,-0.008011313939438214,0.01449275362318847,0.011088446543313202,0.0031496033428162207,0.01948051948051943
2023-06-15,0.010006458798643703,-0.0012742877069054082,-0.008919390472875266,-0.010415574788343984,-0.007608549671011211,0.007918843414147947,0.003404313083580135,-0.039807961592318475,0.014251836355461789,-0.014285714285714235,-0.006060689463839641,0.019034561187790233,-0.01273885350318471
2023-06-16,0.013316288094446849,0.022965081842731605,0.015230202262145554,-0.00657830609600174,-0.006795598428230409,0.0043155648937183155,0.006361266425275458,0.007500000000000062,0.026463724775761532,0.0,0.03455291779493219,0.0026959250688562975,-0.01935483870967747
2023-06-19,-0.006728336534572166,-0.01446749385999313,-0.02216159632530057,-0.004584352078239595,-0.015263139155873073,0.000991661124178922,0.009060308248208138,-0.016129032258064502,-0.01249150113683739,0.0,-0.0030873030326681317,-0.007489924056241493,0.013157894736842035
2023-06-20,0.0035986063273745206,-0.020754232590724286,0.007322143732152009,0.013611683129605368,-0.02440767362394125,-0.0020914032904957303,-0.003341046299603301,-0.004413619167717542,-0.00421650417902486,0.021739130434782705,0.022241016479341624,-0.0025154821221401447,0.0
2023-06-21,-0.0014764753227064498,0.020677257176368924,-0.005192094901324995,0.0053513979651775845,-0.004747960728679668,-0.0015442262966324227,0.008170969257238925,-0.005066497783407176,-0.01206488773726122,-0.021276595744680882,-0.018452270952967198,-0.013579064467496904,-0.01948051948051943
2023-06-22,-0.0034854439162549378,-0.020005086906798475,-0.006263058685082923,0.011850934604737962,-0.004587155963302725,-0.005081721046284127,-0.011221924997237731,-0.014215998302567368,-0.010098644590996075,-0.007246376811594235,-0.008136950631137618,0.005309743674841716,-0.0066225165562914245
2023-06-23,0.012506627708101625,-0.029198993432510867,-0.013305292992730866,0.0054591056688872985,-0.040553009455105093,0.0069953140226890476,-0.018495128754554058,-0.014851485148514865,-0.013523123942813076,0.007299270072992803,-0.045544465775095744,-0.0154537777256748,0.0
2023-06-26,-0.009525762005055727,0.021027440030460642,0.0017742809268659343,-0.0128332166977434,0.020365060304098348,-0.019517011980392907,-0.0012848055382541634,0.0039327070133274855,0.028138482862487102,-0.021739130434782594,0.0008891161175021978,-0.0023843183432588066,-0.026666666666666616
2023-06-27,0.0010568428579411648,-0.013034410637237426,0.006021965251526318,-0.022399951718748867,0.025607241474715492,-0.0022492314265953883,0.01265008894178421,-0.014798694232861842,-0.006783647146838434,-0.03703703703703709,0.005626254786304186,0.012945658986875275,-0.006849315068493178
2023-06-28,0.00021111320532840594,0.002641269744030339,0.008450696279642456,0.007467241615826348,0.0014686619160018122,-0.002141523267868539,0.0008469588986164123,0.020985199911641272,-0.030145991683852014,0.0,0.010895251959862629,0.00019658516345288923,-0.01379310344827589
2023-06-29,-0.001161078877263133,0.0023709208313629215,0.0013966800411944202,-0.002741395065488872,-0.0009165763109044711,0.006777328695759088,0.009519694775813825,0.009519688446560037,0.018698408257828314,0.03846153846153855,-0.0017477824087017702,0.00668370669799212,0.013986013986013957
2023-06-30,0.008348313837648558,0.02076217953659998,0.009414241802324641,-0.0020362700204260564,0.03119267454934782,0.009761004894275338,0.005867635316288089,-0.02486069438491212,0.016924888475804423,0.014814814814814836,0.004960553448338345,0.0103495919443366,0.02758620689655178
2023-07-03,0.0028296403022654015,0.025746652833969375,0.008980943512306938,0.007243444797902843,-0.0013345500995657344,-0.016222196165199265,0.015416641417477672,0.006153846153846176,0.008907666888758436,0.0,0.006097645399063989,0.0015461541121424283,0.020134228187919545
2023-07-04,-0.0035531817181565506,0.07404620360544434,-0.002738785560201573,-0.01104018594747036,-0.00044544450119199386,0.0031624023238712162,-0.006770617948271718,-0.14809960681520318,-0.010339212020408661,0.007299270072992803,0.01356413810414514,-0.002991136386691018,0.006578947368421018
2023-07-05,0.00020979835113865697,-0.036223398081258185,-0.011671756094561836,-0.004608766783573581,-0.021212097309733835,0.001576216531114616,-0.0047511340519150735,0.06820512820512814,-0.010447228127039687,0.0,-0.003986315316238054,-0.00300011012525081,0.013071895424836555
2023-07-06,-0.010170925791840646,-0.02837056100930002,-0.009378271940868599,-0.003909892292011663,-0.03678747884496436,-0.014500865907686511,-0.028434954678695057,-0.014162265962553988,-0.014472137325476475,-0.021739130434782594,-0.013722114022807652,-0.0077654382491879614,-0.006451612903225823
2023-07-07,-0.009110175809857401,-0.0009982759129519847,0.0,-0.0068174775333126325,0.037058028116677466,-0.031481696062694575,0.0036316429570666386,0.006330654979303629,0.01685124572729113,-0.014814814814814836,-0.009855076886605474,-0.002347856201364684,0.0
2023-07-10,-0.002672653384147017,-0.00449663529015365,0.0007012783114535015,-0.007592278300507016,0.015132212473010442,0.010246123491958192,0.003405762239125032,-0.03097023953544642,0.008759444062081734,0.0,-0.004683836303477906,0.008040789055028696,0.01298701298701288
2023-07-11,-0.004394936843023944,0.016562104709758607,0.00875963531816093,-0.023475187425002986,-0.005028713681074604,-0.0024481152618609503,0.009970286188261568,-0.032958801498127355,0.016428086198369884,0.0,0.010588253245634283,0.014007731218516728,0.0
2023-07-12,0.0025840385471722627,0.018020325529007897,0.011114959522339873,-0.01802962009014808,0.0050541294509907075,-0.006193726163006397,0.011552158481796804,-0.021430415698424965,0.043869721794868255,-0.007518796992481258,0.026484279139912248,-0.026477307783936754,0.0
2023-07-13,-0.002792119078196764,-0.010426777101716356,0.0106492428527174,0.021967213114754136,0.0,-0.005174059523503027,0.014950171704942505,0.05171503957783652,0.005750987425252374,0.030303030303030276,0.013042219407496614,0.015569512705896127,0.012820512820512775
2023-07-14,0.0034460445048558608,-0.016172502455343185,0.0016994981961551137,-0.011121831263033344,-0.010775834605470047,0.004255278254873485,-0.005523721429157469,-0.014049172102358232,-0.010776372670157186,0.03676470588235303,0.015393205824433265,-0.022317052948265914,0.025316455696202445
2023-07-17,0.003970838649605346,-0.003985052087955188,-0.017984349903147123,0.006488610867265265,0.0003630472476696678,-0.00047079476010836174,0.001851434768756155,-0.005152671755725202,-0.008003570787356695,-0.028368794326241176,-0.009371559096686632,0.008535138865805258,-0.04938271604938271
2023-07-18,-0.000534506147799374,0.010252558894811914,0.0048375738446748695,0.0021489267396923584,0.01361161562195412,0.04639659571370225,0.01273106285732184,-0.0017264530980242165,0.008068144755026152,-0.021897810218978075,-0.010851402463844528,0.008462906781219193,0.006493506493506551
2023-07-19,0.005882385580297411,0.01039599388817547,0.005845944867261421,0.026053393374075196,-0.005550538353861989,0.0010128647685574421,0.010543399044430801,0.0271585959518319,0.00444643763839192,0.00746268656716409,0.014064697910844304,0.02322401615394698,0.006451612903225712
2023-07-20,-0.006060602619125222,-0.003919643522986016,0.009914561214610096,-0.02163009404388716,-0.0052214784073989495,0.02248454706612124,0.012038511296084353,-0.009728111748565693,-0.06042495625932043,-0.029629629629629672,-0.00499307375825786,-0.0011444091730262729,-0.05128205128205132
2023-07-21,0.008771926244944828,0.0031972717315076338,0.005416379229968404,0.011107577073654173,0.008144810188949414,0.0035183927247783853,0.0035685266687055517,0.016876574307304715,0.017903375921649367,0.007633587786259444,0.014775651234352871,0.004964715324295543,-0.006756756756756799
2023-07-24,-0.013573768475795833,0.020593285945922357,-0.0033670161246093233,0.014260060897701488,0.014452428979343956,-0.005149501983440663,0.0019755490480541926,0.01610106514738674,0.00046286642414816725,0.0,0.023351605453004742,0.009120264725343663,0.013605442176870763
2023-07-25,0.049236744746712136,-0.0038433784123693693,0.0006756911319565351,-0.0037492188173987584,0.023803156899059097,-0.00033040806504192055,0.00118297356665642,0.004875670404680621,0.00879021679711034,0.007575757575757569,0.012080557394347657,0.009226094109176408,0.02684563758389258
2023-07-26,0.0014344199983318262,-0.0019291494743132187,0.004051280502525234,0.0028224962691736355,-0.036300752454825225,-0.011347375336370313,0.0,0.0012130033964095066,-0.0036688797333823686,0.015037593984962516,0.003448304124254342,-0.007089501198426884,0.006535947712418277
2023-07-27,0.0013301093273370146,0.008214548383707498,0.001345020707303135,0.007088450952587477,0.0012555999071608426,0.011254712374290321,0.0133910671254871,0.009934577174703252,-0.03084004900020254,0.014814814814814836,0.0015859782101437236,-0.004133807133727463,0.01948051948051943
2023-07-28,0.006232763801295338,-0.02947518705317509,-0.0020148210848741632,-0.01449120331814946,0.04057684346168955,-0.0055095988665380125,0.014185766716358073,-0.012715930902111316,0.007361613728344318,0.0,0.0034310126737755464,-0.017169808441737877,0.0015923566878981443
2023-07-31,-0.006600340208387512,0.012345679012345734,-0.004037649214575945,0.01092317078583771,0.008866306236821497,0.009085804829166655,0.0074727026937142504,0.05637910085054676,0.011786893483791694,0.0,-0.0007890262739528309,-0.0009598624863521588,0.004769475357710551
2023-08-01,-0.0013288856217852363,-0.009999996278344137,-0.010472954795515799,-0.008207767050724568,-0.017064846860731953,-0.0017019883799329616,-0.007607448200184774,0.020703933747411973,-0.028191964960244342,0.0036496350364962904,0.005001279766109645,0.01191389164060852,0.0
2023-08-02,-0.00501533141325583,-0.01207198020755762,-0.013656589736289582,-0.023151083609954437,-0.0262152493321961,-0.00170489008304342,-0.017631278032345654,-0.03020058598151909,-0.025173801489039804,0.0036363636363636598,-0.00785749697911553,-0.0015191419785268723,0.0
2023-08-03,-0.01543051140959839,0.012967592956375507,-0.0346140540369243,-0.01276134207338464,0.0028525556601326496,-0.018730696820875137,-0.00682790634159014,-0.017894492214733937,-0.005410753111872779,-0.021739130434782594,-0.007391831734393284,0.010840617629791938,-0.012658227848101222
2023-08-04,-0.010761663244691966,0.010339783227145682,-0.002151289611166507,-0.004019170899414171,-0.0003555636935763662,0.00011225766985623054,-0.0007857369587942475,-0.006862281116895463,0.010633044504897438,-0.007407407407407418,0.009042557616641966,-0.009783639564158508,0.0064102564102563875
2023-08-07,0.002429270766711511,0.0060916177978302954,-0.007186516833910805,0.013196694459930214,0.003601286590277253,0.008757194032321891,0.006487122678102031,0.01953776507028837,-0.009542436991457293,0.0,0.006325822012493321,0.007220164273342267,0.006369426751592355
2023-08-08,0.0003160760524640871,-0.009687612424549075,0.005790870778886514,-0.003767518107731016,0.0011961212878714989,0.0014468768200748272,-0.08671870648977231,-0.008646880112175737,-0.015810261780775714,-0.014925373134328401,0.00576221107764896,0.0009432758600464997,-0.012658227848101222
2023-08-09,0.0034758183397332054,0.027146016799221684,0.0003597812595830252,-0.15191790860514587,-0.012035403631429742,0.007668371514609307,0.023310463301946083,0.01862329090051862,0.0017570204456858196,0.022727272727272707,-0.002864599114076327,-0.0013192554280531121,0.02564102564102555
2023-08-10,0.003778740663761271,0.004523776826404147,0.018705052950881207,-0.0005095879709244855,-0.017914726002635994,-0.0009926454039966837,0.019017781193422234,0.01504281416338804,-0.0017539387394599482,-0.014814814814814836,0.018542676090267163,0.007171112311407768,-0.006249999999999978
2023-08-11,-0.010561482127406707,0.000237073632520568,-0.00882768371094611,-6.374264310471389e-05,-0.0046516065219773806,0.002208011261337406,0.0006153116169014261,0.0,0.008785102228428432,-0.007518796992481258,-0.019999968699919823,0.007869626982354161,-0.0062893081761006275
2023-08-14,0.005178586446270561,0.0018956875571358722,0.003206275510023726,-0.00019124011946469732,-0.014386509065682396,0.0015421849476293659,0.002254494598077361,0.0,-0.018163711549648798,-0.03409090909090906,0.009942366333890229,0.001673176260569953,-0.014240506329113889
2023-08-15,-0.007885606089654162,-0.010406779550912515,-0.014914775517392065,0.012877756889533076,-0.04369651408444719,-0.0075890902246306124,-0.003271990360283139,-0.001139990880072994,-0.025088643860589732,-0.0117647058823529,0.0010362931893421745,-0.009836722039483936,-0.0048154093097912964
2023-08-16,0.0,-0.00023896561894698465,0.006128337335854717,-0.0216515301937783,-0.027804788969287064,-0.0015515853969693127,-0.003282731425863994,-0.02236932207258613,-0.004678978410817214,-0.04761904761904767,-0.00905793166795077,-0.007310204326202774,-0.058064516129032295
2023-08-17,-0.002119509823532706,0.0019124554830411977,-0.01576497801731158,-0.022002057981009293,0.047399978637695295,-0.0025530326342850795,-0.003910987514286424,-0.008405323371468598,0.009663069288011528,0.02499999999999991,0.004439753587897499,0.033421459372392937,0.020547945205479534
2023-08-18,-0.009452070777702382,0.0016702384891214006,0.004368432553074841,-0.017366135476939992,0.0024823576621477716,-0.005230303277326431,-0.0035131633753998637,-0.02048504826936659,-0.011898579572897972,-0.008130081300813052,-0.0015599989605297182,0.005664194699138925,-0.020134228187919434
2023-08-21,-0.004181402419697,0.01262503061162823,0.0014497646958135935,-0.0021422530135545292,0.020952351888020804,0.0068239688178870495,0.011613387712414713,0.008173076923077005,0.0013088805251819657,0.0,0.0015624363596264956,0.0072674001549442035,0.0
2023-08-22,0.0011843304651639741,0.007998121995117957,0.011581672525970976,0.0021468521139653696,0.029850789820280887,0.007111152373032947,0.00840515949949494,-0.004768717215069107,0.009150286905126537,-0.008196721311475419,-0.010400356752559792,0.00036075862660722713,0.006849315068493178
2023-08-23,0.0068824540741039275,-0.02193695823062125,0.0014310914879025471,0.010844824923328167,0.0009057832675631872,-0.0029788330739812796,-0.001829701380132831,0.011020603737422086,0.015284978650541792,-0.04132231404958675,-0.01208625545380937,0.009376135347056946,-0.020408163265306145
2023-08-24,0.0012816698718600694,-0.0026246864889538646,-0.004287207319257913,0.00834437059109927,-0.011040735028987503,-0.005643485829868622,-0.0028513114867453337,0.0023696682464455776,-0.0033171027806406794,-0.008620689655172376,0.015425581239155939,-0.01321896873563233,0.01388888888888884
2023-08-25,0.0035200195312499183,0.007416300931799125,0.00681731686356879,-0.004728753296403432,0.0025622143340464643,-0.0015579741140880898,0.0006127980914047981,-0.005673758865248235,-0.01920122820356185,0.026086956521739202,-0.013357834786641765,0.008327282231998412,0.041095890410958846
2023-08-28,0.0030824926645740547,0.0040370022911737635,0.007483998425451777,0.008578528391762319,0.0,0.008247932880326658,0.011226745550980244,0.015454113171659456,0.019055064371396035,-0.008474576271186418,0.00876033573388213,0.008976660559270266,0.0
2023-08-29,0.001483515794996615,0.008278200069147923,0.007428336790669787,0.005888511049152667,0.018893754481120073,0.0012159904208608463,0.0062575973663647755,-0.003980332474830206,0.01229506995337748,-0.02564102564102566,0.0036841944644325775,0.006405704723565719,-0.013157894736842146
2023-08-30,0.0011639044319669,0.008444771319061184,-0.003160117768064352,0.0036425769702810307,0.006897825776282396,-0.007066398208652402,0.0038114449141182227,-0.008227550540667594,0.006072820369170451,0.00877192982456143,0.007603589936240329,0.004420084758308684,0.006666666666666599
2023-08-31,-0.0017967215536357495,-0.005117497374123592,0.016555168397590414,0.004666234460243945,-0.0016904131568228342,-0.006894254707184855,-0.011990491082221166,0.018961839298411887,-0.008551312045799397,0.008695652173912993,-0.036690081608513836,0.009505317510587918,-0.013245033112582738
2023-09-01,-0.004129162543669795,0.03343465723335548,-0.00796955802913113,0.014578700575344827,0.030389481239923244,0.00044795400837260857,-0.00505655738408517,-0.002791346824842944,-0.0025367447682904665,0.0,0.015667153138453793,0.008544057393269355,-0.006711409395973145
2023-09-04,0.0011694728174218572,-0.0042986976951719935,-0.010129200722300835,-0.00025426141668682956,-0.004929956656567369,-0.0035814869360052404,-0.0020329799917427893,-0.0006997900629811538,-0.009155637321244248,0.0,0.01702136250846409,-0.007520770611055272,-0.013513513513513487
2023-09-05,-0.005097119431582975,0.01499658878853416,-0.016584308779955093,-0.0012720030489318246,-0.0016514605142778915,-0.01392789670622474,-0.003259277707770236,-0.01073762838468717,-0.0030800791951125506,-0.017241379310344862,-0.005753169744942999,-0.002525920404965909,0.0
2023-09-06,-0.008325314963938513,0.0,-0.002152901739656543,-0.004712144295695442,-0.020546757773035162,-0.006606693287338095,-0.02248112215090292,-0.004011326097215662,-0.008753865892177082,-0.01754385964912286,0.01315097301367607,-0.0017463932422695505,-0.006849315068493178
2023-09-07,0.008825741712446211,0.008283025783494713,0.01833873565896349,-0.010108733955134341,-0.01946668836805543,0.01628261673796061,-0.002717961836677496,-0.022269604359156592,-0.0036363477830763102,-0.008928571428571397,-0.0147974996897835,-0.006473039413444237,0.006896551724137945
2023-09-08,0.004054168780629475,0.005994681444835281,0.015183626758808577,-0.010470527073903724,0.0017224408087337384,-0.00575427953935248,0.01194971917090304,0.00678458929004111,0.009645436027050591,-0.009009009009009028,0.0010540425487002292,-0.0021130964016100595,-0.013698630136986356
2023-09-11,0.0034002730076385657,-0.0015449060406668158,0.0059130461319634176,-0.004180306090142749,0.047782794382777105,0.002156104604187137,0.027553323620093773,-0.008664259927797846,0.0046475679654858215,-0.009090909090909038,0.007107044778559279,0.0029998586401178695,-0.02083333333333337
2023-09-12,-0.005400848613600129,0.004641889404982225,0.0010373681385325018,0.004853700099616276,-0.010191745704067001,0.015400349659911106,-0.0018144807368364324,0.01893663510560817,-0.0023130340000213634,0.0,-0.01489805854234505,-0.00791697328873009,-0.007092198581560294
2023-09-13,0.0,-0.014741517544459515,-0.0044905376403877595,-0.003785837159664074,0.00017455735364135805,0.001672769213146852,-0.005251468746990118,-0.021443888491779806,0.011334328443275199,0.0,0.004245153972988636,-0.001950711323677523,0.0
2023-09-14,0.006920800027164331,0.010495784580512701,0.014920205056525582,0.0011793997788049904,0.03454893552243221,0.015698076561495355,0.0050760644796121746,0.0017044071098124558,0.006622571251814424,0.0183486238532109,0.0007926709432937162,0.0015991498674479132,0.0071428571428571175
2023-09-15,0.008036397786644667,-0.0006629564485497452,0.010940160506810903,0.0028795491042357124,0.007758459729626743,0.011290159915696929,-0.0024241631411222597,0.002187651920272149,0.020495985928863814,0.009009009009008917,0.013463524476045707,-0.005854142675364882,0.014184397163120588
2023-09-18,-0.0013637352388067292,0.004422754153987629,-0.010145391956600469,0.0019577372886281363,-0.02092050209205021,-0.002601348094227851,-0.01579588203138016,-0.012369633761823873,0.0034713459779869282,-0.0267857142857143,-0.014326627918854529,0.0012491023140726032,-0.020979020979020935
2023-09-19,-0.006512553960737688,0.011448711552771496,0.008882822849866745,0.0006513040140547766,-0.018290593073918227,-0.0002173808451172432,0.004732461493192952,-0.004174852652259364,-0.004447746472606928,0.0,-0.001057106642865846,-0.004811984580764039,0.0
2023-09-20,0.0065552453498041174,-0.002829718269568793,0.0027091067336897368,-0.024342681897710494,-0.0022636438694833005,0.009673932207052705,0.02949007914051749,-0.010357583230579559,0.016381231879241565,-0.03669724770642202,-0.021164001407603106,-0.006088827930852636,-0.042857142857142816
2023-09-21,0.0015756463307501356,-0.007858559256919362,-0.013509000933254356,-0.01187451829456998,-0.054799291997503996,-0.0019377572710526092,-0.008155935901778766,-0.025915773735360026,-0.010500617757373543,0.01904761904761898,-0.025945921201963706,-0.038918916169587536,0.00746268656716409
2023-09-22,-0.006397489461073436,-0.005500549962671353,-0.02362200097006406,0.002565454392795541,0.0014771386868552838,-0.00830544188083493,-0.012835966489422757,-0.004604758250191909,0.005429447636172702,0.03738317757009346,0.005826833494396055,0.004311952410543274,0.051851851851851816
2023-09-25,-0.006016463032264885,-0.0046459973656646225,-0.008415139104699154,0.009427576546717109,0.020464542059462243,0.006090909059071503,-0.0006094641617441221,0.07555898226676949,-0.006381986389752514,-0.009009009009009028,0.0046896046605604536,-0.0016800476591487534,-0.007042253521126751
2023-09-26,-0.007433332928247105,-0.00777955714071199,-0.001768074370408046,-0.010673717721766285,-0.008672078689590967,0.0052972801748818465,-0.013620636356084015,-0.043010752688172005,-0.026679793195910628,-0.027272727272727226,-0.010159224340660633,-0.014397914441931836,-0.021276595744680882
2023-09-27,-0.004279464220123597,0.013216849477034387,-0.021608172614040577,-0.010788973905138,-0.011299415781918065,-0.005699506892801409,-0.0012366120505352685,0.03520599250936329,-0.053807174225350085,0.01869158878504673,-0.010540945247082822,0.00929618074326899,0.0
2023-09-28,0.0019340314361877553,0.008401527127153363,-0.014120249281205144,-0.02862985685071573,0.05990783410138256,0.01351934071209393,0.010936849188889708,0.010371442354076166,-0.006706008803273766,-0.05504587155963303,0.02859547266956941,0.012781960440299223,-0.021739130434782594
2023-09-29,0.005576371507414635,-0.006358274756556925,0.007344868391541137,0.0011228412828947487,0.017391304347825987,0.001707340559379933,-0.003878353287363301,-0.01981379804249228,-0.002160356980680067,0.009708737864077666,-0.005450993614826372,-0.0022272224239625604,0.022222222222222143
2023-10-02,-0.007891627282299196,-0.031332704733170624,-0.03171712831039364,-0.0054675450252559266,-0.02564102564102566,-0.00532647399238495,-0.01188526360202391,-0.012664393570384846,-0.03815967031931233,0.0,-0.006577190118585929,0.01171877023409218,-0.036231884057971064
2023-10-03,0.005159662079243343,-0.005239256240071155,-0.015060226904115348,-0.0012686777121884152,-0.03535086648506036,-0.015315374887309607,-0.010369180932803035,0.0007400098667982302,-0.009285363605899932,-0.038461538461538436,-0.03724133721713363,-0.013605403053384979,-0.022556390977443663
2023-10-04,-0.008662230451115138,-0.011449508151240573,0.004204916322369412,0.018630909732030743,-0.01382199013902341,0.005279027163591188,-0.009849105815385117,-0.027606605866403733,0.006248259767781317,0.0,-0.009169045296084977,-0.0037278799114848216,0.007692307692307665
2023-10-05,0.004746520559778755,0.005096160065658495,0.0034259669211877952,0.019814258955422437,0.007837769731992683,-0.004223688625939914,0.0006349755470835827,0.02154626108998725,0.025966642986760213,0.010000000000000009,-0.007807994316564648,-0.0071094679642870195,0.01526717557251911
2023-10-06,-0.025016124611587975,-0.0018436971072303132,0.004552311422847399,-0.010054281817039268,0.024702624637289672,0.013183467295980078,0.015862903270540185,-0.016625310173697283,0.039889981397709606,0.0,-0.0034976025001108857,0.007160374416815607,0.0
2023-10-09,-0.0025327137289116175,0.004848743426781876,0.003776449516557534,0.006382052186514553,0.009642873491559678,-0.002828694362630002,-0.010410200085955945,0.01570779712339143,-0.004497306147526081,-0.03366338144434544,0.030710824625115984,0.008793216076654176,-0.007518796992481258
2023-10-10,0.009935984849697155,0.010340090951427738,0.02219714651171567,0.0021138599642314126,0.0031835921871439243,0.011233467877200809,0.02040818988172166,0.005154959319296992,0.021525313196976592,0.045081983551931826,0.01276949281523887,-0.0009272855852829887,0.007575757575757569
2023-10-11,-0.003826039469522091,-0.0045485730586080075,-0.014722105903830163,0.0004082743739353134,-0.012693956368257653,0.006283634889309164,0.0074227324696714,-0.003707365299060794,0.017429812892268304,0.009803921568627416,0.006164226090456637,-0.0038982567038508,0.03007518796992481
2023-10-12,-0.00285300685473433,0.007539365156640887,-0.004109100054933368,0.00476129034186501,-0.03660712923322407,-0.007024947048105745,0.0018419615709861503,0.034730836020838485,-0.008437786394903224,0.0,-0.0005569606752620082,0.003540786940910534,-0.014598540145985384
2023-10-13,-0.0012105272039919512,0.0006803309531122625,-0.0135033988151545,-0.015569964237662437,0.0009267699046056066,-0.017181430165725375,-0.01695611510293793,-0.0175017981299449,0.016761256996890683,-0.004854368932038833,-0.0039007910846835525,-0.001485571376494299,-0.0037037037037036535
2023-10-16,0.0031952502060550447,0.0033989963188563177,-0.007604519444585844,-0.03149504615486587,0.0185185185185186,-0.003656303783114545,0.004364170026343928,-0.014885309907271882,0.015724040757955082,-0.014634146341463428,0.00867136708506333,0.007253103707052899,-0.01115241635687736
2023-10-17,0.00527178156453445,-0.0009032769180831179,0.005363961210814061,0.014910537296260795,0.016181807084516997,0.002064223755450678,0.004758899775995973,-0.0004954173891503766,0.010486941114693504,0.0,0.0008319128717253488,-0.004062060955002833,0.007518796992481258
2023-10-18,0.004479445729022702,-0.01650097941313855,-0.014862781747342124,-0.004477334939394062,0.0064412348234563765,-0.002632132464733705,-0.011532075056683189,-0.04609665427509291,-0.013590388810674092,0.0,0.02188974541943023,-0.003151616115561584,0.029850746268656803
2023-10-19,-0.0030454510752848662,-0.013100430172669819,-0.005029054785176235,-0.007308571538570785,-0.022488878038194438,-0.027538743360391527,-0.010416705989173991,-0.07014809041309433,-0.01177348265440259,-0.025742559149713795,-0.00867678106172498,-0.00836899310225836,-0.021739130434782594
2023-10-20,-0.0006546496355104292,-0.01700045564934549,-0.015552085116992242,-0.0009910457456221433,-0.015185942988158452,0.0005900065104167407,-0.013052589014956983,0.1441743503772004,-0.016476590958384385,-0.06504066490482452,-0.0054704801812607284,-0.0073143171770553295,-0.014814814814814836
2023-10-23,0.0006550784824002065,-0.01018716689178878,-0.004739294365366686,-0.008928571428571397,-0.015697179406581108,-0.0035377717094503547,0.012585326944176911,0.0293040293040292,-0.009278366428618567,0.032608695652173836,-0.03217827183725297,-0.013791791763223316,-0.016917293233082664
2023-10-24,-0.0015274603256517638,-0.017951173334443626,0.019047600305720724,0.0005719656598561773,-0.16585366377343702,0.007218942134338047,-0.00505585985829915,-0.02016607354685651,0.0002602012639907336,0.010526315789473717,-0.0008524802633582684,0.015517194382280941,-0.005736137667303964
2023-10-25,0.0059003598703504245,-0.004630724649323237,-0.010514036392330284,-0.013863049770460045,0.09311739709626532,0.008342134642004728,-0.0023290612507064212,-0.010653753026634405,-0.04395324857926097,0.029166698455810547,-0.0076791939401429365,-0.011507202697014773,0.05384615384615388
