,4307.T,UNH,2359.HK,MSFT ,NN.AS,CL,CBRE,5108.T,2892.TW,KLBN3.SA,INFY.NS,TD.TO,SW.PA
2023-05-30,0.004347826086956497,-0.000869298309686406,-0.011135857713318043,-0.0012664891650886467,-0.002871868897114216,-0.004185219485747016,-0.0017291720795525878,-0.0019087280930071282,0.003571416182615028,0.01612895915885204,0.007189554927228281,-0.020727999655173024,-0.005893953948334141
2023-05-31,0.01298701298701288,0.01540061276828486,-0.0315315093428582,-0.008514165874803026,-0.028801842305342773,-0.007605066284630313,-0.0017322435379895085,-0.012865090403337942,0.0,-0.024943292857201427,-0.0041922626129566876,-0.008260286413445228,-0.0014822246509171855
2023-06-01,0.028490028490028463,0.013114717134288911,0.03410847981770826,0.012759133155475944,-0.0008897566105579013,0.006991184346098356,0.0013347367400569077,-0.012680521310320492,-0.016014215527320963,-0.011627776484772534,0.0009102261453617366,0.005726216324522193,0.008411741111896909
2023-06-02,0.01939058171745156,0.012053525171885848,0.0194903015178034,0.00847918527294178,0.03413480477162145,0.015353825132854881,0.028125842505573928,0.010346057795219465,-0.0018082753865317214,0.023529391437251412,-0.015536187949981017,0.02083334156033767,-0.002453404103338941
2023-06-05,-0.006249999999999978,-0.0027823054730361507,-0.011029411764705843,0.0016100433951962145,-0.01234214418176005,0.002629808549857282,-0.014002259044710308,0.02259887005649719,0.005434726825209735,0.011494363751286985,0.004234026173979943,-0.016351894099477127,-0.0009837752395450705
2023-06-06,0.007383100902379036,-0.02131715824312741,-0.03717472118959109,-0.006727420816814433,-0.04388254368582234,-0.008918036789190564,0.020381267063308117,0.0013812154696133394,0.0,0.011363506317138672,-0.019547719432732813,0.005154658940003776,0.0
2023-06-07,-0.016558089033659074,-0.011157377114439426,-0.012355200572363612,-0.030867861481214676,-0.011246283569044557,-0.0048961591646978775,0.030154690893009928,-0.0034482758620689724,0.005405423142494259,-0.004494378314206182,0.0077794770694878945,-0.0015384967510516656,0.0014771160094735336
2023-06-08,-0.0019321004692244292,0.016800460501279924,-0.007036759305251494,0.005813608925801628,0.01598525906169468,0.007047957848405062,-0.016387354865900594,-0.003979238754325265,0.0017920721928981198,-0.004514609743396791,-0.004771249914054976,0.014252704795811422,0.0009832915705947354
2023-06-09,0.015486725663716783,0.006915088947816228,0.05354333111620324,0.004703925270122644,0.009077132949647515,0.00145243597096667,0.003942581696768421,0.017370158068438446,0.0,-0.004535083877256207,-0.013135404595317146,0.0016458398066641067,0.0009823256580556716
2023-06-12,0.019607843137254832,-0.0020866228870091152,-0.008968586852557747,0.015483942061521594,-0.006596624170060239,-0.0015822141743373486,-0.007474080935367167,-0.0003414717432131953,-0.0017888664151387568,0.013667293423308857,0.020537936729593476,-0.0036653299476770984,0.0004906808206677216
2023-06-13,0.008814102564102644,-0.0025985074581557077,0.015082955565165479,0.0073527268239528265,-0.0021128793410026825,-0.006339188446847999,0.011359277689614755,0.015371477369769515,0.0,0.002247189157103202,0.009984925811066692,0.01281231109191805,-0.0024522008554107577
2023-06-14,0.011119936457505863,-0.06401256307282965,-0.017830676422315173,0.009123777902440233,0.00483968060392681,0.002392348621562901,-0.010726886635994415,0.011438183347350694,-0.001792144720001665,0.029148075672612794,-0.0034103163238186074,0.0010020269880288701,-0.0009832915705948464
2023-06-15,-0.00864100549882163,0.013112750595738465,0.0763994427887158,0.03189663212910987,-0.012040984683336475,0.01829759899650507,0.0035718686245307385,0.0033261267254283133,-0.0053860141497217295,0.0348582416574037,-0.010458301546145687,0.00825830426965446,-0.0014763890768264565
2023-06-16,0.029318541996830483,-0.015883629572199798,0.033731573779460344,-0.016575752456419512,-0.0027422350220827063,0.012760360528613734,-0.010931748193316326,-0.004309630366318595,-0.003610022857585049,-0.018947353775148557,0.003769020362063502,0.0016132694274508808,-0.0014785720244125944
2023-06-19,0.03926096997690531,0.017830309242668374,-0.030591433129059875,-0.009376914703307815,-0.007027178290654246,-0.001542774831825744,-0.008385764790691197,-0.008490094889295863,0.007246351310572052,-0.0042918421119870764,0.0018193593787168005,0.0019824515416226873,0.0014807614368479438
2023-06-20,-0.015555555555555545,0.005839319541039334,-0.05399727824304357,-0.00315522450549377,-0.01415381798377402,-0.0005150528879077632,-0.002818893508159892,-0.006883814640698427,0.0,0.004310341416796648,0.007264315621377415,-0.008532242091897402,0.003942858731766918
2023-06-21,0.008276899924755554,0.015679893312334325,-0.08302444369891171,-0.013282030458539373,-0.005930103889776661,0.0,-0.0028593867133116513,0.00946745562130169,0.003597109734447601,-0.025751052671922126,-0.003107295344685679,-0.005362937185571792,-0.003927373652269028
2023-06-22,0.020646766169154285,0.004824305805912532,-0.003637808887177685,0.01843744436232675,0.0021977925898220008,0.004895609893993402,-0.006256560861524929,0.0005024284039525373,-0.0010752723265803343,0.0,-0.013699101160013272,-0.014043921587235553,0.011828472827569492
2023-06-23,-0.033877650499634426,-0.004279277414061311,-0.003651090857948791,-0.013805900795904158,0.017857193007846384,-0.011410248585236427,-0.013247567354876644,-0.013391362571141596,-0.0010764297817361657,0.004405282780913122,-0.012914087002110164,-0.008012174429913088,-0.0024354787135687506
2023-06-26,-0.0032795156407668946,0.004318653162670438,0.03420192869597871,-0.019162984659683246,0.025546259571525898,-0.006095204473906213,0.004386470649143437,0.0062775704105870744,-0.003232769194246421,-0.021929806903822957,0.004229229712203519,0.016410240760216244,-0.00146485485094916
2023-06-27,-0.013161225006327548,0.00730597423670698,-0.003937007874015741,0.018167988769977272,0.016806764058224344,-0.011873643527687161,0.03189523213312051,0.002191873208565065,-0.001801832020545846,-0.008968720087752624,0.006927263350452684,0.009712465745673304,0.011247029122445795
2023-06-28,0.021287509617850642,-0.01680616999459783,-0.00632413479650451,0.0038258025264543694,0.0,0.00237686910335122,0.006412722741720778,0.016150740242261152,-0.0018050114287924135,-0.02036191711713764,0.011101083454522431,0.0056214482334402405,0.0
2023-06-29,0.004269211451531918,0.004194309586204925,-0.02386634902811713,-0.002382070257578861,0.0023612164650346212,0.008562690885612678,0.023321037372073805,-0.017549668874172197,0.0018082753865313883,0.0023094670037249188,0.01629490285294466,0.011925454465498753,-0.014990339903551142
2023-06-30,-0.009502375593898438,0.008815406316659447,0.01874493161338897,0.016385676621321066,-0.001472297950779633,0.0062696365235150875,0.005105803451222579,-0.00707785642062686,-0.0018050114287924135,0.006912557823450793,0.016033636306943544,0.007979395202360129,-0.009818434130672737
2023-07-03,0.013632920979550711,-0.00574236368489589,0.021599975585937292,-0.007488160705236169,0.007372456535681193,0.001298007177216176,0.013505191173950326,0.0076374745417515655,0.0018082753865313883,0.0022883274594796,-0.001347846370741257,0.01123488964556163,-0.014179394930821876
2023-07-04,-0.003985056039850554,-0.006968280315204356,0.029757268148549842,0.0002366988176165652,0.009660475191122897,-0.001750043072353491,0.0010391085733685301,-0.017517264611756733,0.0036101689591216957,0.013698557956715485,0.008585194317602518,0.0037033564145514397,-0.013679379618632526
2023-07-05,-0.014003500875218844,-0.007017177978379419,-0.014448622786953469,0.0002366428045443847,-0.011597608188248953,-0.0017531110922754944,0.001038029947550756,0.00617178124464246,0.0,-0.011261133813443291,0.001598352878890985,-0.0019197988930328425,0.005098957526261216
2023-07-06,-0.023586101952827843,-0.0039472345493022365,-0.023919799054944124,0.009226660279469279,-0.017600424506761025,0.0005203709392234135,-0.0008539672292519063,-0.014312489350826407,-0.014388511725781594,-0.004555864041800084,-0.0025235836790920008,-0.02115895804007295,-0.01663969282269473
2023-07-07,-0.006753246753246733,-0.016575760657290495,-0.018972344078094117,-0.011867400953344598,-0.0062706147699284065,-0.017163012109815634,-0.0003662854546760963,-0.006050129645635227,-0.0072992447373883,0.011441457255897403,-0.010194265193321006,-0.006632288475453496,-0.008873300043355403
2023-07-10,0.004445606694560622,0.003184716113060926,0.011281237252962928,-0.015983674245080848,0.005108232868936691,0.0039688195037976826,0.01795521609860895,-0.003478260869565264,0.0036764577334573723,-0.01583697412616225,-0.0007892999521519339,0.0018546183354695156,0.0004164750772144288
2023-07-11,0.0,-0.0003454770516111427,0.01673305557068594,0.0019287426523706408,0.012855016303981559,-0.006588483384125543,0.005519639237829388,0.0013961605584642545,0.01831502863224177,0.0022988486343527015,0.014633375326046583,0.0053066803857049205,0.011654483340129751
2023-07-12,-0.003124186409789065,-0.024174214364733992,0.0007836871106339238,0.014226880527450136,0.00885475878402131,-0.0030507458469437587,0.03138421429165805,0.0010456605088882132,0.003597109734447601,-0.016054912048306003,-0.011345044516380742,0.007488345411335029,-0.004320109884455858
2023-07-13,0.031078610603290757,-0.008744768873773845,0.05090054937616406,0.016192144891518767,-0.001170301789648831,0.009313423551562172,0.021636037718144596,-0.007486072423398382,0.0,0.00932381680503691,0.02385054045843793,0.014377973797533805,0.0061983941115255625
2023-07-14,0.0037993920972645423,0.0724065068179438,0.033532042491294156,0.00752929009715908,-0.011130670032479695,0.007645687139310908,-0.014835845330836595,0.006490089457989789,0.008960578545800901,-0.004618994575690261,0.044575471887924545,0.007567534575591228,0.0026693600361928915
2023-07-17,-0.0049205147615443146,0.00814289321530004,0.008111031180626505,0.0014193626631158196,-0.00207345077915988,-0.011250661733178013,0.013219928200019826,0.0015684907633322087,0.003552385483747811,0.0023202447699721684,-0.0021038606562134854,0.004411096312559204,-0.0012287406551872992
2023-07-18,-0.001648281983010036,0.03288715474577408,0.0026819238918975863,0.039799782520444804,-0.00029677417455509225,0.003439990745397248,0.004084418117137334,0.0005220114842525714,0.0017699411700493606,-0.0023148736963849448,0.03671949245788264,0.009020796869204428,-0.012507654807735302
2023-07-19,0.010160020320040708,0.007400024414062623,-0.007845869248717996,-0.012267389306818255,-0.01157955421955581,0.007647703837835085,0.004632809741348831,0.011304347826087024,-0.005300370537579258,-0.02320183920669039,-0.00016946855224708735,0.01223386530282311,-0.005191069009644611
2023-07-20,-0.01081216997736989,0.001072023057886673,-0.002875694735597345,-0.023121526882809107,0.023430422284340224,0.00758966036314801,-0.01079751067737622,-0.00756663800515911,0.005328614167116719,0.004750652567642177,-0.017254789663645576,-0.003718764479668235,0.003757116688186457
2023-07-21,0.0005083884087442314,0.0045415052143276124,0.007209805493890276,-0.00893708348128619,0.0023481606037947245,0.0024675641741072063,-0.002615073740985019,-0.006411367180731209,-0.003533628026375246,0.0023641262885252257,-0.08133840939224735,0.0059488450585098995,0.01102091050950893
2023-07-24,0.0002540650406503975,0.0042445539290185685,-0.0035790981454727477,0.0038979444998537005,0.01024885676376508,0.0037569750790911183,-0.005471994416939241,0.010115102895012162,-0.005319094737836094,0.025943373760618282,0.0037548814145929033,0.00092766503984687,0.0012341557011867899
2023-07-25,-0.01803403606807219,0.004423213085626765,0.007902342870917067,0.017009144573970625,0.0101448833078579,0.004646269558077121,0.009972521410885227,0.007596685082873034,0.010695149745947319,0.006896606192819732,-0.0014963340090764499,-0.012627390427991214,-0.037181635857986395
2023-07-26,0.005173305742369294,-0.0057346265002700125,0.009978573528383272,-0.03763753364624178,0.0002870053563386321,0.0015416592012815755,0.0028373623682693694,-0.011651816312542862,0.01234567196287606,0.004566265821325688,0.010677356706636942,0.009034337823990768,0.005333942500592048
2023-07-27,0.008749356664951025,-0.005452734278881599,-0.0007056517069868873,-0.02087215567479972,0.006884620182658896,-0.010903007748885307,-0.057831604516228485,0.00277392510402219,0.0,0.027272462844848633,0.0031879370619085634,-0.0011627729548964183,-0.006578974455356601
2023-07-28,0.017091836734693944,-0.004591982411515039,0.019067774236311674,0.02313133124167832,-0.0074073599098557485,-0.01932301714402407,-0.01021019188133443,0.010892116182572575,0.0034843790254199813,0.006637279564823961,-0.009348574944260335,0.002095463352483895,-0.002777138059146478
2023-07-31,0.01103586656634059,0.006879941599656103,0.019404040142351864,-0.007240540605867318,0.0011481318987414113,0.008463361100279343,0.011043640969218282,0.00786728236702583,0.00868048993017645,0.006593516552152012,0.011339016167008609,0.010223016202359103,-0.0002143159698083652
2023-08-01,0.01711734061027048,-0.0032189997403682113,0.0754588061465844,0.0012502467652069083,-0.006307374253615938,0.004982916899728629,-0.0036009534408194543,0.01001187849991525,0.006884727501274668,-0.006550326863555167,0.0070074502782035974,-0.0027598650678043457,-0.0044996901976051
2023-08-02,-0.024878048780487827,0.00011886824851337074,-0.04361563861939788,-0.02628291738758859,-0.005193315232781881,0.011743235034530342,0.0050596091812651345,-0.008400537634408622,-0.011965873931900073,-0.004395600848548065,-0.00611630228873794,-0.00945571590499994,0.0023676234518299477
2023-08-03,-0.007503751875937992,0.00011885412053191935,0.05287508155081322,-0.0025648743141698516,-0.00058005968762187,-0.012380694778666435,0.0021575009531027423,-0.021518129447644863,-0.0025951293013511956,0.024282541024948756,0.005490712588891888,0.0006984581784399424,-0.011165913794367155
2023-08-04,0.009324596774193505,-0.0042189407499807485,-0.008788506769950022,0.003428626414717195,0.012478244822981877,-0.004178632634799118,0.0037076612406503617,-0.01679653679653681,-0.002601881520323146,0.004310341416796648,0.010298267430160157,0.005118688297959029,0.003040105481412647
2023-08-07,0.0042446941323346365,0.01593296416168144,-0.01203289404640484,0.007108385444331011,0.004012593639940665,0.008392333749285052,0.012154483969452512,0.008982035928143617,0.0069564975029581255,-0.008583571665827905,0.010628668098488392,-0.008506973434254439,0.007793931179470803
2023-08-08,-0.00522128294380908,-0.009554773419197304,-0.011538481101011633,-0.012298923809499152,0.0005709522826329305,-0.00741221955154836,0.0012950389355999015,0.008902077151335286,-0.0034542194822760885,-0.012987114724073656,-0.002010085303750908,-0.002859987650382201,0.013748671004981006
2023-08-09,0.003249187703074252,-0.00741311846872772,0.05836575990997517,-0.0117159237836445,0.003994276539110553,0.0020961093787075225,-0.011405069793034905,-0.0321799307958478,0.010398577415524635,-0.015350749806151587,0.003021200827008297,-0.0019901448441743685,0.008688213534008726
2023-08-10,0.001494768310911887,0.002728536923650937,0.02267155035190105,0.0021723044582673268,0.009093484152094877,-0.0027454450299067013,0.0026165701226454896,0.01161959242045052,0.003430589361646419,0.0,-0.0038009529082962956,0.007038105268282635,0.0075630606629968344
2023-08-11,-0.002674129353233856,0.008997375626536908,-0.01557813624810045,-0.0059455081711282665,-0.004224097951890937,0.008127985795803427,0.002728300346535484,-0.0036667255698886736,-0.042188062517415914,0.008908560823336575,-0.012418112665162018,0.004775814436769776,-0.00896580707132133
2023-08-14,-0.008043898484753953,0.005747884596808417,0.0012172668565268996,0.009438954198061067,-0.005090506280225782,-0.0153446070450165,0.0014196468509997118,-0.011040659779186779,-0.01286763895986176,0.015452641895074448,0.015818109580764572,-0.004753114444187689,-0.0004207459293603666
2023-08-15,0.007291928589389096,-0.008298573767748119,-0.007294814275028538,-0.006727635896408679,-0.013644102844584394,-0.014263098436921307,-0.01618432040031559,0.0028694404591105283,-0.013035373438981646,-0.021739110604124923,0.00895193939853689,-0.018637140390904028,-0.0014733409711623624
2023-08-16,-0.011482775836245684,-0.00617735670277908,-0.0012247210318716562,-0.004536107380615828,-0.0034581823990311733,-0.002947497621947126,-0.010926945797951504,-0.014663805436337607,-0.015094340461902056,0.002222220150041032,0.008872513198074916,-0.0004747883148645826,0.00927485460651889
2023-08-17,-0.005808080808080818,-0.01906427466450722,0.02820349891223839,-0.010986233085912955,-0.009543140936398964,-0.0056436197161930934,-0.0013354450246892968,0.007259528130671544,0.0,0.0022170602337223677,-0.004899507347109644,-0.0029687685870798397,0.0016707906222399593
2023-08-18,-0.002794005588011128,0.009069582686507038,-0.02325577798124856,-0.001262288217372065,-0.004087573420392343,0.007432473672402962,0.0003646824521983394,-0.001621621621621605,0.0038314366585285864,0.0,-0.016117033908140344,-0.00035729847098608936,0.0018765998656151694
2023-08-21,0.029037187977585255,-0.0015247768275066242,0.0030525029956318672,0.017062669707495814,0.0005863517269362184,-0.010060361761210057,-0.0097217528600958,-0.005053239487457173,0.0019083314075056812,-0.004424543591293184,0.011952746977467843,-0.004527549768095662,0.02185218354332652
2023-08-22,0.025742574257425765,-0.0107297790075509,0.0018259467205445912,0.00180187201276083,0.0017579125905682336,-0.003929551538418785,-0.006626591357016487,0.007799746054779622,0.0,0.004444207179688409,-0.0011740603283043605,-0.011849257414757619,-0.006720964481950031
2023-08-23,-0.018098455598455576,-0.005890226099961371,-0.009113000877148614,0.01407929251760942,-0.0002924341016320442,0.0,0.027424352123478712,0.004679625629949502,0.0019047714558648732,0.0022125038845886014,0.002991950968388224,0.009689959731285613,0.008201825456622291
2023-08-24,0.006389776357827559,-0.0027378153220141144,0.04107907233301922,-0.02149846721497517,-0.001755452684473191,-0.0025847154929220517,0.00468918357862913,-0.006270154066642775,0.005703450597695836,0.0,0.011115469268660139,-0.03226970275564278,0.0012202440872066678
2023-08-25,0.0017094017094017033,0.0020897131754094023,-0.014723203504525051,0.009407162403167968,0.0014653938635920127,0.006955839311964196,-0.011728048781378564,-0.0061294393365782796,-0.007561474301801763,0.008830014918163043,-0.002458555816256869,-0.003718797931977269,0.00812508154424152
2023-08-28,0.013651877133105783,0.00441610174123408,-0.008368255407863456,0.0022292439043034573,0.011706220290126801,-0.002573512619450158,0.024339966847519046,0.020134228187919545,0.011428628735188573,0.008752842972429287,-0.0031335478123918348,0.020654422993477306,0.002619445510905871
2023-08-29,0.008658008658008587,0.0031549987722276907,0.04279690394651725,0.014550482784862373,0.10153318389401034,-0.0023085031281139257,0.013122126237217424,0.006756756756756799,0.005649745523557126,0.002169195422491388,0.0014127785579121088,0.01487262268509304,-0.0034164875688028618
2023-08-30,-0.007629947544110616,-0.0026378017336372572,-0.004624295096866016,0.0011571050777230418,-0.027573608226602486,0.005172141651072826,-0.011901944917015905,-0.0028258565877781194,0.0,-0.008658000794274479,0.012344372516928548,0.002162165827937379,-0.0012099093937204541
2023-08-31,0.005526189332051956,-0.030415258975361126,-0.002322844968485116,-0.0031326948889207618,-0.039697473790566984,-0.005145528250093734,0.00436942306623278,0.002656748140276388,-0.014981347263182343,-0.008733730976669407,0.00020898634477939382,-0.012105982650557512,-0.00040375639536793795
2023-09-01,0.0,-0.0007134087613204221,0.004365541249577554,0.002745892938946115,0.007873981115962048,-0.0027222617981985664,0.011404980088222993,0.00017664723547072825,0.005703450597695836,0.01321596387598789,0.005851840676998066,0.010313012533423649,0.007473251719146479
2023-09-04,0.004301075268817289,0.007197013193867452,0.013039698407453004,0.011158912119757058,-0.009486611359942776,-0.0050156737363782344,-0.0013077822221974067,0.005475097138820217,0.005671031451526254,0.010869441275780822,0.014717595566932973,-0.004863636134580407,0.006415403190693336
2023-09-05,0.005472281703545079,0.002381862104960497,-0.013730029252704279,0.0036785883293601884,-0.005633824308153623,-0.001680319178230416,-0.0004364982520531635,0.0028104689970138708,0.0,-0.010752566881498393,0.009419185760757287,-0.001629135567474238,-0.00876492259510897
2023-09-06,0.014197823000473342,-0.00804890733728103,-0.06032479271854807,-0.0020086431859566156,-0.003682749884559522,-0.0063204052237976205,-0.00034943994097635933,0.0029777544228410946,-0.007518760897450627,-0.02391302166453746,-0.0009805079574340958,-0.011845803422797285,0.000401890126990434
2023-09-07,-0.0034997666822211837,0.016501017060640333,-0.008641937632619556,-0.0089221376386025,0.005971080753576885,0.017145988232882603,-0.009785605472117709,-0.00681103737338451,0.0018939488368150403,-0.007795209757537003,-0.007614471130529155,-0.011865458357224745,0.0044194367582792715
2023-09-08,-0.024116132053383255,-0.008333179111954303,0.007627636535278315,0.013215680952881836,0.009609953146505257,-0.004893972570687022,0.00282350427964162,-0.0010550378055214082,0.0037807371509008814,-0.007856452452353224,0.0023189363847304634,-0.0018569141884828833,0.008499959311773386
2023-09-11,-0.0033589251439539725,-0.002891162432395178,0.02270968835721665,0.010979189123628608,0.005039202100347362,0.010245902066502888,0.0014078220270936637,-0.006512937863052293,0.0018831745127831923,0.020362213791911943,0.004661115745600242,0.015502915076026635,0.0004957895839059479
2023-09-12,0.02335098700048155,0.001084711519828696,-0.009063444108761365,-0.01825771848008484,0.0016712411154216067,-0.019337395053263373,-0.007029035494738878,0.019844082211197822,0.005639126065077216,0.008869055047129537,0.01669546901640495,0.0030532487589887136,-0.00911788301318539
2023-09-13,-0.010820983298047482,-0.0001250209613603559,-0.004878067388767171,0.012930670907503439,-0.0008342263643111858,0.004274754582713092,-0.06713074915053674,0.03335649756775538,0.0,0.006593516552152012,-0.0018319899038879983,0.007792516876308664,0.010201991373838926
2023-09-14,0.024019024970273417,0.00783596572674461,0.01960782480441492,0.007855783692247487,0.0114110727506187,0.008650243547698722,0.008599978598713642,0.0001681237390720458,0.013084104050339329,0.008733616452456738,0.005739630744529212,0.014014784452773599,0.008910958628893573
2023-09-15,0.00859266140269388,0.006410268950352682,0.027644268462997834,-0.025036937350757182,0.0,-0.003947739166098696,-0.0166771389473942,0.017145738779626774,-0.007380038222831842,0.0,0.003085719210811577,0.002025475614526151,0.0014720424620033867
2023-09-18,-0.011915726456366516,-0.0013150084906209392,0.018713432445860656,-0.0035128207189791816,-0.0016511109807119118,0.009293430670938463,0.006503470391975075,0.007436787307882886,0.003717490580658067,0.0021643866659066813,-0.013098655118817026,-0.002972651659166492,-0.00587951495234762
2023-09-19,-0.0040198077483251105,-0.011109727037007189,-0.017795584954273136,-0.0012459845169612294,0.008269103138145661,-0.008530768672104116,-0.006968238307757169,0.002460629921259949,0.0037036492670847743,0.015118891794838163,-0.0005195229847801963,-0.010852666061713756,-0.0034500013902959425
2023-09-20,-0.02386523163313059,0.02386302403635443,-0.00935129191373385,-0.02397689039755313,0.019409487395648517,0.00737504652450971,-0.0036999352601367885,-0.01734576992308956,-0.003689982864752195,0.025531892098684006,-0.0005197930292062392,0.0010850775891186881,0.0029673815191919584
2023-09-21,-0.024688398849472715,0.018308190267265934,-0.018879038042726726,-0.00386566785187048,-0.01448111832312915,-0.007321053414965917,-0.03726464552672626,0.005495420482930946,-0.016666676368242372,0.010373326130783234,0.00771682603589996,-0.014332198710124144,-0.01282050619110886
2023-09-22,-0.00024576062914716257,0.009897416510548762,0.02705953047156262,-0.007886549066751236,-0.011428521603954134,-0.010516310565742204,-0.00013304251383172705,-0.0036435905929115275,0.0037664970157047506,-0.008213330759913484,-0.0037289665962626506,-0.0009774463005824963,-0.010789208361165037
2023-09-25,0.004670599803343167,0.008259222733394411,0.0199062870944684,0.001671867647613734,-0.013762729832086151,-0.003174544337156693,-0.0025275351422079373,0.001496010638297962,0.00938083565469472,-0.008281674001271,-0.014704407740537828,0.0080723583105482,-0.017774151610234434
2023-09-26,0.007585025691215996,-0.009465365257936731,-0.004018352241706213,-0.01700571188250899,0.01116376474295766,-0.0030462644279222184,-0.017471394096265302,-0.008132780082987567,-0.013011143999994146,-0.016701446746946513,-0.009157819608873186,-0.012618307918371263,0.00431833286539085
2023-09-27,-0.00922778047595918,-0.0034029106324339198,0.07723339421604836,0.0020823792720598977,-0.1879657618544378,-0.013194402058919308,-0.0024433325593817834,-0.0013386880856760541,-0.0018832485078523753,0.01273873079081378,0.0043473628040946455,-0.001843129780617847,-0.011670806183133209
2023-09-28,-0.012009803921568585,0.012645653382284516,-0.004815376810460847,0.0027174976191528533,0.030931333958267526,0.0036593173211623142,-0.0025853152474424324,-0.00754021447721176,0.0018868018245732365,-0.012578496707503772,-0.018779856051891586,0.008986774558304322,0.006007830775305312
2023-09-29,-0.03423468122054085,-0.011585970577130289,0.008064516129032251,0.006727411213545587,0.003626792305580828,-0.0028046130288793547,0.007639802664105355,-0.015870335978389383,0.0,0.010615590431803268,-0.0027788392342112944,-0.0015861060867508048,0.004118647363818395
2023-10-02,-0.023889031595170862,0.020587486527995358,-0.004400024414062398,0.019160689763954908,0.01281206908035637,-0.004921930405245245,-0.011237501004547235,0.0018871161434208528,0.0,0.008403465056049386,-0.0007575766595125932,-0.017353026239410596,-0.03260864071663694
2023-10-03,0.006842105263157983,-0.009911199702516305,-0.0014731567302663784,-0.02613416241004285,0.0032436062833991475,-0.0040983734704956865,-0.023278063489768464,-0.012499999999999956,-0.005649745523557237,0.004166663024160355,-0.0002527170056758621,-0.009451586887423535,-0.015475987347984388
2023-10-04,0.011761630946157897,0.002257235742495034,0.0,0.01777330657101195,-0.01551889872293355,0.0012770872191241178,-0.0022431467545499517,-0.019941043870296493,-0.01515151627902278,-0.008298747962040331,0.007217556196609243,-0.002636523295036275,0.0004306213072868825
2023-10-05,0.011366571945233828,0.01098661510557375,0.017167448024747678,0.0012540566440939482,0.022988467587915062,-0.018282326532907178,0.015737006820252253,0.029900920028308464,0.007692346053717269,-0.012552290236076069,0.013223924885787497,-0.0006294442374255027,0.015712492258021404
2023-10-06,-0.019157088122605415,0.01662053234888239,0.00474680309869302,0.02473705152937633,0.01861958044330203,0.002309855202301314,0.006778224617013162,0.005840920803985572,0.013358769753854416,0.0063558154255376476,0.01042058185029715,0.0051644245529851585,0.012078765699012006
2023-10-09,0.02011718749999991,0.003239290819419649,-0.01049868766404205,0.00782251873801254,0.0018909982400454606,-0.0017283990501881785,-0.0010992282549673327,0.007941929974380812,0.0067796502312273965,-0.01052619722739323,-0.0021978765857294524,0.006766856802388865,0.0031407273778811806
2023-10-10,0.006573489054821691,-0.004311446105764394,-0.02175069550936659,-0.004335675956660623,0.002201940635680355,0.002597032340444283,0.0064649414089761326,0.00262645090231306,0.002244665364352638,0.008510519099368619,0.01335190883739612,0.002240458075163154,0.0068879013400637845
2023-10-11,-0.007354805985290369,-0.00020979962156897347,0.06344909215994421,0.01227198940141716,-0.006905248477353743,-0.008922077079394297,0.009293430670938463,0.01419638330234907,0.0022396381262219656,-0.01265810738449169,-0.0005016219026541258,0.01117736665922231,0.019278688011418854
2023-10-12,0.02069494123658666,0.00269012102225763,0.024987219500125057,-0.00379041488095877,-0.0031605080926080387,0.012051606919695423,-0.020988428630860922,0.010331611398100238,0.005586619974553342,0.006410194624153931,-0.019338881117453077,-0.006877887143055039,0.002237131932667058
2023-10-13,-0.03779724655819772,0.02637296298322256,-0.0039801146853623015,-0.010357508871394194,-0.024096392099585584,0.017934003654666242,-0.01175665377091517,-0.019792182088075205,-0.011111093324889243,0.006369365750063638,-0.023439082624317598,-0.006307223996795064,-0.006493512711612359
2023-10-16,-0.02861602497398541,-0.0025398499354457593,-0.026972996897100088,0.01498185548321418,0.00779726334516595,0.016913384485585325,0.01371593280323724,-0.024398451960289447,0.0018725948285334137,-0.006328998363029803,0.0020962162937656625,0.011076532751087553,-0.004084998031074649
2023-10-17,0.016068559185859588,-0.0025649216728961255,0.009753561944142008,-0.0017436780432348309,-0.0019342802193930142,-0.0009701967199420292,-0.012701893760444616,0.004484304932735439,-0.0037382629844985305,0.014861982513074246,0.005787349033587796,0.0059084609743405014,0.01620184103618305
2023-10-18,0.003426462836056965,-0.0010994630180310994,-0.025927762703873092,-0.005872469497585575,-0.000322943211526705,0.013734709192848582,-0.023912725959859604,-0.002575549450549497,0.00187618187442129,-0.023012641831881564,-0.001317135712200268,-0.016397503025803672,0.004036251449057948
2023-10-19,-0.0044654583661676295,-0.008263986673053392,-0.016701524556853697,0.0036655115759907098,-0.010662355915066923,0.0016422984409911745,-0.0212034855619726,-0.009812360130831421,-0.011236010447386646,-0.008565303758288123,-0.00478985400033527,-0.005722805426608746,-0.012060287631604938
2023-10-20,-0.013456464379947186,-0.008652588348453838,-0.02229297815449982,-0.014034751278796276,-0.023187490932775057,0.0010929662384449035,-0.01214873879921241,0.009735744089012455,-0.0075757209317622864,-0.017278604008427734,-0.004464146971070004,-0.015140129031469773,-0.008748730639823621
2023-10-23,-0.017116876170098938,-0.010359982674878365,0.018729666855565208,0.008112143103305103,-0.011367440799813555,-0.017879044883479134,-0.009482877610105911,-0.009641873278236957,-0.007633625564232749,-0.021978004242740434,-0.013032037544885244,-0.002032728174004128,0.001847326160850482
