,1928.HK,LDO.MI,CMI,ABT,AAL.L,KBANK.BK,1972.HK,SAN.MC,034730.KS,PUB.PA,HINDALCO.BO,ITUB3.SA,CPN.BK
2023-05-31,-0.015533965768166014,-0.04065042504411731,-0.022242389509170013,0.0028512527591952885,-0.01832229580573952,-0.0038461538461538325,-0.019958038332095862,-0.02105771385065114,-0.028372900984365956,-0.017295168767634372,-0.01621682630626342,-0.01192573134690511,-0.014598540145985384
2023-06-01,-0.021696297283341215,0.029910289005161905,0.011985699840268538,0.008039212694355147,0.03418034630087696,-0.0038610038610038533,0.0032154054894433237,0.022824291540580077,0.0017878426698449967,0.00923253595594331,-0.00012306140741724647,0.009834568846714076,-0.007407407407407418
2023-06-02,0.06854841996926408,0.008228464547410663,0.05288602150791433,0.013421486651564729,0.05153294194390079,0.019379844961240345,0.028846203810601878,0.030663024873001543,0.008923259964306984,0.012006917928499394,0.03531005491887562,0.013280178620369787,-0.014925373134328401
2023-06-05,0.0,-0.011041744746939308,0.0021119901222812487,-0.004222599087313483,-0.0014474772539289082,0.002851711026615966,0.015576284189793066,-0.008411199404384395,0.001179245283018826,-0.01242944696159376,-0.0020202165264779914,0.010048119515851495,0.0
2023-06-06,0.0,-0.006796179340025854,0.021030017924498212,-0.010986886721067068,0.016566576931041688,0.0009478672985780978,0.009202469841024019,0.00816840156189258,0.01472320376914027,0.03461095870022701,-0.0109550039780415,0.0030276683513537073,0.0
2023-06-07,0.037735849056603765,-0.02150531018561508,0.017410767411965677,-0.009354892406730597,0.0006111224281930561,0.0,0.006079069940465143,0.000623201923515504,0.014509576320371531,0.005529465663926203,0.016614554820315153,0.0004312302135203172,0.011363636363636465
2023-06-08,-0.009090909090909038,0.016983024216467246,0.0007497824379163465,-0.008656353050481846,0.0014250814332248396,0.011363636363636465,0.0030211210522881338,0.004982881530987582,-0.02345537757437066,0.0005499163692890274,-0.009474182577802859,0.010129295213327838,0.029962546816479474
2023-06-09,0.0018348343875429496,0.012770148383475455,-0.0011899031332502918,0.009029605806031293,-0.0010164667615368828,-0.0074906367041198685,0.0,-0.007902094559305795,0.014059753954305698,-0.014014793352216337,-0.007532339364215712,0.010027721462319006,-0.014545454545454528
2023-06-12,0.012820527152051842,0.007274471989587417,0.013678642624260995,-0.002851813438537687,-0.016483516483516536,-0.0037735849056603765,-0.001004039040515381,-0.0039044347718332206,-0.012131715771230511,0.02285394845076838,0.0039754835865351,-0.004647258555006584,0.011070110701107083
2023-06-13,0.01808318288962707,0.00962921767852265,0.03878467691557663,0.004536480054738945,0.027519139250982816,0.0037878787878788955,-0.01005019394093809,0.0009407403835406392,-0.0017543859649122862,0.008991771375946644,0.010919096855481092,0.0029711246354402476,0.0036496350364962904
2023-06-14,0.012433406259775959,-0.01764420333810579,-0.018144493136646123,0.013646174958958035,0.04007249295207416,0.0,0.0030456580517124188,0.018170454051465335,-0.012302284710017597,0.006481276974845018,0.008902077151335286,0.01862042106155304,0.0
2023-06-15,0.01403507433439577,0.0,0.012291429784562657,0.017142824630183018,-0.0009680542110358514,-0.015094339622641506,-0.0020243378068833806,-0.01723076747013974,-0.008303677342823224,-0.00804934889658837,-0.004941190831801445,0.016202716850565624,-0.0036363636363636598
2023-06-16,-0.0017300774297758226,0.019417456850636006,-0.0058181410203131945,0.011235958321216488,-0.013565891472868241,0.0,0.02180529006837184,0.00829680231718366,-0.0071770334928229484,0.0013524272493814493,0.009340298567131589,-0.0036794050943521617,0.0
2023-06-19,-0.0034662176827545688,0.008095241728283131,-0.008523788336567306,0.0035310735477964705,-0.02396856581532414,-0.003831417624521105,-0.013399526693557817,-0.0026393725204982843,-0.008433734939759074,-0.0018908615331888479,-0.0012885517223429899,0.022568699963895877,-0.0036496350364964014
2023-06-20,-0.0017391038977581097,0.0033065514677348418,-0.002865689307955166,0.0011728829798671736,-0.04005636070853458,0.0,-0.02112676529296942,-0.005915260155355262,-0.006682867557715633,-0.012990515083230125,0.006099005812728819,-0.013643665792414383,0.0
2023-06-21,-0.01742160232433354,-0.00047082057389824516,0.0005147133130625203,-0.004217403571815326,-0.020339693856154306,0.0,-0.01541619995757959,0.00344501024572641,-0.014067278287461793,0.00054840847530091,-0.01841919796900493,0.0077298834274761585,-0.05860805860805862
2023-06-22,-0.003546112722136785,0.0032972066101533137,-0.009903526510584126,0.018823529411764683,-0.0021404109589041598,-0.0038461538461538325,-0.011482268725514833,-0.01498130378649487,-0.001240694789081842,-0.018087142149998403,-0.0021377527232407934,-0.0012111702095711774,-0.0077821011673151474
2023-06-23,-0.0035587323883337074,0.00234747165258975,0.00467654724013733,-0.0018475468659787664,-0.0356070356070356,0.0038610038610038533,-0.011615642655909753,-0.028517083983551572,-0.017391304347826098,-0.008652005510709437,-0.027612487348208425,-0.0012126389217080868,-0.019607843137254943
2023-06-26,-0.017857142857142905,-0.04683840665726302,0.009525003940966004,0.004257279699032779,0.012010676156583688,0.0,-0.004273500354723736,0.005707737701613702,-0.041719342604298326,0.007038288197582343,0.014932695479842328,-0.0028328489444664484,0.0040000000000000036
2023-06-27,-0.007272755015980126,-0.0014742351883603177,0.0230115676384941,-0.0066353442680722186,0.00219780219780219,-0.007692307692307665,0.02145931003093482,0.03632235832051878,0.02308707124010545,0.03242940543939343,0.006874110134007294,-0.00689935391659835,0.01195219123505975
2023-06-28,0.01465207095448906,0.013779561557613063,-0.00204486371905388,-0.00166991653814752,-0.018640350877192957,-0.011627906976744207,0.005252020447097161,0.03583165372145647,-0.012894906511927817,0.005957249360550199,0.0068271062464937415,-0.007355880787822899,-0.007874015748031482
2023-06-29,-0.02888090694493839,0.012621370100347695,0.012001819339208186,0.00046466918942655866,-0.0015642458100558754,0.0039215686274509665,-0.014628985800716143,0.009516647019342628,-0.03135205747877201,-0.013997319957078203,0.000713783156009784,0.00782209220039709,-0.003968253968253954
2023-06-30,-0.00743490180026074,-0.0033556899700893927,0.013057866372352622,0.012632295510832003,-0.00044762757385852225,0.01171875,0.02120888682849431,0.013018089487699447,0.0026972353337828547,0.0032759740209022947,0.000713274033019573,0.001634024357652919,0.043824701195219085
2023-07-03,0.0449437760787057,0.004328919734295944,0.013215818999744222,-0.01651069049521714,0.043215405284370734,0.01158301158301156,0.009345810126515586,0.01624817338616147,0.00672494956287828,-0.028843574783429027,0.0014764405132452474,0.013866237611762866,-0.003816793893129722
2023-07-04,0.010752729337312417,-0.009578489637423804,-0.010265682306844104,0.0006995034702999003,0.0010731916720325696,0.01908396946564883,-0.012345666899427288,-0.017296505241119475,-0.013360053440213737,0.010927520856048423,0.0004914212834563614,-0.0012067854347925788,0.02298850574712641
2023-07-05,0.0,0.017891630871599062,-0.01037215960215554,0.0006990145072265364,-0.027229845626072002,0.0074906367041198685,-0.0020833809342630794,-0.009761867063219909,-0.003385240352065,-0.00997784346124131,0.0004911799071960488,0.006443811836638558,-0.01872659176029967
2023-07-06,-0.05319148792262818,-0.013301605199296462,-0.004521192312856748,-0.0015833640122101533,-0.04408199250606126,-0.022304832713754608,-0.026096033610748415,-0.03076927898163828,-0.025135869565217406,-0.01931697698280954,0.0004909387679374877,-0.0004001692266277779,-0.003816793893129722
2023-07-07,0.0037452610960182486,0.025036131261581218,0.014863774355393433,-0.007929090469391498,0.014987318422873042,-0.01520912547528519,0.002143671803560565,0.006010176494418706,-0.022996515679442497,-0.0005709522826330415,0.0004906978653320682,0.012810236216504345,0.003831417624521105
2023-07-10,0.022388074572778915,0.02113662922685111,0.029332755758997964,0.00629993585856381,-0.003180372557928246,0.007722007722007707,0.0032085274595976543,0.0036764963687914154,0.02068473609129806,0.00685523250422948,0.0129039460416569,-0.009881423222882546,0.003816793893129722
2023-07-11,0.03102191216436645,0.02115919947857625,0.01414964589850598,0.004485174471968056,0.015952597994530526,0.00766283524904221,0.007462653941384456,0.017857158452287747,0.013976240391334827,0.00624116938164887,0.011044895367791074,-0.012375228558240803,-0.0038022813688213253
2023-07-12,0.0035398365122027986,0.014414400172382935,0.001714807465942103,-0.006046525822129389,0.043068640646029666,-0.0076045627376425395,-0.01693120112608293,0.04168539087239753,0.020675396278428737,0.010431319964793406,0.010924238298807953,-0.006871466364862577,-0.003816793893129722
2023-07-13,0.014109333797107215,0.0035523944085211756,-0.009882088854203275,0.008329428192401789,0.017204301075268713,0.00766283524904221,0.018299254789236663,0.0048941873845786965,-0.004051316677920358,0.01060270832861021,0.010806188915987613,0.0073260198376681185,-0.02298850574712641
2023-07-14,0.0017391038977581097,-0.00044248799615242973,-0.00911630034241595,0.001763527428750411,-0.006765327695560264,0.0076045627376426506,0.005285432403090873,-0.00859474906726121,0.012881355932203409,-0.0013805369981387816,0.010690663585643856,-0.010101010101010055,0.0235294117647058
2023-07-17,-0.010416657008506247,0.02523239003869282,0.011698445372814614,-0.008616698809841283,-0.02490421455938696,0.015094339622641506,-0.003943232612893088,-0.0034677312286448547,-0.00870147255689424,0.001105914225942195,0.0004476867785720984,0.013877557248485273,0.011494252873563315
2023-07-18,-0.0035087686423045383,0.021588946601649894,0.015796483444763698,-0.00046731824072709927,0.008950010914647422,0.0074349442379182396,-0.0013196144175722235,0.017833862242108145,-0.0033760972316002613,0.016017725648145742,-0.00872677097728436,-0.0056360462475218975,-0.007575757575757569
2023-07-19,-0.008802817019648135,-0.012679595900055185,-0.0011575836389506877,0.0030855712059008056,-0.003461704889658135,-0.0073800738007380184,-0.012684977280675303,-0.003418827337875907,-0.004065040650406471,-0.0279968080555123,-0.008803597960461373,-0.008097196630031722,0.003816793893129722
2023-07-20,-0.017761989583504834,0.002996562200139774,0.004326811245040529,0.04241240775103239,0.033434650455927084,-0.0074349442379182396,-0.01713060436811442,0.007718750585737677,0.0054421768707482165,0.019295371191076383,0.005579552847639002,0.015102075070750898,-0.019011406844106515
2023-07-21,-0.0018082906962154643,-0.017072113244570142,-0.004692853848423106,0.02199766649551771,0.0037815126050420034,-0.0337078651685393,0.0032679446594656714,0.0009929034458211472,0.0027063599458727605,-0.023593980585755348,-0.015739965760596664,0.009650171412119546,0.011627906976744207
2023-07-24,-0.0018116356419599633,0.00521054834159651,-0.003323614885265669,0.0028874077208085325,0.0006278777731267837,-0.03488372093023251,-0.026058606962443776,-0.0024089837010481396,0.0,-0.01826359997449012,-0.00437182206580955,-0.007964984391796492,-0.011494252873563204
2023-07-25,0.01996374445155391,0.0017279013471485083,-0.00031027602969768697,-0.014744393656513477,0.04831625183016097,0.0,0.0312151309516,0.005113672154132276,0.0006747638326585204,0.01602751560679616,0.018777443426815754,0.00040145439354044576,0.0
2023-07-26,0.03736652038456767,-0.0017249208540809358,-0.006167318385429166,0.010183312873206285,-0.022346368715083775,-0.012048192771084376,0.02486481537690044,0.03137360634977804,-0.014160485502360043,0.016056329431668237,0.018431349798690988,0.0008025865851701841,0.0
2023-07-27,0.0548885215234316,0.01943847820106459,0.009132762183834853,-0.012535065587512051,-0.009387755102040818,0.016260162601626105,0.03481022081384233,0.016168817867868723,0.015047879616963078,0.016634279988840373,0.0026728965711415587,-0.012830781394219781,0.03875968992248069
2023-07-28,0.001625991449123454,0.006779654441774419,0.0007348485581697428,0.0007101804702267511,-0.018129377832715288,0.0020000000000000018,-0.006116250463834683,-0.008225441101704756,0.015498652291105142,0.0035451615654926716,0.0026657712403339584,0.004874042558663971,0.003731343283582156
2023-07-31,-0.03409088516460479,0.03661611630909101,0.007922658137077265,-0.012419067543590345,0.004616030214015909,0.0059880239520957446,0.0,0.001631554574061278,0.013934970139349634,-0.002445656371026561,0.0026033079336844622,0.00040421297390280664,0.011152416356877248
2023-08-01,-0.003361357360326833,0.008932246374314445,0.016065961033450593,-0.007185871181173753,-0.021512113617376816,-0.001984126984126977,-0.014359009571564663,-0.02294015832909324,0.03141361256544495,0.004358481378436974,0.0008655161062820493,-0.0012121489553742482,-0.007352941176470562
2023-08-02,-0.016863406625054922,0.010865209401163867,-0.010453183575809488,-0.017280340665963956,-0.03820704375667028,-0.001988071570576566,-0.022892749345899244,-0.019866647234569657,-0.015228426395939132,0.0021698354589727575,0.0008647676359649914,0.0020227000727370825,-0.007407407407407418
2023-08-03,0.013722114022807652,-0.0007961965404250648,-0.07467013095837327,-0.009942936878527098,-0.0013315579227696217,-0.019920318725099584,0.015974399685398932,0.01644226481907518,0.0019329896907216426,0.002435728030570461,0.0008640204590348866,-0.008881760865457333,-0.007462686567164201
2023-08-04,0.011844344856387412,0.02868523117179067,-0.025263785436169917,0.0010228808760934793,-0.0033333333333332993,-0.008130081300813052,-0.00943397829641135,0.006414726508189306,0.0,-0.0026998457436980816,0.007383679735077475,-0.00773925183761992,0.015037593984962516
2023-08-07,-0.001672215307640501,0.030983778228686143,0.0030865967751185774,0.007431448314201727,-0.01872909698996661,0.008196721311475308,-0.01693120112608293,0.003464056441873975,-0.00836012861736335,0.0037900165010962272,0.016737828724169512,-0.002052592083594984,0.0037037037037037646
2023-08-08,-0.021775531330772813,0.0026295902560999895,0.004594487913725853,-0.026463763927602857,-0.019995455578277643,0.0,-0.012917102911929934,-0.027064360175999114,-0.007133592736705552,-0.013214715595197712,-0.020766137638411064,-0.009461108485771641,-0.022140221402214055
2023-08-09,-0.010274011526394733,-0.001873403649631733,0.0010909012916480165,-0.002652005819671399,0.001854857407836752,0.03252032520325199,0.0021809709839650804,0.0075219945030406965,-0.007184846505551956,-0.005465995138163704,0.030436230029780464,-0.008720892239950317,0.0037735849056603765
2023-08-10,0.00692044171554973,0.0018769198781816154,-0.005742047605580836,-0.005318187765987248,0.015274242073594069,0.0,-0.013057659525385401,0.027609536528252043,-0.0052631578947368585,0.0107172134154907,-0.0004264911325574383,-0.0004189454767593581,0.003759398496240518
2023-08-11,-0.017182130358953218,-0.011989497505475288,0.006323244213309209,0.005442044170801186,-0.019375427399133782,0.007874015748031482,0.015435540025722672,-0.015078839254829335,-0.000661375661375696,-0.007340958856030588,-0.013761493575942696,-0.005448493914070984,-0.0074906367041198685
2023-08-14,-0.013986000461365,-0.007584404875781825,-0.006828103529144536,0.007501670628069057,-0.03579730357973032,-0.005859375,-0.017372404641629147,0.001113416432412473,-0.017207147584381244,-0.0019172746656340722,-0.025202799127061914,-0.00927093626626152,-0.008490566037735903
2023-08-15,-0.010638338166410244,-0.008215519753958622,-0.01906444423420639,-0.010933044763405841,-0.023625843780134992,-0.0019646365422396617,-0.018784538421113717,-0.008202421322530018,-0.01683501683501687,-0.005214013004098295,-0.006824227489104273,-0.0017014425834930291,-0.0028544243577545148
2023-08-16,-0.01433690408599897,-0.00828357361663945,-0.000988996771227879,-0.003907029279309304,0.0007407407407407085,-0.003937007874015741,-0.014639652338461984,-0.0029436373652653725,-0.017123287671232834,-0.021517207704741415,-0.0068711175584272866,-0.004686779131703678,0.03435114503816794
2023-08-17,-0.016363664106889164,-0.004273528023686746,0.0024102503547402954,0.0038266672778162203,-0.0088823094004441,0.007905138339920903,-0.0022857666015625444,0.00014057746837470297,-0.013937282229965153,-0.010149438905049601,0.006974857691067982,-0.0034246541787589235,0.0
2023-08-18,-0.03696857775248752,0.0011705301454489891,0.0030914608826615453,-0.011626810417944333,-0.017973599992998524,0.007843137254901933,-0.0022908940593405758,-0.0015462018284031487,-0.0190812720848057,0.011107928876920914,-0.017651645876345934,0.00601371930924155,-0.014760147601476037
2023-08-21,-0.02495200144211651,0.007794262047106537,-8.556208410959165e-05,0.0015427987997480574,-0.001216804088600365,0.0038910505836575737,-0.036739344824652576,0.0026749335445568345,0.009365994236311348,-0.0022535727057658717,0.021721866127889733,-0.012382618043664584,-0.011235955056179803
2023-08-22,0.027559085568992447,-0.001933532220767309,0.004237971782998784,0.012323084099841175,0.01624365482233503,0.007751937984496138,-0.007151420400650088,0.004352662109732064,0.013561741613133504,0.0,0.0022261798148373035,0.01729362474674856,0.018939393939394034
2023-08-23,-0.013409976105525967,0.013173194871101801,-0.0013214440659577997,-0.00019024509910281484,0.025224775224775176,0.019230769230769162,0.0048019162328192255,-0.011883131496931543,-0.0007042253521126751,0.005364270221019929,0.024211447358805982,0.008074739531002795,0.014869888475836479
2023-08-24,0.031067931536332027,-0.00573612316322869,-0.015067435537347351,-0.013126579372882974,-0.006577344701583443,-0.01132075471698113,0.022700183590853795,0.0005659574152294677,0.009161381254404466,-0.0002808799791921279,-0.010084566980986809,-0.013490712651245684,0.01831501831501825
2023-08-25,-0.013182617106539785,-0.0034615443303033233,0.0056338160422872985,0.00443372611539905,-0.003923491907797949,0.007633587786259444,-0.005841143491100653,0.0005656372886115868,-0.004888268156424624,0.0008427695303401261,-0.0143499137591786,-0.008974319995559421,-0.007194244604316502
2023-08-28,0.011450352226130667,0.008876863897754994,0.002456332936580763,-0.013626313995015571,0.022895125553914264,0.007575757575757569,0.005875462913052409,0.010316556249262199,0.01403508771929829,0.014033117738170509,-0.008112900524564592,0.023285855788819365,0.007246376811594235
2023-08-29,0.013207561564895443,0.0030604409171384184,-0.010704110939047218,0.010506876363803652,0.0074608904933815,-0.007518796992481258,-0.002336501960658488,0.01594626394193388,0.0006920415224913601,0.004705180291160849,0.022072842808998683,0.009692353420696742,-0.014388489208633115
2023-08-30,-0.009310986832333001,0.010678897558280998,0.008256176318476527,0.005198814876753222,0.0017916865742952925,-0.0037878787878787845,-0.010538659600691891,-0.0008261106914795313,0.008298755186721962,0.0030303199080856658,0.0012058491243343017,-0.015442360017640544,0.010948905109489093
2023-08-31,-0.0018797422440645084,0.004905628708173682,-0.008576500899165729,-0.014462236215574964,0.0017884821747942148,-0.0076045627376425395,-0.02958579948438389,-0.00730328972302563,-0.008916323731138598,-0.010436722595653758,0.005912651359069709,-0.011869465232487109,-0.0072202166064981865
2023-09-01,0.007532967677946978,0.0,0.028690689863245966,-0.0004859382994784056,0.01690073791954294,-0.007662835249042099,0.010670743585696973,-0.022903936971182648,0.03321799307958484,0.004995845441971181,0.030368959408067386,0.0034320002376209136,-0.010909090909090868
2023-09-04,0.022429939028123957,0.004506227676123631,-0.015212991455813119,-0.014365590057827005,-0.000468164794007464,0.007722007722007707,0.03167424303143118,-0.0012785657735515654,0.009377093101138545,-0.0019331592541861342,0.028100609874438742,-0.0004275429304314571,-0.003676470588235281
2023-09-05,-0.03473494514402631,0.02130839980651289,-0.005149333924940991,-0.004858322691429384,-0.015690866510538637,-0.003831417624521105,-0.017543926182263303,-0.0034139640299291063,-0.00928998009289983,0.005257400238381615,-0.0010275380060180694,-0.018391719985547228,0.007380073800737907
2023-09-06,0.001893982770139191,0.009882886558553627,0.0166063067819604,0.006740685207074382,-0.007375684035212937,0.007692307692307665,-0.014285701310552956,-0.02740506867142467,-0.0066979236436705,0.001376251982949439,-0.016663250363734283,-0.006536013982236355,-0.00366300366300365
2023-09-07,-0.020793993517754905,0.004711821676246508,-0.01332258202351655,-0.008763286835793416,-0.029002876318312554,-0.003816793893129722,-0.003623156272787309,-0.009098954135320025,-0.01550910316925147,-0.012919219541064009,-0.005753138075313857,0.0010965163614546913,0.0
2023-09-08,-0.005308873022791927,-0.00865800061555344,0.00997631492145512,0.000596058300185609,-0.0012342631449024921,-0.007662835249042099,-0.0030303145899917006,0.009478692398359412,0.006164383561643838,0.021720935188282553,0.002104155707522315,0.0010953153302739604,-0.011029411764705843
2023-09-11,-0.016011622740393583,0.008733616270600209,-0.005492371579814526,0.017075285753876734,0.023974295600593276,0.0,-0.009118575923636518,0.007629114714316154,0.002722940776038074,0.009266834704659388,0.017532821214730987,0.01487965631998911,-0.0074349442379182396
2023-09-12,0.021696222042765223,-0.003968207277333491,0.0077917289629361175,-0.00048799828064960415,0.009654839488293598,-0.01158301158301156,-0.0036809490031118886,0.0034944915171863933,-0.008146639511201648,-0.017283267911049838,-0.014444902830861195,0.006899518918817016,-0.011235955056179803
2023-09-13,-0.0019304725018134405,0.00036219589499353333,-0.007773944858598281,0.002832040148495807,0.004064068850107683,0.00390625,-0.011083762790187968,0.0023215022556362097,0.003422313483915085,0.009618089988699507,0.011934634875649053,0.008565261341474617,0.007575757575757569
2023-09-14,-0.0077369733070804525,-0.0032585137528325925,0.014856299409612861,-0.0003895307681013316,0.07738095238095233,0.01945525291828787,0.0037360756716249277,0.020700655188613748,0.008185538881309684,-0.013064870304971277,0.029898639710334907,0.0004246381828370005,0.003759398496240518
2023-09-15,0.0,0.015619265786496639,-0.0070452169095762684,-0.008865111043178775,0.017679558011049812,-0.003816793893129722,0.0012406047998685388,-0.009644066867027234,0.027740189445196295,0.011858806538345146,-0.0005022601707684871,0.0025467476507268216,-0.0074906367041198685
2023-09-18,-0.0019492880235534304,-0.008583683082144522,0.01261843600423429,-0.007273421263094382,-0.014983713355048889,-0.011494252873563204,-0.022304812285689146,-0.013174854681772152,-0.010533245556286985,-0.02044153796871573,-0.027035200416143157,0.0008466786496392764,-0.0037735849056603765
2023-09-19,-0.011718794528859933,0.015873035532351087,-0.015356229413214684,-0.003267344861927479,-0.002645502645502673,-0.015503875968992276,0.01901141925294425,0.005369348483068359,0.004657351962741085,0.01057320764149483,-0.006094405583383589,-0.008460188695199378,-0.015151515151515138
2023-09-20,-0.005928838855874141,-0.003551149929388986,-0.00801086450782662,-0.0038740379134004632,0.015030946065428763,0.007874015748031482,-0.011194048882451568,0.017032337034120992,0.01059602649006619,-0.00853528017334182,-0.006131775107836801,0.00895900510614478,0.0038461538461538325
2023-09-21,-0.017892598903232915,-0.01995721584464316,-0.017139198629121166,-0.013462290492167517,-0.026567944250871056,-0.0078125,-0.010062883726465022,-0.004683507288211652,-0.017693315858453462,-0.00027765404052304543,0.0026142424259250063,-0.02367862473467508,0.00766283524904221
2023-09-22,0.020242914354489105,-0.01054548783735798,0.008609768986159283,-0.007884350317302724,0.005816554809843444,-0.007874015748031482,0.007623881023129053,-0.0069869936256942156,-0.004002668445630464,-0.011666615804036495,-0.0017730623995358963,-0.009094889148268503,0.0076045627376426506
2023-09-25,-0.051587345438537935,0.0014700814727395262,0.003163167221597929,-0.006928174168153056,-0.01312277580071175,-0.003968253968253954,-0.01008826298080956,-0.009190138947631876,0.0013395847287340779,-0.005059030239247364,-0.019224703634165174,0.003933573246900135,-0.015094339622641506
2023-09-26,0.0,-0.011376127190546148,-0.010625854232852672,-0.012721841061248962,-0.006310570205093513,-0.019920318725099584,-0.011464926986511248,-0.0044927734638604555,-0.022073578595317778,-0.010734492986884114,0.00490036809003791,-0.012189760020327234,-0.007662835249042099
2023-09-27,0.012552349338808222,0.01521899923104253,0.003929246385039331,-0.007274286118855056,-0.003855749603084546,0.012195121951219523,0.00644326191017508,0.01746977526454252,0.0,0.013706440204512171,0.00763279158295882,-0.0008814657246768443,0.007722007722007707
2023-09-28,-0.0475207227117137,0.006947002976509964,0.0059143319347712,0.02711194389595728,0.032331511839708504,0.0,0.016645341279561077,0.044498548304069185,-0.007230799296462864,0.005633824308153512,-0.01799050561382154,0.015438922818342693,-0.03065134099616862
2023-09-29,0.04121478500580644,-0.007988424596568788,-0.012321088041188477,-0.012943377873123718,-0.0006616674018526947,0.012048192771084265,0.02896725660150712,-0.008630164456559286,-0.0072834645669289655,0.005042025247311566,0.05646019905019517,0.0017375763415861112,0.0
2023-10-02,-0.02968752384185791,-0.008784764780346288,-0.012737475166732293,-0.011564224417481728,-0.012800706245861826,0.0,-0.02111383264311595,-0.012712450984507018,-0.02201070791195725,-0.015607618634901899,-0.019850909820600893,-0.009973961299349576,-0.0039525691699604515
2023-10-03,-0.010198612842535981,-0.004431345626716543,-0.007315491611386782,0.0006267372452715136,-0.035323049407556484,0.003968253968253954,-0.00718974733637856,-0.004898509098046344,-0.007502027575020165,-0.008493749707039422,-0.0067509830968564,-0.008322406250221626,-0.003968253968253954
2023-10-04,-0.03036871491367943,-0.020771494249230527,0.016793255328820145,-0.001461524045415774,-0.007415990730011535,0.0039525691699604515,-0.013853920997692226,-0.00914206132206219,-0.0075587334014300955,0.013991943385623262,-0.0143749872843425,0.017226206162151536,-0.003984063745019917
2023-10-05,-0.002237187631130233,-0.00909090055250239,-0.009839257915890354,0.005750082734859996,-0.015409759514359078,-0.003937007874015741,0.008939996467872913,0.007948865188491805,-0.02017291066282423,-0.001971267196083537,-0.005707064409634532,0.014763358334811016,0.0
2023-10-06,0.008968644384842461,-0.010703390224721665,0.00975954647374877,0.00706861046515006,0.02015650936684854,0.0039525691699604515,0.008860720756860063,0.016617382524538815,-0.008088235294117618,0.01382623299814445,0.004145434167374562,0.009841657423058647,0.020000000000000018
2023-10-09,0.0022221883138020537,0.04791351308645342,0.002064850324160483,-0.0012385953818061513,-0.001162250116225061,0.0,-0.0012546740662383593,-0.026873496466820912,0.016123054114158597,-0.00473147737819779,-0.00550440577944189,-0.0072033929468673374,-0.027450980392156876
2023-10-10,0.006651952592192645,0.01364302803964157,0.004866502819822038,0.008267831797243552,0.05631836164766124,-0.003937007874015741,0.020100483246901613,0.026903932688106424,0.005289075323727799,0.016219291338876562,0.022671620854676666,0.0038412356558104044,0.008064516129032251
2023-10-11,-0.00440530300038533,0.014914508942370563,0.003708578162449072,-0.050430486798551,0.00044062568847769157,0.015810276679841806,-0.00738909689507361,0.00097033119823009,0.06894049346879538,0.009080847962900318,0.00738971347970474,0.008078172747070234,0.02400000000000002
2023-10-12,0.008849506735177037,0.025806495718549094,-0.010910713898405366,-0.026446426644903043,-0.01299273287822067,-0.0077821011673151474,0.004962774165082395,-0.006508850146283329,0.08010862186014944,0.04663220574191551,0.0009298102657357976,-0.0016870503330901343,-0.0078125
2023-10-13,-0.03728063607736676,-0.024458446625195918,0.0007911045964739127,0.007539641720462065,0.00044622936189209206,-0.002941176470588225,-0.033333388277530074,-0.020630020615530875,-0.035197988686360815,-0.01849929336661138,-0.008257638419489344,-0.0016899012816101733,-0.0029527559055118058
2023-10-16,-0.02961282475107585,0.02220633372275027,0.002327414265131722,0.014416171662798849,0.017841213202497874,-0.008849557522123908,-0.0038313835585570555,0.01793337989044841,-0.011074918566775227,-0.002654591955980834,0.006244796082671034,-0.003385523764168452,-0.008884501480750262
2023-10-17,-0.014084471727988102,0.00875963531816093,0.0024096519244591885,-0.0004339435386734314,-0.006354075372480228,0.007936507936507908,0.0025641000560832072,-0.0011185538392960437,0.0013175230566535578,0.0023955324279731904,0.0017583908031608697,-0.010615711596566713,0.015936254980079667
2023-10-18,-0.014285677955264142,-0.0031260906469561256,-0.02137237466969033,0.03711741037117422,-0.029988974641675825,0.0,-0.003836343881048143,-0.01707729794592916,-0.013815789473684226,-0.00610726349358004,0.0007227797697793026,-0.013304698544766569,0.0039215686274509665
2023-10-19,0.03381636858893633,-0.02439026983732251,-0.009870066891705997,-0.001255704481511244,-0.019777222095930913,-0.003937007874015741,-0.020539133272864718,-0.0007119962575548033,-0.004002668445630464,-0.00480898487064374,-0.010730524435694,0.007394522748430443,-0.0078125
2023-10-20,-0.007009328093650624,-0.009642873491559678,-0.011321581151947036,0.014040195972472969,-0.044063079777365455,0.01976284584980248,-0.011795563727129088,-0.014821161267314475,-0.02746148693904893,-0.03516782210177227,-0.015435949083641876,-0.001295366444005408,-0.015748031496062964
2023-10-23,-0.0017646789550781472,-0.013703540102401157,-0.013184905139188463,-0.010332713500859403,-0.014313440077632245,0.008720930232558155,-0.00795755213303695,-0.010125874523335465,-0.024793388429752095,0.0183639363559025,-0.03252119937185516,-0.0038909748596928084,0.008999999999999897
2023-10-24,-0.0005892661839932423,0.016087770673514523,0.013407276262453083,-0.010127388108849944,0.018459266551809073,0.0028818443804035088,-0.002673794234694604,-0.01169076785973966,0.0007062146892655718,-0.008196700807861168,0.005200919811111149,-0.0017361507785524921,0.0029732408325073845
