,WMB,BATS.L,SGP.AX,NAB.AX,6301.T,006805.KS,GEN,GILD,RKT.L,OC,CI,EDP.LS,MDT
2023-05-30,-0.0016604084306377498,-0.0069295101553166205,-0.011337803997214624,-0.001881792910606861,-0.006113537117903967,0.0018393623543837556,0.0015995158546104893,-0.0024829930158437596,-0.00498299454243456,-0.0011194240695101554,-0.001502033607795883,0.003720770240767779,0.003161481391116716
2023-05-31,0.003501413982481827,-0.016554379210779624,-0.022935757240897803,-0.020739107651416733,-0.03573520796719387,0.00244798041615657,0.018583136755684126,0.007991623158895012,-0.0069952305246422375,-0.027261877175888793,0.019658771366879657,-0.005233355435314557,0.003151541045217865
2023-06-01,0.01570135259369465,0.0011743981209630938,0.021126683313431593,0.0026954795542430965,0.002430133657351119,-0.0024420024420024333,0.0005700297041804081,-0.00948795598868779,0.005443483829650875,0.021630728700801516,0.024170387773430724,0.0024112575383807844,-0.00012085712871301446
2023-06-02,0.03847471344560871,0.005083088954056736,0.00919539373102718,-0.009600614101780924,0.014242424242424168,0.00244798041615657,0.025071256591764568,0.022044355404251315,0.00445859872611476,0.0450151846937894,0.014365205408328086,0.01508861684481233,0.012205463881939105
2023-06-05,-0.0029771800843775287,0.0,0.004555804449835721,0.010081361469695294,0.05138930385419771,0.004884004884004867,-0.0011117541977838652,-0.0021825416648790785,-0.0015852885225110525,-0.0008808886282432038,0.022215272467013047,-0.001292555300575815,-0.0003581516061578194
2023-06-06,0.006967518117913851,0.014977630811126241,-0.013605429672463698,-0.011132399872247789,0.008809320829781253,0.0030376670716889542,0.008903720285242667,-0.019557440151661165,0.0,0.022218341678221787,0.001750863932992841,0.007980953668113022,-0.0015526678323216636
2023-06-07,0.03459635004491246,-0.008432349559218122,-0.016091884220427732,-0.01785718120085822,-0.01802816901408455,0.0030284675953966556,-0.01985652066559207,-0.0015747391337693761,-0.011432200698634487,0.012937726137776107,-0.0053571565224711515,-0.013267665245815019,-0.00849281217023512
2023-06-08,0.009554176689611671,-0.002126014688828781,-0.037383251496717174,-0.005533572880245807,0.004589787722317773,-0.0012077294685990392,0.000562759067204599,0.03049421186892287,-0.017989078059749475,0.006130800457555985,0.010390011581501435,0.005421838004014079,0.002533467077077578
2023-06-09,-0.04132496346254155,0.0034863451481697005,-0.004854364437391179,0.0015898615170881758,0.01913192461450608,0.0048367593712213,0.00224966291529749,-0.0035714129317261367,-0.013084723585214286,-8.464908531202742e-05,0.005179369651838295,0.001941290815423491,0.007581286334303439
2023-06-12,0.005593947999612325,-0.0044392974329280355,-0.0018292229775503932,0.0005951949348086405,-0.0005603810591201519,-0.004813477737665495,0.027497181790664404,-0.0033282402341164863,-0.007292011932383158,0.017012290395867824,0.004174760535496924,0.005812691177567997,0.0065686778969624715
2023-06-13,-0.002617798596338705,-0.0005816207832493037,-0.000610858388717439,0.00019828029617507958,0.02242781048500131,0.0,0.006553841765894353,0.007577656476568162,-0.0010016694490817546,0.015895439201930817,0.01970114969856196,-0.0074914058061865685,0.017441875201642976
2023-06-14,-0.009186311794686208,-0.0029097963142580285,-0.00488997070424535,0.011498847082592523,0.051275020564847784,-0.008464328899637219,-0.004340744567626897,-0.006373486544937412,-0.013034759358288794,-0.005816327404339017,-0.03114788241075528,-0.005175796293359847,0.02518954707999277
2023-06-15,0.012251619951573645,0.0033073929961089377,0.01965600008154267,0.005488019929138721,0.008085550339071546,0.0,0.0272479558368246,0.013470212865498876,0.01997968167964781,0.012854297550660254,0.021685564919997846,0.005853013418629871,0.0038675500367106874
2023-06-16,-0.0013084399273148861,0.0007756447547022649,0.002409578750574015,0.007797300815356012,-0.014230271668822736,-0.0024390243902439046,-0.01167115205575242,-0.0017721441727650555,0.0076361221779548405,-0.0061828385792146445,-0.002449084144221403,0.0036638359597915837,0.010198317573698601
2023-06-19,0.002702228149254138,-0.003875217981011425,0.012019277059821976,0.00812375556571343,-0.012598425196850394,-0.0024449877750610804,-0.0020128518241903093,-0.01093711815538545,-0.011532125205930832,0.01608543122940409,0.003403641562439219,-0.006227245412016691,-0.0017666776293747688
2023-06-20,0.0008983152636257152,-0.00019451468585873766,0.019002357002653847,0.01688413442343517,-0.0074428495481126955,0.0,-0.0006723038561066152,-0.003686020493455233,0.009333333333333416,0.005276928735523656,0.0011306986944088493,0.006266266994408021,-0.0005899347676817657
2023-06-21,0.005874683706311945,0.01031128404669257,-0.011655056218990323,0.0011321013828493598,0.010444563470808799,0.0,-0.018837480242567706,-0.001286816050691142,0.00297225891677666,-8.015816900397432e-05,0.013997403999865377,-0.017393139381332245,-0.00697102236972047
2023-06-22,-0.008111615914194292,-0.0026959368380512494,-0.03301883821769058,-0.0143234473531888,0.012191889742910078,-0.003676470588235281,-0.007679615642560922,0.0064424687033608485,-0.004939084622983203,-0.0064117611916898465,0.005477851490176988,-0.010052447916796936,-0.010303397145144833
2023-06-23,0.0006542511600697853,0.013709210272253358,-0.02195114093759909,-0.014149098940046678,-0.02251898402723229,-0.008610086100861003,-0.021006139574900606,-0.008193565288023064,0.006287227001985363,0.0007259525450065141,-0.0017432916578594693,-0.009933791216281018,0.0008008201795164371
2023-06-26,0.015691387376332466,-0.004190476190476189,-0.0024938225214576892,-0.008145887751278225,0.014465577283686137,0.008684863523573227,0.019762868411246304,-0.01174652959558986,-0.0042749095692206085,0.008060615989676334,0.005675814167550808,0.0033444517366918447,-0.005487006613100975
2023-06-27,0.009655653278270115,-0.004208110175975555,0.009999990463256836,0.0070395114323063,0.004224980195405292,-0.0012300123001229846,0.022148373774018904,-0.007183848483568123,-0.006605019815059454,0.02566773370008435,-0.0022069239935553764,0.0035555097791883927,0.0017241554698725903
2023-06-28,0.020720420820561136,-0.001344602381867066,0.022277265702401294,0.01941747572815533,0.02524322902971332,0.0,-0.010292450494691407,0.0022365236701431535,-0.015957446808510634,-0.001793178285388941,-0.0038433560750896767,0.00044294330600203047,-0.009064841098055054
2023-06-29,0.01592749263716975,0.0009617234083476589,-0.02905566155785122,0.003809538341703833,-0.004360092331367027,-0.0012315270935960854,0.00875751742765396,-0.0022315327942281638,-0.013851351351351404,0.020931022142286926,0.009135946184913868,-0.01150952729692123,0.004747522346192579
2023-06-30,0.0030741559351672443,0.002305918524212247,0.0049875261309126895,0.0007590306441793704,-0.00025759917568268786,-0.004932182490752113,0.0065110651056834445,0.013945500970963698,0.012675573826652853,-0.0016829958586955795,0.012082979633960766,0.0022390846093389705,0.01532789999434625
2023-07-03,0.002758202563340806,0.014378834355828207,-0.0024814462434759044,0.0007583826233819035,0.02009791290904417,0.0037174721189590088,-0.005390753543607185,-0.004541306286583446,0.002029769959404515,0.00850575180346036,-0.0009622933905082398,0.002680983997617181,-0.010896698082856981
2023-07-04,-0.003973137630354895,0.0013230013230012272,0.014925358971198843,0.012504734040861276,-0.016418287446324786,-0.0024691358024691024,-0.0111111065164744,0.0033889248878562483,-0.0033760972316002613,-0.011169373253444914,0.0007491410977293889,0.0008913072626932639,-0.001549211871457068
2023-07-05,-0.00398898642241674,-0.010381275953189828,0.0024510365364791564,-0.007484987302782575,-0.0015408320493066618,-0.007425742574257432,-0.011235950357712743,0.0033774788656701915,0.0,-0.011295537325936467,0.0007485803054574358,-0.0060106744857202354,-0.0015516156528463387
2023-07-06,-0.002772648032234315,-0.012778943353042194,-0.007335014349416968,-0.021116190181930228,-0.02083333333333337,-0.009975062344139696,-0.0066519308837790225,-0.012946660119847908,-0.01592140921409213,-0.015932194385140153,-0.006233303650934996,-0.01679737593263575,-0.009209197956302484
2023-07-07,0.011121427934214667,-0.005409582689335446,-0.02709357060249551,-0.011556211388311755,-0.021013921723141538,-0.006297229219143552,0.008928562875608836,-0.023871979876970983,-0.011703958691910543,0.004027756245248426,-0.00673836875560041,-0.008200404562126118,-0.0020913245708609196
2023-07-10,0.0054995511058135715,-0.005244755244755206,-0.005063286249386678,-0.0007794410710288968,-0.0034880601019586788,-0.005069708491761693,0.0160398737141092,0.017065362855530175,0.0052246603970742544,0.012900236407414,0.004402429424795518,-0.006430839995619331,0.006519939021693011
2023-07-11,0.019446958146940307,-0.0039054872095294346,0.025445328588419525,0.021060878642038983,-0.009693053311793265,0.005095541401273884,0.020685854295391604,0.005681071360892798,-0.006237006237006182,0.013978434356103797,0.012215254513249896,-0.0006935412046364942,0.009716645424383996
2023-07-12,0.016691546528335488,0.015879239364830378,0.002481327921606491,0.009167294435467044,0.0035345296356714684,0.0,0.004266662597655957,0.003415587197250991,0.0017433751743374248,0.020525331434856575,-0.04631925976185591,0.00393250024156222,0.0032076844582444863
2023-07-13,0.0043974701992857135,-0.026244693168660738,0.03465343262562359,0.0049204829822557805,0.018694120834462202,0.006337135614702172,0.020180518444304685,0.004320526877734654,0.0006961364427426897,0.00157603537611406,0.005098794539205809,0.014516065236594988,0.005481367575726592
2023-07-14,-0.025685852204635706,0.0003963535473643365,0.00478468462867454,0.01393600187818178,0.004255319148936065,0.006297229219143663,-0.010411185066243722,0.006257376647925916,0.0059130434782608265,-0.008092325616093854,0.04702663231075466,-0.014535465509175172,-0.004542890539637745
2023-07-17,-0.011084563653158797,-0.0005942947702060053,-0.004761900436850985,0.0074294488251349655,-0.00019862288135596984,-0.01126408010012514,-0.007364512780791088,0.0037569750790911183,-0.0024204702627939056,0.018960525866862366,-0.0056585303729542735,-0.0082969001849873,-0.010724500000478754
2023-07-18,0.00999702659298296,0.011100099108027672,-0.023923423143372258,0.0202802072286401,-6.622078008078347e-05,-0.006329113924050667,0.018547878036835774,0.009550823847548351,0.0010398613518196598,0.019868099538118855,0.013017511788440128,-0.01998604838517537,-0.001268603523388312
2023-07-19,-0.0005998937514137825,0.024112919035483182,0.01960782480441492,0.011203450129657622,0.025960264900662278,-0.016560509554140124,0.00520293366505209,0.009460468578638581,0.01454293628808867,-0.00894098219700823,0.027526143305537376,0.008774052460002624,-0.005542675935294672
2023-07-20,0.00840332478575534,0.019908116385911168,-0.01201916243550094,-0.0014295571419982167,-0.009811515620965605,0.002590673575129543,-0.011904738399035497,0.012411390175995018,0.005119453924914641,-0.03990026835503446,0.005330409140549497,0.008462570134235126,0.037505755045592615
2023-07-21,0.007440476528371098,-0.005255255255255276,0.002433029615531268,-0.0014316719671705336,-0.0018252933507171276,0.0,0.008905189886596387,0.008756528982536205,0.007470288624787713,-0.00443076088089267,-0.0015295092283467149,-0.0006992500207294583,-0.004364850546263788
2023-07-24,0.0032496489013333907,0.0018867924528302993,0.009708728874782357,-0.007526849008742786,0.023510971786833812,-0.018087855297157618,0.00259601435443213,-0.03695431237716007,-0.0064037748567576935,0.0034530150625502465,-0.005820851411062922,-0.0025659332732774764,-0.002248167157154257
2023-07-25,0.00058894164613843,-0.00790960451977396,-0.0096153757981291,-0.0028891268386818103,0.009698825931597765,-0.013157894736842146,0.015018173151108982,-0.005536959630425331,0.007801899592944306,0.0,0.00900501576661461,-0.0023386877521767158,0.0022532328011353187
2023-07-26,0.0026486213596330632,-0.0005694760820045275,0.0024272400872844546,0.015574078075701658,0.005308392315470201,-0.026666666666666616,0.0071428258634522734,-0.0005179452775946336,-0.010770784247728038,0.05918781051844757,-0.013573585689576673,0.03469297877929245,0.016187077970166053
2023-07-27,-0.0005870401509486811,0.0032288698955365014,0.033898271817493164,0.015335177738494021,-0.0005028916268544625,0.016438356164383494,-0.012158043257392115,-0.008809434948417794,0.0010207553589656193,0.003970854621113018,0.0070865786277221066,-0.01178070805888276,-0.020907072541446636
2023-07-28,0.00029374850086871795,0.002082544490723315,-0.01405150891043383,-0.003161227775150377,-0.005283018867924483,0.006738544474393482,-0.0010256645007010734,0.0045745453450374285,0.00305914343983682,0.007263122273531097,-0.002220303660066203,-0.01352590908151785,-0.002937545248618223
2023-07-31,0.011450363297820232,-0.011713583978839925,0.002375237993840651,0.0014094755711846485,0.0025290844714214167,0.009370816599732157,-0.0015399784395185856,-0.009367697306603362,-0.010843781768891891,-0.0005711560424889184,0.010270455108915222,-0.012316982018595879,-0.005552383725433763
2023-08-01,-0.010159717882935015,-0.0011470082202256204,0.009478777412064598,0.005629832758007769,0.021442986881937465,0.013262599469495928,-0.0071980098460372455,-0.006041490519570369,-0.006166495375128478,0.008500515293395683,0.001829917091673794,-0.01976473191205197,-0.0009115978704113958
2023-08-02,-0.012316662397039546,-0.00746411483253584,-0.01643196429586824,-0.016445042498570706,0.005680414917263565,-0.009162303664921434,-0.029000491011409446,0.0,-0.007583591864874228,0.005170782151863396,0.012718099924728055,-0.022563577812535263,-0.025319356899820566
2023-08-03,0.022565270624905764,-0.006170458927882816,-0.00477326507240694,-0.006403425872196222,-0.02111984282907664,0.0013210039630118242,-0.00693328857421871,-0.001982049752563886,-0.013546370267453978,-0.01176800877915285,-0.039278488603152084,-0.0017190494686930569,-0.011350353745549824
2023-08-04,-0.0023228228672280693,-0.005820721769499437,-0.004796158407816775,0.0007160922858981955,0.008278976417461115,0.005277044854881341,0.079484397182082,0.041705303545461314,-0.010211267605633845,0.0021391028324180272,-0.003685259429107801,0.00787209456320026,-0.005326038106519548
2023-08-07,0.003201414679789627,-0.002146760343481602,-0.004819272401665575,0.00035772169088676975,-0.003981089823339112,0.005249343832020914,0.05074629046793522,0.025292296086056654,0.0067591604411241235,0.014444386900979378,0.018284670938219172,0.005369742570791258,0.008091388597904592
2023-08-08,0.010443881566657431,-0.00488949735967148,0.0,0.002503633922210202,0.016737446914813825,-0.01305483028720622,-0.03977273291710626,-0.007313702135644196,0.0010600706713781438,0.001963938871519577,0.001130788033662844,0.008740046646459554,-0.02927293816336196
2023-08-09,0.012345577601868829,0.011399371069182429,-0.012106583377572533,0.021762350626468585,-0.01302211302211298,-0.006613756613756627,0.02810649287598732,0.0011238303675429329,0.011295446523120312,-0.005950339987382813,-0.013075500270495533,0.0019253662091975876,0.00851172903477293
2023-08-10,-0.005672063464621568,0.008356004663816474,0.007352992737583053,-0.0013966134438246902,0.020911127707244237,-0.009320905459387463,-0.004796181277703981,-0.0021204711591369385,0.011518324607329822,-0.004225395095180495,0.002011643314450584,0.012491002748542979,0.0021702471651474653
2023-08-11,0.009127201434395715,-0.020427828097899448,0.002433029615531268,-0.0013986333913919013,-0.003657644476956823,-0.008064516129032251,0.005301234233810126,0.0,-0.0031055900621117516,-0.00155587857283912,0.0020767924125513204,-0.006643025801471025,0.0039700937290179095
2023-08-14,-0.009892659080041222,0.0047216210899074795,-0.009708728874782357,-0.008053205410966657,-0.011013215859030812,-0.016260162601625994,0.009587672566585548,-0.001875019073486306,0.0020768431983384517,0.011899759326581272,0.0011398105804105718,-0.004776685429247474,-0.003475054484575635
2023-08-15,-0.007707692468526317,-0.020951635010769576,-0.00980391240220746,0.01306038970101775,0.003959415986142023,-0.008264462809917328,-0.012820444314429968,-0.002629919705517736,-0.016234887737478387,-0.011129751722648518,-0.001897556582658777,-0.010079150165605677,-0.0038480917523643354
2023-08-16,-0.008342839897389487,-0.006199999999999983,0.022277265702401294,-0.01045300126948323,-0.01996549174266704,-0.008333333333333304,-0.015392091778786643,-0.020592659495444532,-0.003160112359550604,-0.007220246631363447,-0.001140782882560254,0.006060629179983401,-0.015330718242505759
2023-08-17,0.004061484905441448,0.0010062386798148637,0.002421247401352966,-0.020774653539182952,-0.016599597585513104,0.007002801120448154,-0.015144087754811908,-0.019230769230769273,-0.0031701303275801784,-0.032727246615975925,-0.06378043058132632,-0.015421717645536681,-0.00012262028034681904
2023-08-18,0.004622936856125248,0.015279453156413325,-0.004830913423070071,-0.004674547402483964,-0.0007672634271099765,-0.0027816411682892728,0.01041671594299376,-0.008104611066431788,-0.0010600706713781438,0.005233609287277563,0.020256574173124653,0.013460555262054363,-0.0004904477283561581
2023-08-21,0.0017256650129728879,-0.0023762376237623783,0.0024272400872844546,-0.003974010445765508,-0.0023035577169183696,0.00557880055788007,0.020618559596964126,0.0007907905925177428,-0.0028298549699328213,-0.000586652738279736,0.019021049288966196,-0.006278682487696807,0.0011040722643700374
2023-08-22,-0.005742197887601885,0.005954743946010366,0.01452783077892561,0.013057693664724423,0.022319138019497142,0.004160887656033285,-0.012506022964513197,0.005398946793966575,-0.006030507272082319,-0.0030082062038081503,-0.004230969210297197,0.003888279886625101,0.025854681957739434
2023-08-23,0.0020213598805998156,0.006314127861089203,0.011933105779209363,0.003938439282121342,-0.006273525721455453,0.0,0.00828056846605607,0.009037360251423321,0.009279086366880795,0.020827213198110872,0.0062840689899703595,0.024691299597672245,-0.0004777940150991755
2023-08-24,-0.005187328565364968,0.010588235294117565,-0.004716976888241464,0.012482113505470016,0.0015151515151514694,0.0,-0.026086999788625276,-0.009215979699314314,0.004243281471004279,-0.012904682130210898,0.001951596127993449,0.004724777194363483,-0.031309784142292574
2023-08-25,0.004345240706620679,0.00465657741559955,-0.011848274024543137,-0.017611835531856634,-0.006051437216338829,0.0027624309392264568,0.0019841724122076076,0.006943518493160106,0.0014084507042253502,-0.010224904434755544,-0.011155159154387029,0.009405229422816186,0.013940351799242023
2023-08-28,0.0057686983992575325,0.006373117033603659,0.0119903388448237,0.013266434110096315,0.03145611364789458,0.0013774104683195176,0.01039599388817547,0.0023419243266509238,0.011603375527426074,0.019185291932985127,0.008308479444762096,0.005590423892994689,-0.009733581068185782
2023-08-29,0.00028684073808005195,0.002110919209364903,-0.0023696096070714434,0.0053078420847629815,0.0063944909001476535,0.004126547455295837,0.006369479132148026,0.015186891939788394,0.003823427181091521,0.025774671911719116,0.00031975442859888403,0.010423923374686117,0.0084777300231067
2023-08-30,0.0034403362445554198,0.005936422826503307,0.004750589250663406,0.015487523281268123,0.004887585532746819,0.00273972602739736,-0.013631970504628166,-0.007032290356751458,-0.0010387811634349209,0.003740923669433016,0.0036571464483929894,-0.02338371387933924,0.0028020921346036953
2023-08-31,-0.013428606305803559,-0.001522939272796453,0.0023640075649142833,0.003812779949686984,0.009241245136186738,-0.001366120218579181,-0.0004935947072489677,-0.015194440503889739,-0.011785095320623884,0.011954130286082165,-0.022676631257698365,-0.012676144308377935,-0.0098408162145448
2023-09-01,0.004633647641715033,-0.005529075309818832,-0.004716976888241464,-0.0020718048287007296,0.01421686746987949,0.008207934336525335,0.010864163622443801,0.0022227793081013303,0.00140301648544372,0.019734530370513648,0.0014841223760804212,-0.009985691483626824,0.007730027649300197
2023-09-04,-0.005405016068684376,-0.010161042944785259,0.002369722601664348,0.0017301434279990424,0.013542409123307175,-0.005427408412483015,0.005129505435757409,-0.014579235167397231,-0.0021015761821365775,-0.025247031216727,0.005638449609598473,-0.005763729022285724,-0.017624501123693848
2023-09-05,-0.0018114630095693585,0.0019368584156498336,-0.014184383571866466,0.002072520357899066,0.007969995311767564,-0.004092769440654842,0.0017011092958725271,-0.004931644663104584,-0.0003510003510003301,-0.008633651131883302,0.0018689452495865844,-0.010869583996423016,-0.005980232319126366
2023-09-06,-0.017421559176712065,-0.0011598685482312465,-0.01678661160207673,-0.012064818293978319,-0.006511627906976791,-0.00136986301369868,-0.01795249045492786,-0.012240630036100542,-0.003160112359550604,0.00486568262665088,-0.01119280759529151,0.01318690608589801,0.006359129122655682
2023-09-07,0.010342744460487996,-0.0007741436036384775,-0.004878044241882984,-0.002442417836598154,-0.000234082397003732,-0.002743484224965731,-0.011857696335581758,-0.004040886732159854,0.011623811201127099,0.004070188288103127,0.02053478780191509,0.0007230133624731572,-0.009664214944179461
2023-09-08,-0.010821846936130752,0.004067402672864651,-0.014705868603311245,0.002098617195598562,0.0025755092484196496,0.012379642365887289,-0.0005000114440918413,0.027860393434882447,0.010793871866295213,-0.0016074624307779173,0.000675468149007985,0.007947975136019636,0.00037531313877559036
2023-09-11,-0.003843910978365006,0.01793981481481488,-0.007462679485599422,0.013961592455713712,0.011209715086408112,-0.0040760869565217295,-0.034017024160163056,0.013684222572728277,0.003444712366517333,0.0055302292781167495,0.011865838452211896,-0.010513775238899958,0.018009035241295823
2023-09-12,0.013950764020824735,0.011938601478112654,0.005012586290047416,0.0020654518026446134,0.006697459584295684,-0.0013642564802183177,0.009321611090318926,-0.00311523703163874,-0.008582217645039525,-0.02603735386421613,0.006003761713030187,-0.013281775193089707,-0.005159682568455337
2023-09-13,0.002927355812873955,0.0013108614232208993,-0.012468874783282846,-0.004465855904826177,0.00734113328745134,-0.001366120218579181,-0.024114895786247037,0.006640553210554456,-0.009002770083102463,-0.021872749764792143,-0.004606873031942071,0.0024474373386838,0.004198522151104722
2023-09-14,0.01342682199960299,0.012717411632691134,0.010101000370632551,0.011387161108305177,0.00045547711227511556,0.004103967168262557,0.010515186686506084,0.000646786357998641,0.002795248078266921,0.020388838202192616,-0.006661736802385798,0.038085852803309894,0.007870135170317427
2023-09-15,-0.01094473083971681,-0.0020313942751616354,0.007500052452087402,0.012623706788644995,0.013885727293421413,0.01089918256130784,-0.00936516151184652,-0.021845946588321397,0.0038327526132404532,-0.02033955093723039,-0.000317660296728306,-0.007525885686922473,-0.002318233815625348
2023-09-18,0.0026208547521251457,-0.001480384900074072,-0.004962774165082395,-0.003369285055306759,0.009261338123035534,0.0013477088948787852,-0.0015756662396501087,-0.000660703364253501,0.011801457827143258,0.004605635746283587,0.0074853298073940255,-0.01398104696495961,0.012596385605682325
2023-09-19,-0.004066203555257886,0.008154188287620379,-0.0024938225214576892,-0.006761351029590967,0.0030587842722873404,-0.0013458950201884479,-0.0005260509606226371,0.0019835214366104026,0.002058319039451195,-0.0015280996789125423,-0.002453149570466162,0.000721042913169212,-0.0020532100492022254
2023-09-20,0.0,0.005514705882353033,-0.007499992847442627,0.00034037539712361564,-0.013528498558438629,0.0,0.007894716764751397,0.0006599320835840583,0.011297500855871334,-0.009693183922279247,0.00945043488404318,0.016330412877534783,-0.013917389988014395
2023-09-21,-0.024496941678631368,-0.003473491773308912,-0.002518889267302482,-0.021776094009510527,-0.012140287769784153,-0.005390835579514808,-0.0088772887561549,-0.007254062964542007,0.0023696682464455776,-0.008463417088226066,0.012215953536552249,-0.01606801554948889,-0.012518461345573106
2023-09-22,0.0050821574011341575,-0.0056870299027701465,-0.015151500555948605,0.0045217099397079075,-0.00591715976331364,0.0013550135501354532,-0.006322388555265013,-0.0034541586080950593,-0.00742992232353934,0.000593793762277528,-0.004813622315061106,-0.0002401362902275661,-0.00236145219448447
2023-09-25,0.010113032819446088,-0.03247232472324724,0.010256400224333495,-0.000692470602360995,-0.01717032967032972,-0.0013531799729363803,-0.008483554731397391,-0.0023996840427876753,-0.011228308948622034,0.010310803462809215,0.016929221445388665,-0.023780921107792508,-0.003737329449473581
2023-09-26,-0.01118955428923174,0.009344012204424157,0.0,0.0006929504501766992,-0.004658746797111535,-0.008130081300813052,-0.031550809011579584,0.009354495938976193,-0.006882312456985562,-0.01659320526780017,-0.0199429068092023,-0.0017224333806650227,-0.012754836274741388
2023-09-27,0.015485307168313422,-0.008312866049499323,0.010152274434545472,0.005540227126394903,-0.004680552305172059,0.004098360655737654,-0.01159585779921235,0.00026485201620873866,-0.005890505890505882,0.014857325654040965,0.00048526408384574893,-0.02070498085011696,-0.009246304696093
2023-09-28,0.009090949770167223,-0.02057534768527336,-0.002512560405862674,-0.005509702125222393,-0.017869739007759233,-0.0025267249757044974,-0.005586613608986046,-0.0017207793191409415,0.002439874520739016,0.024424391253647704,0.005925027058828913,-0.016360447120344235,0.006008708941041663
2023-09-29,-0.020924185524437755,0.0025286909161641447,-0.012594446336512521,0.006578966051901114,-0.03208044050754133,-0.002533125487139465,-0.00674151331618722,-0.006364303091917933,0.0073018080667592855,-0.020394946771207345,-0.014639018644187929,0.007164819959808,-0.004193694507766854
2023-10-02,-0.022558573835342544,-0.017850213426464867,-0.005102035851341391,-0.003783990763892131,-0.0009893643334157876,-0.007618675522563123,-0.008484141173140225,-0.011209019748056881,-0.005868139454608179,-0.013488719950835448,0.005138606575547433,-0.02921748129071433,-0.007529402280367248
2023-10-03,0.0012147256348811197,-0.009482418016594218,-0.0333333618620516,-0.005870102704404467,-0.0331765288437732,-0.002559055118110165,-0.009697665124648425,-0.011201104563376751,0.0010416666666666075,-0.031656457856626075,-0.010885458683303595,-0.05208063726707546,-0.015815813046569316
2023-10-04,-0.0012132518667371528,-0.017351416035101708,-0.013262586888394656,-0.016672505533894655,-0.03687580025608195,-0.002565620682849823,-0.012672880931348662,0.020062799072643855,-0.003815469996531373,0.01580843831776968,0.0023556938979973907,-0.0027609029600174084,-0.0035276230628599192
2023-10-05,0.013058010968441947,0.018266693728435257,0.013440847293478164,0.007064668552186459,-0.0013294336612602597,0.0013850415512466352,-0.008751436631955989,-0.0005352009187938878,0.013231197771587766,0.0021908933717578183,0.000947171123784063,0.013842733243272676,-0.0015732938569417154
2023-10-06,0.00959231681563355,-0.010165437512457687,-0.005305034755357818,0.015082437801602344,0.0034611288604899926,0.0027662517289073207,0.02118897087706495,0.0005354875122023373,-0.0158075601374571,-0.0019599710421179806,0.01009288530299779,-0.007099951749860112,-0.0003939432527348963
2023-10-09,0.020190032631065113,0.009262988320579923,-0.002666664123535112,0.0006910349013817818,0.017312284425577085,0.001034482758620614,-0.0017291461663337948,0.004281505271213515,0.009078212290502874,-0.0029456148612314603,0.004996018410707848,0.007975809824852131,-0.01300585204207072
2023-10-10,0.001746145446099856,0.013766959297685455,0.01604276540816718,0.00656079212928895,0.0056725565625610486,0.0003444712366518221,0.02136263543607142,0.012123683609222224,0.015570934256055269,0.012423297158485225,0.0072150938689137245,0.032742189693499846,0.01397581645339474
2023-10-11,0.007844290300028867,0.000787246604998959,0.021052674507501035,0.004802788982133377,-0.00596473029045641,0.0027548209366390353,0.002261108364677744,0.013031431457970477,0.005110732538330387,0.021773316835040468,0.009219914831944065,0.011624810926512241,-0.04318720008332444
2023-10-12,0.0031709603547480647,-0.0021632251720746787,0.01288658526843589,0.009218113416715745,0.00704409079050361,0.0,-0.024252696913580674,-0.002598712975849571,-0.008135593220338966,-0.053749241865219344,0.004584736050166294,-0.020632017828155713,-0.021950864144859916
2023-10-13,0.01120687925858066,-0.03547497043752468,-0.022900801796207793,-0.008119072241347003,-0.005958549222797926,-0.0013736263736263687,-0.010404532125154686,0.011594572236578449,0.00034176349965830966,-0.013852351792429496,0.03140638582927857,-0.009066645304361964,0.009398206765899753
2023-10-16,0.015345295157740857,0.015937883122190355,-0.013020821206737199,-0.006480236563275232,-0.004169924420119875,-0.011004126547455306,0.022196211573527913,0.01996130575537336,-0.007174581482746856,0.01255590104598081,0.023075186434906803,0.01157157747763149,-0.00291827525214583
2023-10-17,0.004757962099652957,0.0022123893805310324,-0.005277039875413392,0.008238986796472059,0.003925673907354099,0.008344923504867818,0.0114286150251115,0.01616169770218434,0.010323468685478288,-0.004262598286919217,-0.004901799748061042,0.0034583695734007325,0.01477348513719523
2023-10-18,-0.006963788004849647,0.006020469596628608,0.0,0.006128648031453299,-0.004692387904066786,0.009655172413793212,-0.005649738822560368,-0.01006467636930708,0.013283378746594021,-0.03852737478867441,0.004314218646357837,-0.004772037521217909,-0.0015107899195166974
2023-10-19,-0.0022440905366192254,-0.00738080989427492,-0.013262586888394656,-0.014551553601661715,-0.010738606600314338,-0.001366120218579181,-0.011931874276684074,-0.015438631301720074,-0.0013445378151260012,-0.005666615034076394,-0.005674132845479907,0.0002664267322993741,-0.004814284577897121
2023-10-20,-0.018273869312781854,-0.013263665594855256,-0.002688169458695655,-0.01614015134470359,0.008737092930897639,-0.002735978112175075,-0.013225966090213759,-0.008159094463650818,0.0,0.0011397817109943809,-0.010929537033493197,-0.005326289942888751,0.004837574035972958
2023-10-23,-0.0022908940593405758,-0.0024439918533605276,-0.008086245574475681,-0.0031413666243012006,-0.02257217847769033,-0.00137174211248281,-0.01631705647641568,-0.0030849033900988143,0.0030292830696734274,0.00081319405650504,-0.0186779158000141,0.004016092456621045,-0.004264065634204228
