,8031.T,AOT-R.BK,GIS,012330.KS,BNP.PA,CCEP.L,051900.KS,ASRNL.AS,9983.T,4188.T,HST,FME.F,WHR
2023-06-02,0.018724921979491826,0.0,0.008344224023543845,0.006772009029345272,0.03690101480609553,0.012875536480686733,-0.005597014925373123,-0.010000038146972812,0.00488848151542931,0.017852588347453402,0.05074629143102838,0.0064693243372664355,0.03264846837284874
2023-06-05,0.03085339168490142,0.0,0.007684141790035071,0.020179372197309364,-0.009915038559308753,0.0,0.009380863039399667,-0.012373683905309796,0.0386135603526907,0.015159077174755842,-0.0107954846556515,0.009147068600892538,-0.016360831164858758
2023-06-06,0.038632986627043175,0.0,-0.01712809855774544,-0.01758241758241763,0.009835534151774183,-0.008474576271186418,0.0009293680297397522,0.0035796314871798796,0.017271662763466145,0.006047173254202898,0.011487694698008921,0.016903445170688647,0.028246079553314374
2023-06-07,-0.01839362354383811,0.0,-0.027214118077312444,-0.017897091722595126,0.005135418710133788,0.004273504273504258,0.0009285051067779992,-0.00305729762763729,-0.021294964028776953,-0.01263492104849595,0.006246377012518067,0.02505422687497072,0.06368398341990988
2023-06-08,0.004788673745575789,0.0,0.014110448170293388,0.002277904328018332,0.0044045103487107,-0.004255319148936176,-0.011131725417439675,-0.004855671766415548,-0.008232872684504566,-0.0014908835515377028,0.006207709628332836,0.0035253003188835397,-0.014111505815074699
2023-06-09,0.04289266473269793,0.0,-0.004234706202776106,0.011363636363636465,-0.016488311776601816,0.0,0.013133208255159401,0.0025681122841585413,0.0459531574266232,0.005350239800495427,-0.005608546376759671,-0.008430927492254714,-0.012923850986769292
2023-06-12,0.0017881978939002785,0.0,-0.00874849567442082,-0.0022471910112359383,0.006420556666862254,0.017094017094017033,-0.03888888888888886,-0.0035860498556687936,-0.01388888888888884,0.0033415992661278704,-0.0062041007243621715,0.00354278519929907,0.016190363869386548
2023-06-13,0.022015073383578,0.0,-0.010419201459217486,0.0045045045045044585,0.004430267564203172,0.01680672268907557,-0.003853564547206201,-0.006940885531432461,0.029031330842196112,0.0016035374039649053,-0.010215680851443865,-0.0016475289893189693,0.016140217658655365
2023-06-14,0.045022317096836684,0.0,-0.0009909801527069328,-0.0022421524663677195,0.014820044955278222,0.0,-0.01740812379110257,0.007248220853091958,0.03184357541899452,0.017980265499923043,0.0011467058373069161,0.018387614984980427,-0.00497645180577766
2023-06-15,0.011327762302692612,0.0,0.000743925076982066,0.0022471910112360494,-0.021383858352704732,0.004132231404958775,0.0,-0.005140086448824688,-0.01001624255549538,-0.0004838657037495864,-0.020045732673167782,-0.00509262075967043,0.01582623631363722
2023-06-16,0.018545721630554457,0.0,0.0,-0.006726457399103158,0.004974218773189598,-0.012345679012345734,0.003937007874015741,-0.0033582344741028836,0.017500683620453872,0.0027838147651737533,-0.00350680135304704,-0.009771944472279026,-0.011870302252037446
2023-06-19,0.0030647196682891398,0.0,-0.00065047418800257,0.0022573363431150906,0.004242561070558981,0.008333333333333304,0.007843137254901933,0.009072018079568034,-0.014243482934695018,-0.004948673006563098,-0.019354779167053526,0.016682308777326016,-0.00030713378358093735
2023-06-20,0.033069734004313345,0.0,-0.00021696586002584173,-0.013513513513513487,-0.0014082349783623993,-0.004132231404958664,-0.009727626459143934,0.005394273897417312,0.009269356597600975,-0.0032751238804854532,-0.006578926729693957,-0.010168676266561927,-0.00010240938124106425
2023-06-21,0.0010438413361169019,0.0,0.009176560880090001,0.013698630136986356,0.005464505125902797,-0.008298755186721962,-0.015717092337917515,-0.004854333921099463,0.005132360886007659,0.007423604107724691,0.0018060673205622102,0.008405248196680315,-0.012222555981106775
2023-06-22,0.009384775808133572,0.0,-0.000982971299581803,0.0,-0.023141649257317765,-0.004184100418409997,-0.005988023952095856,0.003594335992456399,-0.008331093791991373,0.002536888924935532,-0.008413425167282718,-0.007872196420437794,-0.014309465448748226
2023-06-23,-0.04683195592286504,0.0,0.0002459611600957867,-0.022522522522522515,-0.01561383215222878,0.008403361344537785,-0.009036144578313254,0.01867484112015272,-0.02384823848238482,-0.004699390648670088,-0.01575758962920215,0.039906720188162215,-0.014026229408553137
2023-06-26,-0.013728323699422007,0.0,0.006640444141094992,0.018433179723502224,0.006928005080884869,-0.025000000000000022,0.0020263424518742745,-0.0015068150113224377,-0.00638534147695724,0.025423728813559254,0.011699540439373823,-0.01099644666439581,0.015577228099094897
2023-06-27,-0.008974358974358942,0.0,-0.01172732808838095,0.040723981900452566,0.007966659973851709,0.012820512820512775,-0.023255813953488413,0.005030200487486924,-0.0011176306230791244,0.0007083537024055175,0.012172784654654878,-0.05173584740379855,0.036489751774830825
2023-06-28,0.016078358898540035,0.0,-0.0516687296209587,0.004347826086956497,0.003413013250505914,0.0,-0.01552795031055898,-0.0020019524071637207,0.016223776223776243,0.018758877857530498,-0.006013137652887579,0.032065090290294807,-0.008919570749524208
2023-06-29,-0.004365223717715527,0.0,-0.005474428600921066,-0.02164502164502169,0.016648770050379236,0.0,-0.029442691903259766,0.011283870383324457,-0.0049545829892650994,0.0024319346681382914,0.00967936120785362,-0.0004637249540542232,0.0190223534448275
2023-06-30,-0.011508951406649648,0.0,0.005242383754729962,0.028761061946902755,0.016376127666543283,-0.00421940928270037,-0.005417118093174467,0.022563843443998977,0.015767634854771728,-0.0027726010242568044,0.008388219602674996,0.015773609268112665,-0.004482894404100213
2023-07-03,0.021807429310663373,0.0,0.005475955867681126,-0.0021505376344086446,0.012300746179090494,0.004237288135593209,0.0,-0.010911754234346205,0.004629629629629539,0.022242831250593564,0.029114662705848948,0.0029686515345990205,0.002486796106409006
2023-07-04,-0.012479652740097658,0.0,0.0012318127933426126,-0.006465517241379337,-0.009241843448690057,-0.008438818565400852,-0.008714596949891074,0.018386859111702014,-0.007047980482515537,-0.014392579165514396,-0.004041552890161837,-0.004326016271178457,-0.006167860997304486
2023-07-05,-0.004029304029304015,-0.023709745847991348,0.0012302972973921023,0.006507592190889477,-0.009500764257373562,0.02127659574468077,-0.023076923076923106,-0.004092488683095641,-0.025389025389025432,0.0064389737924994694,-0.004057953323143071,0.010519073617377028,-0.00620613960370997
2023-07-06,-0.023354174328797384,0.0045444051645733285,-0.011382709626281073,0.004310344827586299,-0.04499479986377797,0.0,-0.01687289088863897,-0.005801253806283269,-0.02436974789915969,-0.014280818204417178,-0.0005820854891849248,-0.031907668957470214,-0.005158903935922221
2023-07-07,-0.014121634343814748,-0.010583782640691708,-0.01648570104931879,-0.0021459227467811592,0.006574153056721377,-0.008333333333333304,-0.011441647597253968,-0.0029176451122210345,-0.007751937984496138,-0.013560515035425214,0.016307553022792076,-0.002103790443104492,0.011735816384791375
2023-07-10,-0.015087853323147438,0.0,-0.005055171779623002,0.0,0.00417270585437679,-0.012605042016806678,0.0185185185185186,0.0012192892905229513,0.0026041666666667407,-0.001997357796543975,0.019484248580091013,0.0107754254853063,0.034461833372128714
2023-07-11,0.004847779716889766,-0.0060240014654830976,0.003877535926960274,0.006451612903225712,0.014634171555934827,-0.017021276595744705,0.013636363636363669,-0.007306454985969935,-0.0005772005772005651,-0.013421266878260951,0.0016862719366523837,0.02572414267444656,0.029923700085759286
2023-07-12,-0.026244693168660738,0.001137693600673062,-0.0017315514070582738,-0.0064102564102563875,0.009615400943634889,0.008658008658008587,0.029147982062780242,0.0019627535414401542,0.006641640196361598,-0.00835322195704058,-0.01066220748100255,0.04450974458678836,6.336096908277078e-05
2023-07-13,0.01565596512088785,0.0023304293537369514,-0.002134703658831838,0.0021505376344086446,0.005467329002160737,-0.008583690987124415,0.004357298474945592,-0.017629804554677553,0.016924842226047065,0.001444058010867888,0.009075539556281154,0.01081548788559239,-0.006139636603437526
2023-07-14,-0.0044878048780487845,-0.017333825380975165,0.0029415860143069406,0.0665236051502145,-0.006314625613983327,0.01298701298701288,0.00759219088937102,-0.002243274052441624,-0.020874471086036683,-0.0016823172236558603,-0.02192250010828678,-0.012839684998900869,-0.020570697353462175
2023-07-17,0.0111720893767151,0.0,-0.009332149816039137,-0.01609657947686116,0.0010590919148756317,0.0,0.009687836383207804,-0.009742678030011498,-0.009723422644770996,-0.006951142561538615,0.0022989032416267374,0.03164966509141909,-0.013589937116403217
2023-07-18,0.003682884279899268,0.013444392984060194,0.0,-0.02249488752556239,0.015870244055872895,-0.012820512820512775,-0.02238805970149249,0.008829523062751532,-0.003272965306567732,-0.002333266387808508,0.01376145434453857,0.013868456509685823,0.02247860072978658
2023-07-19,0.023174971031286296,0.0,0.012111446042899487,0.02092050209205021,0.0060753075926578415,-0.0043290043290042934,-0.009814612868047967,-0.009502401904620372,0.014010507880910739,0.0104483499892849,-0.0005656237957704091,0.015129524191426436,0.006382602599886766
2023-07-20,0.002642506606266526,0.0,0.015290540352051796,-0.006147540983606592,0.0015527976882250272,0.004347826086956497,-0.018722466960352402,0.016662454865997267,-0.016695451928612548,-0.004088041798917419,-0.011318662256701084,0.009595778380884434,-0.029660504175394897
2023-07-21,-0.0022590361445783413,0.0,0.008381343432855903,0.0020618556701030855,-0.0006890769345920811,0.017316017316017396,0.002244668911335568,0.009436331358222638,-0.008782201405152179,-0.0006036460308689318,0.005724120515178566,-0.017997965134824656,-0.011487459425241209
2023-07-24,0.011509433962264115,0.0,0.0032467532467532756,-0.012345679012345734,0.006205837282672988,-0.008510638297872353,-0.03135498320268759,0.0056580451070809,0.022740696987596065,0.0030200531974702294,-0.007968092890159761,-0.007207625183694222,0.0068790409983792156
2023-07-25,0.009513150531617276,0.0,-0.004401247092435279,0.004166666666666652,0.0037690804305112735,0.008583690987124415,-0.0011560693641619046,0.012230919445596067,-0.012705746462604695,0.0032518514352966044,0.0022948369178648065,0.0010371134206605959,-0.029517094125659504
2023-07-26,-0.0014781966001478075,0.0,-0.015212660806519507,-0.024896265560165998,-0.008021867545299322,-0.004255319148936176,-0.03935185185185186,-0.006766616403253267,0.001462415911085202,0.00792313995910865,-0.002862005668330281,-0.02154987851224277,-0.018727293282044477
2023-07-27,0.005366395262768275,0.0,-0.009770238772656592,-0.004255319148936176,0.02976599404731295,0.004273504273504258,0.09759036144578315,0.01192218240045273,0.019567757009345765,-0.004287727120793616,0.006314615951193758,0.009741615260081327,-0.012467844630526304
2023-07-28,-0.005521811154058476,0.0,0.00599995930989583,-0.0064102564102563875,0.005513815195791194,-0.008510638297872353,-0.08122941822173435,-0.0033661791087953308,-0.0011458034947006146,-0.0029904306220095433,0.03707926942783568,-0.009857408089238295,0.0057130594270538015
2023-07-31,0.02554136590782896,0.0,-0.009410193680454482,0.0021505376344086446,-0.0026586880458747686,-0.012875536480686733,0.022700119474313052,-0.003860068624055746,0.019787783194723296,0.01919616076784636,0.01210117214859796,-0.0038127580738499534,0.011711888714745378
2023-08-01,0.023100523371232695,0.0,-0.005351907108801401,0.012875536480686733,-0.01866042857951844,0.0,0.030373831775700966,-0.0031484878961662854,0.01040494938132741,0.007298425199566028,-0.0005434907113675003,0.010206241860410747,-0.006793260535529977
2023-08-02,-0.017992591285941106,0.0,0.014931405233145068,-0.03601694915254239,-0.02190154298995317,0.047826086956521685,0.018140589569161092,-0.009718210091394286,-0.0389646534929029,-0.03739628321082433,-0.013050558949624369,-0.02799406574078156,0.015773272795159166
2023-08-03,-0.019579665888270203,0.0,-0.012326048280873358,0.01098901098901095,0.011803511507923803,-0.024896265560165998,-0.017817371937639215,0.004416101879000323,-0.011294526498696777,0.022459633028814485,-0.07382921106068885,0.030099596805170492,-0.027346405875630087
2023-08-04,0.010443385855624765,0.0,-0.01247987583292931,0.0,0.017155601034372525,-0.008510638297872353,0.028344671201814053,0.008793371334328892,-0.003222026947861778,0.014485884623844258,-0.013087407515997684,-0.005675855780866157,-0.0004238313056548204
2023-08-07,0.0007252946509519465,0.0,-0.0017665071325874138,-0.01521739130434785,0.004385196787290102,0.0,-0.012127894156560126,0.014285718244237966,-0.007052600646488383,-0.001872701984285463,0.012055500970459931,-0.008668073023791245,0.009681944291077826
2023-08-08,0.011777495923174452,0.0,-0.028586965699608502,0.004415011037527616,-0.03005878989857902,0.01716738197424883,-0.0234375,-0.005013107842740894,0.004735128736312433,0.012664150970403965,-0.001786818642622201,0.006611247117214836,-0.007769305300536322
2023-08-09,0.005014326647564404,0.0,0.011210805001615531,0.02857142857142847,0.013677301566555444,-0.00421940928270037,0.004571428571428671,0.01127642075964097,-0.0020618556701030855,-0.0009263406850213984,0.004773265072407051,0.016525397599343128,-0.013896736011852262
2023-08-10,0.013542409123307175,0.0,0.003048691520841862,-0.023504273504273532,0.02988898416402197,-0.004237288135593209,0.13310580204778155,0.004982184504636944,0.018299881936245654,0.010894789692924789,-0.01068885412973819,-0.0010420849841095148,0.0012162059939897496
2023-08-11,-0.003999648382559728,0.0,0.004006644467144493,0.01969365426695835,-0.01243781110264175,-0.008510638297872353,-0.0060240963855421326,0.0,-0.006594202898550727,-0.003124290375346561,-0.02220881964427146,-0.0047986551381575815,0.0042868735063237295
2023-08-14,-0.012047129429416215,0.0,-0.005504355799610283,0.0,0.002183057427049162,0.0,0.0,-0.0009443086626766961,-0.019913925158654866,-0.009402246474205844,-0.006752646050910416,-0.057442382277604564,-0.009817906280463862
2023-08-15,-0.0026800071466857034,0.0,-0.007887086222507889,-0.008583690987124415,-0.01508045444498507,0.0,-0.03535353535353536,-0.012523600735320772,0.01696933611193807,-0.004063624810872857,-0.009888741927954525,0.001779400193144598,-0.005316785984453953
2023-08-16,-0.03797921891795053,0.0,-0.005020929228371274,-0.008658008658008698,-0.005103763921244231,0.0,-0.03664921465968585,-0.0007179371461318862,-0.0187353629976581,-0.014921879196923005,0.000624233994761747,0.0026642746324501143,-0.017841672761805483
2023-08-17,-0.022532588454376112,0.0,-0.01471818721983309,0.0065502183406114245,0.002393970429964254,-0.012875536480686733,-0.021739130434782594,-0.010775789423587034,-0.014916467780429543,-0.006272174902921646,-0.013724283069562748,0.001550037534560067,-0.012134984788344183
2023-08-18,0.004572299485616327,0.0,-0.0011381680183903953,-0.004338394793926281,-0.006823570768850207,0.0,-0.005555555555555536,-0.00823045609501527,-0.011508176862507602,-0.00595450747566173,0.018975343628873542,-0.015918665221979045,0.006179173071828581
2023-08-21,-0.004172197989759097,0.0,-0.020794745812716342,0.0,0.0020611289826304446,-0.004347826086956497,-0.006703910614525133,0.00048817322840499777,0.013174019607843146,0.0011980352047149534,-0.009931768778681294,-0.005167368027624741,-0.01420642438516051
2023-08-22,0.02589982860407547,0.0,-0.00450905539772728,0.002178649237472685,0.00359957291606805,0.0,-0.021372328458942658,-0.004391322220177907,-0.002419110976716099,0.008256507452577333,-0.0043886956527458,-0.0027100030531364006,0.020791145847709247
2023-08-23,-0.005568962316688353,0.0,-0.00438344595347806,-0.013043478260869601,-0.0006831924175675352,0.013100436681222627,-0.008045977011494232,-0.013477163274926318,0.007881176113973876,0.004153809757193594,0.0018891519367125742,0.010190234703223666,-0.0018382352941176405
2023-08-24,-0.00018667164457719654,0.0,-0.001907796515738136,0.0022026431718060735,-0.0011963715062774938,0.012931034482758674,0.005793742757821629,0.011674149038693349,0.01022556390977436,0.0028365730803863176,-0.016970427823936984,-0.005155784332873559,-0.01620623902940843
2023-08-25,-0.009708737864077666,0.0,0.005293348022992861,-0.00219780219780219,-0.002224456818493925,0.0,0.034562211981566726,0.00810218106465932,-0.030366180410836607,-0.00447847706890836,-0.012787772285749344,0.0002252888979847878,0.0033695015946033635
2023-08-28,0.017911010558069318,0.0,0.0026327380129407274,0.0066079295154184425,0.020408139233110356,-0.015957446808510634,0.020044543429844186,0.017048147219437926,0.015965612526865236,0.013732657059669195,0.02525909027991524,0.0006758003989491002,0.018656716417910557
2023-08-29,-0.003333950731617019,0.0,-0.00087534916581955,0.00875273522975939,0.006722714720653888,-0.00540540540540535,-0.020742358078602585,0.013409995110135187,0.004230885463886391,0.004904837401500384,0.019583036477349935,0.0006754298791284974,0.01084245954241081
2023-08-30,0.0022300687604535074,0.0,-0.003066127770807614,0.006507592190889477,-0.0003338974499863534,0.026086956521739202,0.04682274247491636,-0.0210302314760481,-0.0063195907312669775,0.0054619549181071925,-0.008674064122841774,-0.00022501993383128305,0.004710894154229317
2023-08-31,0.0072315965139997385,0.0,-0.009080186412883884,-0.004310344827586188,-0.002839044432367266,0.008474576271186418,-0.010649627263045747,-0.02558535760277536,0.013930950938825015,0.005894562545055937,-0.013125002384185791,-0.0006750400590435079,0.009593895868206692
2023-09-01,0.012518409425625876,0.0,-0.020839544572756163,0.006493506493506551,-0.0020096957582431685,-0.01680672268907568,0.04305705059203446,0.005449621662718673,-0.0044802867383512135,0.01390329402598156,0.0018999197621070163,-0.0024769333647717273,0.01421827764300776
2023-09-04,0.02381818181818174,0.0,-0.0016981304816480192,0.01505376344086029,-0.002517226472475542,-0.004273504273504258,-0.008255933952528327,-0.0004927434759419702,0.015301530153015275,0.015185814832455513,0.0037926639656744587,0.004063212376428149,-0.022666396856442117
2023-09-05,0.00017758835020420527,0.0,-0.0005670063446397977,0.004237288135593209,-0.0008411715715967993,-0.008583690987124415,-0.008324661810613976,-0.006162188855818318,-0.0002955082742316373,0.008595682420137418,0.001259444671469101,-0.04451437865587671,-0.007730692564455133
2023-09-06,0.004083806818181879,0.0,-0.003479511843394456,0.0021097046413502962,-0.013301918229435938,0.0,-0.006295907660020972,-0.03298606216329292,0.008276677505173025,-0.00033202854783476177,0.004402556614967246,-0.041882324218750044,0.003777342727290689
2023-09-07,-0.00035366931918656697,0.0,-0.01335972136206054,-0.002105263157894721,-0.0005119245747099432,0.02164502164502169,-0.023231256599788752,-0.005129539736591249,0.0011726766344180017,0.004096559075536188,-0.01628054004599011,-0.0031925605161607917,-0.014908074017830009
2023-09-08,-0.014505572262515476,0.0,0.017848956766254087,-0.006329113924050667,-0.002390291794056587,-0.021186440677966156,0.0,0.00644495988913274,-0.012591508052708589,-0.008821258997284254,0.021642215027879663,-0.017245645733135695,0.0027916903940918836
2023-09-11,0.010411057260814927,0.0,-0.00393049327638717,-0.02123142250530785,0.018483621610759338,0.0,-0.011891891891891881,0.015625015267582754,-0.004744958481613271,0.010234676740466186,0.005607486409100471,-0.007019272589147585,0.003370012555803603
2023-09-12,-0.00852726949724636,0.0,-0.00607074714803757,0.006507592190889477,0.0060494138885112125,0.0,0.01969365426695835,0.0194198389264586,0.011620977353992812,0.03512831766511093,0.013011214359523127,0.008836113828022185,-0.004380885470961937
2023-09-13,-0.003762766529295858,0.0,-0.0035119214390186837,0.010775862068965525,0.0003340647756888693,-0.0043290043290042934,-0.025751072961373356,0.016328641563780666,0.00500736377025035,0.012765957446808418,-0.020795115881050985,0.024274305378551464,-0.00931361298603961
2023-09-14,0.020143884892086295,0.0,0.016855630372564878,0.002132196162046851,0.023543160156649146,0.017391304347825987,0.007709251101321479,0.019474177249324764,0.02960140679953116,0.015126076065191674,0.015615240251465101,-0.005619338883983471,0.010881643797119755
2023-09-15,0.004055007052186088,0.0,-0.007685384742912582,0.012765957446808418,0.0026101117357824055,0.004273504273504258,0.02841530054644803,0.00023873737531521222,0.000853970964987294,0.011589353154938031,0.020910218192000007,0.022604377191634883,0.01039834647284632
2023-09-18,0.018042142230026315,0.0,0.003796507301336627,-0.012605042016806678,-0.02196548152019351,0.0,-0.0010626992561104665,-0.022917142479354724,-0.008959044368600733,0.0024550012430542,-0.01084339162887682,0.012253775812564038,-0.006957468363557262
2023-09-19,0.0059074641024534635,0.0,-0.003328309013339248,0.008510638297872353,0.016636166858194912,0.0,-0.0021276595744680327,0.014903508570812907,-0.0030133448127421802,0.0008163296573613366,-0.006090157186667722,0.002136248523762818,0.0015325605643725648
2023-09-20,-0.004115226337448541,0.0,-0.0001517077603614414,0.02320675105485237,0.01570936139558876,0.004255319148936065,-0.024520255863539453,0.02888783669937056,-0.0011514104778354017,-0.014579922482612528,-0.007352875865728303,0.019895787027499834,-0.006412516588360173
2023-09-21,-0.008953168044077087,0.0,-0.005920743485450575,-0.01855670103092788,-0.006766524424203224,0.016949152542372836,-0.020765027322404372,-0.003509628450821478,-0.010951008645533111,0.0010346611484739476,-0.01790129023887299,-0.007199288513801583,-0.027136135250498183
2023-09-22,-0.01945795691452401,0.0,-0.010079468971797012,0.006302521008403339,-0.014760743307202007,-0.004166666666666652,-0.014508928571428603,-0.026062470213072175,-0.00874125874125875,-0.008062002886789377,-0.006913869122075367,-0.008421066908808506,-0.013041807818619966
2023-09-25,0.007264351523742052,0.0,-0.0006171076167181822,0.029227557411273475,-0.0052684145650087055,0.004184100418409997,0.028312570781426905,-0.017357792397514227,-0.0005878894767783471,0.018547449793226534,0.02025320535667996,-0.008728448624963137,0.006645242356823289
2023-09-26,-0.010905892700087905,0.0,0.006792257636578869,-0.018255578093306246,-0.0031446314542696863,-0.01666666666666672,-0.01211453744493396,-0.004170710891700513,-0.010000000000000009,-0.003887455542678997,-0.0173697687387232,-0.01380299440114674,-0.012444035762926187
2023-09-27,0.0010670460608215304,0.0,-0.017939254017890316,-0.006198347107438051,-0.001992344891196929,0.012711864406779627,-0.004459308807134854,-0.14190683172899576,-0.015151515151515138,0.0008215957511958916,0.012626310670001972,-0.0007239087908060826,0.003688136833182698
2023-09-28,-0.01652158465091491,0.0,0.0009367299880573832,-0.004455004455004463,0.005989030222860459,-0.004184100418409997,-0.002719564869620883,0.003158104791031624,-0.018702865761689336,-0.01765008948900082,0.02369071939383427,-0.004829769709645437,0.01929104278861926
2023-09-29,-0.020411849710982644,0.0,-0.0018717661947017517,-0.004474940334128763,-0.0006615001607384041,0.0,-0.002726981071543122,0.01659993857616593,0.0018444512757453957,-0.015251202101858818,-0.02131549207329375,-0.005581158634943684,0.004130702793613272
2023-10-02,-0.0059007929190485475,0.0,-0.02203468995823743,-0.013485166317051323,-0.012245601104248549,-0.01680672268907568,-0.008203313495254938,0.001407636160365433,-0.003682111077017436,-0.002758074241461461,-0.009334139475969394,-0.011713019707128458,-0.012191396119884956
2023-10-03,-0.02875162307549617,0.0,0.005752585252812192,-0.00455650060753332,-0.014910360363958652,-0.017094017094017144,-0.002757054816736826,-0.0022490305606908123,-0.01509085309516478,-0.0353153409574154,-0.028266319541996654,0.01209880687572329,-0.030135615700827456
2023-10-04,-0.03361344537815125,0.0,0.002542101221848725,-0.004577357339029642,-0.0027210858756485656,-0.00600227687669852,-0.002764677183281883,-0.0005635518968094555,-0.019387116948092586,-0.03517479717201755,0.026502898534910946,-0.038789950902177295,0.005152655796541117
2023-10-05,0.001383399209486269,0.0,-0.011727383227640109,-0.0042918454935622075,0.00954981887994144,-0.00270963930254442,-0.007990867579908634,0.016069909083947786,0.012436224489795977,0.01748570033482144,0.01259444633651241,0.0015227806159940904,-0.023145657141231846
2023-10-06,0.005131241365699646,0.0,0.002084686767845456,0.0,0.013175654885889232,-0.052631578947368474,-0.021864211737629424,0.027469418385697386,-0.006299212598425252,-0.0020217767243049245,0.004353214872906852,-0.012417584266045889,-0.0120059994206827
2023-10-09,0.03961319458079715,0.0,0.023523721659818753,0.001616379310344751,-0.015838625711733778,0.0185185185185186,-0.0026470588235294468,-0.004590822969196662,0.026862123613312194,0.02236916150815982,-0.008049483828931003,0.00667175553987609,0.012634795331026627
2023-10-10,0.01270126068275168,0.0,-0.010944352297675208,0.0005379236148466138,0.013552482945982769,0.009090909090909038,-0.0008846947803008431,0.004340744567626897,0.008719808627208891,0.007293243429200569,0.0149812586929019,0.0033138177321483386,0.016371274963181026
2023-10-11,-0.007273405445729186,0.0,-0.008378102961733247,0.0021505376344086446,0.006852746696713208,-0.018018018018018056,-0.0047225501770956635,-0.004051905024961999,0.020195838433292534,-0.0010928961748634114,-0.005535064656889022,-0.17835366740104752,0.0021112227206938616
2023-10-12,0.020101446552695856,0.0,-0.019129615362606267,0.0042918454935623185,-0.01328026277336225,0.00917431192660545,0.01067615658362997,-0.004610745155142926,0.012297540491901682,0.007002214895035497,-0.006802758802260556,0.004638266084451503,-0.036126753671288814
2023-10-13,-0.005893186003683271,0.0,0.0245409095756155,-0.0064102564102563875,-0.030282625818428666,-0.009090909090909038,-0.014084507042253502,-0.0136239779184123,0.05748148148148147,-0.016949191881024617,-0.013075908558900617,-0.0006155880803455638,-0.0019428306171873633
2023-10-16,0.005928121526491248,0.0,0.003331203702773511,-0.017204301075268824,0.0032963643896286587,0.0183486238532109,-0.013095238095238049,0.005801079559303313,-0.01905295601008683,-0.0036472014119034446,0.025867497636873127,0.012627035170873047,0.02660393182691423
2023-10-17,0.00681399631675883,0.0,-0.004268781940927613,-0.01969365426695846,-0.002593835744932549,-0.0045045045045044585,0.008443908323281013,-0.00027460372356780116,0.008283347614967074,0.0023294238335413997,0.003690004003555236,0.009124064091088568,0.03428935749189721
2023-10-18,0.02469361624291211,0.0,0.0034931918434770726,0.015625,-0.006414683251164344,0.004524886877828038,-0.027511961722488043,-0.00027478395085667184,0.00028328611898009726,-0.009738809241625401,-0.017769547402055497,-0.005424963939729133,-0.004659694395288794
2023-10-19,-0.02499107461620853,0.0,-0.005379749184864946,-0.01098901098901095,-0.010469416758694838,-0.009009009009009028,-0.040590405904059046,-0.01786198741642575,-0.02690455961483995,-0.006593611376167541,-0.01746729099511357,-0.00393942630652222,-0.008825856702525448
2023-10-20,0.010252654705236175,0.0,0.006045196697829214,-0.03111111111111109,-0.02027857044167214,-0.004545454545454519,-0.02564102564102566,-0.023503080949601296,-0.015133876600698537,-0.037912038791140024,-0.016507951040116597,0.011560726512425346,-0.0011613929815946777
2023-10-23,-0.023015585357013424,0.0,-0.00015816154277359384,0.0,0.010259173519355347,-0.022831050228310557,0.022368421052631593,-0.012894004105007517,-0.015661938534278996,-0.007717535695609845,0.009683703965204238,-0.013834558931508423,-0.010852725006813224
2023-10-24,-0.007790762381747363,0.0,0.00664244799435787,-0.002293577981651418,-0.003919494325969275,0.028037383177569986,-0.009009009009009028,0.0026124862291645456,0.01741218853197246,-0.004006556064957034,0.008312027595090088,-0.008234231479872123,-0.004310309004234347
2023-10-25,0.014769115722564896,0.0,0.03142183742425897,0.016091954022988464,0.004829197969961507,0.0,0.03766233766233773,-0.0011581040667940634,0.0035408675125405686,0.002011372672122924,-0.010779966478076553,-0.01906521619022239,-0.011334139368887719
2023-10-26,-0.018422991893883522,0.0,0.0015232059679644028,-0.022624434389140302,-0.025987879610925302,0.00454545454545463,-0.021276595744680882,0.015652200450067877,-0.02558071155542485,-0.010745113187816568,-0.004487220947871684,-0.014106547365894784,-0.15826763121422716
2023-10-27,0.028716216216216228,0.0,-0.006844060049310818,0.0185185185185186,-0.0009137984401011989,0.0,-0.20332480818414322,-0.003710076047904076,0.006638503319251754,0.027094786987083008,-0.030907891209892124,-0.0108108154003147,-0.03433277941511059
2023-10-30,-0.019339536580915917,0.0,-0.007197568127685905,-0.03863636363636369,-0.017376933968544117,0.004524886877828038,-0.0016051364365970988,0.006015442148110672,-0.013788968824940073,-0.02208018593840788,0.021926904951749426,0.005464483219501437,0.004211560348698518
2023-10-31,0.007813953488372105,0.0,0.006324171234535658,-0.014184397163120588,0.010610567421293071,0.0,0.014469453376205754,0.0022779565343908903,0.0036474164133739606,0.007843108242350016,0.006501913332335851,0.005115084523652724,0.01979907152507243
2023-11-01,0.011260845486431581,0.0,-0.002145913461566562,0.01918465227817756,0.0020261670380650187,0.0,0.022187004754358197,0.0008522380297348864,0.023924894003634067,0.09880916311809695,0.007751992427776466,0.0496183027812771,-0.00019124563440442444
2023-11-02,0.013691128148959564,0.0,0.017511511772179578,0.028235294117647136,0.02132352600873144,0.0,-0.0031007751937984773,0.011070093520179514,0.010943507837917865,-0.002468128305470274,0.044871720414975336,-0.02121214433149854,0.029175391196215816
